Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,symbol,adg_long,adg_per_exposure_long,adg_per_exposure_short,adg_short,adg_weighted_long,adg_weighted_per_exposure_long,adg_weighted_per_exposure_short,adg_weighted_short,avg_fills_per_day_long,avg_fills_per_day_short,closest_bkr_long,closest_bkr_short,drawdown_1pct_worst_mean_long,drawdown_1pct_worst_mean_short,drawdown_max_long,drawdown_max_short,eqbal_ratio_mean_long,eqbal_ratio_mean_of_10_worst_long,eqbal_ratio_mean_of_10_worst_short,eqbal_ratio_mean_short,eqbal_ratio_min_long,eqbal_ratio_min_short,eqbal_ratio_std_long,eqbal_ratio_std_short,equity_balance_ratio_mean_long,equity_balance_ratio_mean_short,equity_balance_ratio_std_long,equity_balance_ratio_std_short,exchange,exposure_ratios_mean_long,exposure_ratios_mean_short,fee_sum_long,fee_sum_short,final_balance_long,final_balance_short,final_equity_long,final_equity_short,gain_long,gain_short,hrs_stuck_avg_long,hrs_stuck_avg_short,hrs_stuck_max_long,hrs_stuck_max_short,loss_profit_ratio_long,loss_profit_ratio_short,loss_sum_long,loss_sum_short,n_closes_long,n_closes_short,n_days,n_entries_long,n_entries_short,n_fills_long,n_fills_short,n_ientries_long,n_ientries_short,n_normal_closes_long,n_normal_closes_short,n_rentries_long,n_rentries_short,n_unstuck_closes_long,n_unstuck_closes_short,n_unstuck_entries_long,n_unstuck_entries_short,net_pnl_plus_fees_long,net_pnl_plus_fees_short,pa_distance_1pct_worst_mean_long,pa_distance_1pct_worst_mean_short,pa_distance_max_long,pa_distance_max_short,pa_distance_mean_long,pa_distance_mean_short,pa_distance_std_long,pa_distance_std_short,pnl_sum_long,pnl_sum_short,profit_sum_long,profit_sum_short,sharpe_ratio_long,sharpe_ratio_short,starting_balance,symbol.1,time_at_max_exposure_long,time_at_max_exposure_short,volume_quote_long,volume_quote_short,LastUpdated,sortino_ratio_long,sortino_ratio_short
48,48,48,48,48,48,48,48,48,ETCUSDT,0.002405425,0.002405425,0.0,0.0,0.001934066,0.001934066,0.0,0.0,56.46699333,0.0,0.988460289,1.0,0.091918367,0.0,0.138995188,0.0,0.998149849,0.86589827,1.0,1.0,0.861191675,,0.010778578,0.0,0.998149849,1.0,0.010778578,0.0,binance,0.05430774,0.0,-16156.86307,0.0,133917.5616,10000.0,133905.2836,10000.0,12.39175616,0.0,0.42489054,,95.33333333,,0.001554142,1.0,-218.0389657,0.0,27778.0,0.0,1079.958333,33204.0,0.0,60982.0,0.0,27681.0,0.0,27712.0,0.0,5523.0,0.0,66.0,0.0,0.0,0.0,123920.5088,0.0,0.100313816,100.0,0.159845586,100.0,0.009403434,100.0,0.011874358,1.0,140077.3719,0.0,140295.4108,0.0,0.080380663,0.0,10000.0,,0.03287037,0.0,56592927.49,0.0,05:58.4,-0.687243938,-1.0
49,49,49,49,49,49,49,49,49,IMXUSDT,0.00267884,0.00267884,0.0,0.0,0.002361061,0.002361061,0.0,0.0,13.39044412,0.0,0.999819088,1.0,0.095861068,0.0,0.141359743,0.0,0.998301887,0.872023969,1.0,1.0,0.858626022,,0.00914831,0.0,0.998301887,1.0,0.00914831,0.0,binance,0.080539377,0.0,-3147.960278,0.0,83174.77392,10000.0,78222.00022,10000.0,7.317477392,0.0,1.789025656,,69.76666667,,0.059746775,1.0,-4849.796928,0.0,4689.0,0.0,791.8333333,5914.0,0.0,10603.0,0.0,3270.0,0.0,4545.0,0.0,2644.0,0.0,144.0,0.0,0.0,0.0,73174.77392,0.0,0.088778264,100.0,0.164640408,100.0,0.00948955,100.0,0.011736393,1.0,76322.7342,0.0,81172.53113,0.0,0.239367682,0.0,10000.0,,0.02899237,0.0,33553905.9,0.0,02:47.4,-0.596275172,-1.0
50,50,50,50,50,50,50,50,50,ANKRUSDT,0.001221159,0.001221159,0.0,0.0,0.00168776,0.00168776,0.0,0.0,9.77722906,0.0,0.993449309,1.0,0.072722247,0.0,0.228035169,0.0,0.998957261,0.825727819,1.0,1.0,0.772656675,,0.008079343,0.0,0.998957261,1.0,0.008079343,0.0,binance,0.032588051,0.0,-1094.0436,0.0,37359.27566,10000.0,37359.27566,10000.0,2.735927566,0.0,2.454003283,,99.35,,0.015564841,1.0,-449.8736047,0.0,4819.0,0.0,1079.958333,5740.0,0.0,10559.0,0.0,4048.0,0.0,4729.0,0.0,1692.0,0.0,90.0,0.0,0.0,0.0,27359.27566,0.0,0.076787914,100.0,0.294581942,100.0,0.011354952,100.0,0.012738816,1.0,28453.31926,0.0,28903.19286,0.0,0.13723436,0.0,10000.0,,0.020216049,0.0,12048729.9,0.0,05:17.1,-0.808081961,-1.0
51,51,51,51,51,51,51,51,51,RSRUSDT,0.00093247,0.00093247,0.0,0.0,0.001693925,0.001693925,0.0,0.0,10.17539257,0.0,0.999771463,1.0,0.072310285,0.0,0.21857423,0.0,0.999038949,0.829545846,1.0,1.0,0.781516972,,0.007798365,0.0,0.999038949,1.0,0.007798365,0.0,binance,0.026475554,0.0,-683.5191638,0.0,27361.7245,10000.0,27361.7245,10000.0,1.73617245,0.0,2.355434717,,106.1333333,,0.033805498,1.0,-631.5521886,0.0,4975.0,0.0,1079.958333,6014.0,0.0,10989.0,0.0,4439.0,0.0,4950.0,0.0,1575.0,0.0,25.0,0.0,0.0,0.0,17366.86561,0.0,0.078246627,100.0,0.279513303,100.0,0.013346529,100.0,0.013748053,1.0,18050.38477,0.0,18681.93696,0.0,0.0970762,0.0,10000.0,,0.01404321,0.0,5678595.243,0.0,54:40.3,-0.77227813,-1.0
52,52,52,52,52,52,52,52,WOOUSDT,WOOUSDT,0.0008229381467956,0.0008229381467956,0.0,0.0,0.0018581597761111,0.0018581597761111,0.0,0.0,9.214818161283036,0.0,0.9998243356473204,1.0,0.089406112136103,-0.0,0.1542692370962216,-0.0,0.9989502996396736,0.8629814696377848,1.0,1.0,0.8556393211942634,,0.0088014076029967,0.0,0.9989502996396736,1.0,0.0088014076029967,0.0,binance,0.0245106310926154,0.0,-349.31210980400004,0.0,18348.110250196056,10000.0,18348.110250196056,10000.0,0.8348110250196057,0.0,2.6016745121114053,,57.71666666666667,,0.0302664034109826,1.0,-271.4556809307126,0.0,2961.0,0.0,737.8333333333334,3838.0,0.0,6799.0,0.0,2744.0,0.0,2933.0,0.0,1094.0,0.0,28.0,0.0,0.0,0.0,8348.110250196,0.0,0.0930137389114939,100.0,0.1687165105099793,100.0,0.0118876226965051,100.0,0.0143883166322977,1.0,8697.422359999999,0.0,8968.878040930711,0.0,0.1139879095983069,0.0,10000.0,,0.0138347732791236,0.0,2676733.551912254,0.0,2024-04-15 13:17:29.315739,-0.8664117478627688,-0.9999999999999776
53,53,53,53,53,53,53,AGIXUSDT,,AGIXUSDT,0.0022239398231451,0.0022239398231451,0.0,0.0,0.0043452439930462,0.0043452439930462,0.0,0.0,25.0227339828757,0.0,0.9964716075069556,1.0,0.0910185263226311,-0.0,0.1248124024550713,-0.0,0.9982093249456988,0.8944315894030179,1.0,1.0,0.8652605307792464,,0.0081280290673078,0.0,0.9982093249456988,1.0,0.0081280290673078,0.0,binance,0.0779439577559576,0.0,-664.6320189,0.0,25613.00366933985,10000.0,25611.79416933985,10000.0,1.561300366933985,0.0,0.9588926649674312,,109.81666666666666,,0.0527809355569552,1.0,-907.1660851148398,0.0,2815.0,0.0,423.375,7779.0,0.0,10594.0,0.0,2679.0,0.0,2792.0,0.0,5100.0,0.0,23.0,0.0,0.0,0.0,15615.583581100012,0.0,0.0811221158490352,100.0,0.1266665770788102,100.0,0.0108445928491286,100.0,0.0105479507074652,1.0,16280.215600000012,0.0,17187.38168511485,0.0,0.2869889903348666,0.0,10000.0,,0.0106278291674867,0.0,11620733.240536751,0.0,2024-04-15 16:31:06.548493,-0.7108907987632488,-0.999999999999987
54,54,54,54,54,54,THETAUSDT,,,THETAUSDT,0.0018211096217568,0.0018211096217568,0.0,0.0,0.001466265341256,0.001466265341256,0.0,0.0,11.797677379528531,0.0,0.9998748881301004,1.0,0.079697314016001,-0.0,0.2182913727900628,-0.0,0.9989030034961948,0.8005306639569888,1.0,1.0,0.7818534204730575,,0.0088704116086033,0.0,0.9989030034961948,1.0,0.0088704116086033,0.0,binance,0.0402740604837066,0.0,-1880.19314778,0.0,71344.40806039795,10000.0,71347.08871039795,10000.0,6.134440806039796,0.0,2.031214024071167,,82.15,,0.0275299813159028,1.0,-1790.0985783913964,0.0,4458.0,0.0,1079.9583333333333,8283.0,0.0,12741.0,0.0,4361.0,0.0,4435.0,0.0,3922.0,0.0,23.0,0.0,0.0,0.0,61353.31137222003,0.0,0.0860084139121354,100.0,0.2789865729916631,100.0,0.0101854205488252,100.0,0.0118050698625476,1.0,63233.50452000003,0.0,65023.603098391424,0.0,0.081516939078997,0.0,10000.0,,0.0128086419753086,0.0,11706947.914425364,0.0,2024-04-15 22:21:00.755107,-0.7447372903525753,-0.9999999999999732
55,55,55,55,55,OCEANUSDT,,,,OCEANUSDT,0.0012556275124289,0.0012556275124289,0.0,0.0,0.0015112958918337,0.0015112958918337,0.0,0.0,12.243990894710445,0.0,0.9895028336871218,1.0,0.0714103309250139,-0.0,0.1944349051639195,-0.0,0.9991155438640292,0.8449450491025632,1.0,1.0,0.8055960619595565,,0.0058960689181555,0.0,0.9991155438640292,1.0,0.0058960689181555,0.0,binance,0.0441363962743036,0.0,-1317.16180684,0.0,38774.3858131602,10000.0,38774.3858131602,10000.0,2.8774385813160195,0.0,1.9590593959562344,,116.61666666666666,,0.1259501256736581,1.0,-4336.176133398528,0.0,4105.0,0.0,1079.9583333333333,9118.0,0.0,13223.0,0.0,3408.0,0.0,4025.0,0.0,5710.0,0.0,80.0,0.0,0.0,0.0,28774.38581315999,0.0,0.0555443318163657,100.0,0.2413107224056973,100.0,0.0104841868140241,100.0,0.0104200994655696,1.0,30091.54761999999,0.0,34427.72375339852,0.0,0.1666791844316405,0.0,10000.0,,0.0066743827160493,0.0,25924377.11451623,0.0,2024-04-16 03:39:31.064135,-0.7777179486581601,-0.9999999999999732
56,56,56,56,56,VETUSDT,,,,VETUSDT,0.0019905125443684,0.0019905125443684,0.0,0.0,0.0017467300129861,0.0017467300129861,0.0,0.0,22.100946128596256,0.0,0.9998179737541464,1.0,0.0654740519627546,-0.0,0.1389462987035806,-0.0,0.9988224775774484,0.873774578968785,1.0,1.0,0.8610165007677734,,0.0070237046052284,0.0,0.9988224775774484,1.0,0.0070237046052284,0.0,binance,0.0589646348207879,0.0,-5773.774690739001,0.0,85467.01657826123,10000.0,85467.01657826123,10000.0,7.546701657826123,0.0,1.0849982526036206,,90.8,,0.0385651515148024,1.0,-3258.737115060647,0.0,9362.0,0.0,1078.9583333333333,14484.0,0.0,23846.0,0.0,9049.0,0.0,9303.0,0.0,5435.0,0.0,59.0,0.0,0.0,0.0,75467.01657826095,0.0,0.0657052537862835,100.0,0.1613998324263048,100.0,0.0070226662042307,100.0,0.0089747460137601,1.0,81240.79126899995,0.0,84499.5283840606,0.0,0.2597294059399704,0.0,10000.0,,0.0232468334877973,0.0,30956738.30357937,0.0,2024-04-16 10:21:13.412925,-0.7757098341832183,-0.9999999999999732
57,57,57,57,57,ZRXUSDT,,,,ZRXUSDT,0.0005221982670147,0.0005221982670147,0.0,0.0,0.0010112444056683,0.0010112444056683,0.0,0.0,9.656854045294958,0.0,0.9998311515597478,1.0,0.0101820465708144,-0.0,0.0638046884390403,-0.0,0.999846180585368,0.9487031953275766,1.0,1.0,0.9363908211293904,,0.0014809671963444,0.0,0.999846180585368,1.0,0.0014809671963444,0.0,binance,0.0088498418945465,0.0,-414.14264041600006,0.0,17573.46803958403,10000.0,17573.34147958403,10000.0,0.757346803958403,0.0,2.481317926096407,,107.73333333333332,,0.0015464394136734,1.0,-12.37148773286695,0.0,4982.0,0.0,1079.9583333333333,5447.0,0.0,10429.0,0.0,4516.0,0.0,4980.0,0.0,931.0,0.0,2.0,0.0,0.0,0.0,7573.468039583999,0.0,0.0413028265353903,100.0,0.0679194516426023,100.0,0.0130829499029384,100.0,0.0104295642124907,1.0,7987.610679999999,0.0,7999.9821677328655,0.0,0.1297002808053764,0.0,10000.0,,0.0030092592592592,0.0,3327004.945222864,0.0,2024-04-16 14:48:51.889524,-0.9614802262041642,-0.9999999999999732
58,58,58,58,58,RUNEUSDT,,,,RUNEUSDT,0.0018105477499388,0.0018105477499388,0.0,0.0,0.0015823537677846,0.0015823537677846,0.0,0.0,11.65878313206528,0.0,0.9991973070581648,1.0,0.0837805955901305,-0.0,0.2293486292888237,-0.0,0.9987122565117652,0.8035142828970356,1.0,1.0,0.7647662778924164,,0.009146727047485,0.0,0.9987122565117652,1.0,0.009146727047485,0.0,binance,0.0438527807624406,0.0,-2401.3061239,0.0,70536.70837609968,10000.0,70536.70837609968,10000.0,6.053670837609968,0.0,2.057517871326449,,110.88333333333334,,0.0322534884702747,1.0,-2097.626290389768,0.0,4250.0,0.0,1079.9583333333333,8341.0,0.0,12591.0,0.0,3438.0,0.0,4198.0,0.0,4903.0,0.0,52.0,0.0,0.0,0.0,60536.70837610001,0.0,0.0869813436443037,100.0,0.3074535720343739,100.0,0.0100587661218541,100.0,0.0150750014690134,1.0,62938.01450000001,0.0,65035.64079038978,0.0,0.1188087738526261,0.0,10000.0,,0.0188657407407407,0.0,29371029.743310258,0.0,2024-04-16 19:26:32.333719,-0.6569921650581255,-0.9999999999999732
59,59,59,59,59,ENSUSDT,,,,ENSUSDT,0.0006776201968474,0.0006776201968474,0.0,0.0,0.0021599470355919,0.0021599470355919,0.0,0.0,11.66468215863261,0.0,0.9997527316258012,1.0,0.0488574144096426,-0.0,0.0981937913103209,-0.0,0.9994157580646263,0.9104767476783258,1.0,1.0,0.903604907969178,,0.0049504429363348,0.0,0.9994157580646263,1.0,0.0049504429363348,0.0,binance,0.0175722673111926,0.0,-297.73514308,0.0,18001.360456920123,10000.0,17999.651056920124,10000.0,0.8001360456920124,0.0,2.0551554370019103,,103.7,,0.0206468009393314,1.0,-174.96218421916538,0.0,4808.0,0.0,867.8333333333334,5315.0,0.0,10123.0,0.0,4461.0,0.0,4794.0,0.0,854.0,0.0,14.0,0.0,0.0,0.0,8001.360456920008,0.0,0.0637042349336801,100.0,0.1190143804060388,100.0,0.0150784420160213,100.0,0.0125233645805913,1.0,8299.095600000008,0.0,8474.057784219172,0.0,0.1048738283794066,0.0,10000.0,,0.0037927889000912,0.0,2650091.450559197,0.0,2024-04-17 01:58:56.879507,-0.924044412704054,-0.9999999999999756
60,60,60,60,60,OPUSDT,,,,OPUSDT,0.0025014106780221,0.0025014106780221,0.0,0.0,0.0032371010778708,0.0032371010778708,0.0,0.0,8.96,0.0,0.9999420271141708,1.0,0.0985101691429944,-0.0,0.1398180750800545,-0.0,0.9985582588237152,0.8742736913374778,1.0,1.0,0.8603859408245278,,0.0095724294244467,0.0,0.9985582588237152,1.0,0.0095724294244467,0.0,binance,0.0551224625318549,0.0,-1157.663383838,0.0,55276.64593101211,10000.0,55276.64593101211,10000.0,4.527664593101211,0.0,2.672130701897461,,112.48333333333332,,0.0408616643244733,1.0,-1978.2120754190687,0.0,2171.0,0.0,684.375,3961.0,0.0,6132.0,0.0,969.0,0.0,2128.0,0.0,2992.0,0.0,43.0,0.0,0.0,0.0,45276.54503616201,0.0,0.092149850167545,100.0,0.1622612110792428,100.0,0.0103466786410858,100.0,0.0144496099711417,1.0,46434.20842000001,0.0,48412.42049541908,0.0,0.2374504389903964,0.0,10000.0,,0.0278217460124193,0.0,26351531.43582868,0.0,2024-04-17 05:59:44.912632,-0.6213262971882773,-0.9999999999999784
61,61,61,61,61,UNIUSDT,,,,UNIUSDT,0.0007538484415952,0.0007538484415952,0.0,0.0,0.001194328506808,0.001194328506808,0.0,0.0,10.281212589302957,0.0,0.998808487799042,1.0,0.0162150502258329,-0.0,0.0819649318370227,-0.0,0.999748761323534,0.9357181143437892,1.0,1.0,0.911643612727801,,0.0023129217264753,0.0,0.999748761323534,1.0,0.0023129217264753,0.0,binance,0.0157574961492794,0.0,-540.00893688,0.0,22548.07566312009,10000.0,22546.75566312009,10000.0,1.2548075663120088,0.0,2.330613655487438,,105.46666666666668,,0.0033068498912464,1.0,-43.42392754621802,0.0,4729.0,0.0,1078.9583333333333,6364.0,0.0,11093.0,0.0,4596.0,0.0,4726.0,0.0,1768.0,0.0,3.0,0.0,0.0,0.0,12548.07566312,0.0,0.0368036045732097,100.0,0.0969107438199154,100.0,0.0107543703593493,100.0,0.0085721374433754,1.0,13088.0846,0.0,13131.50852754622,0.0,0.1841131057155104,0.0,10000.0,,0.0051359283286994,0.0,3150529.607220278,0.0,2024-04-17 10:10:18.731400,-0.9477002142299265,-0.9999999999999732
62,62,62,62,62,AUDIOUSDT,,,,AUDIOUSDT,0.0012416962587069,0.0012416962587069,0.0,0.0,0.0016657931953081,0.0016657931953081,0.0,0.0,9.308180415023152,0.0,0.9997315917944116,1.0,0.0669908252584062,-0.0,0.1784430053360572,-0.0,0.999086551525672,0.8675881375992838,1.0,1.0,0.8217073848222994,,0.0069313326710592,0.0,0.999086551525672,1.0,0.0069313326710592,0.0,binance,0.0348775184726272,0.0,-819.7335469,0.0,33400.08135309993,10000.0,33398.14335309993,10000.0,2.340008135309993,0.0,2.57595909342178,,117.25,,0.0473515866288691,1.0,-1203.850914225728,0.0,3915.0,0.0,971.8333333333334,5131.0,0.0,9046.0,0.0,3281.0,0.0,3799.0,0.0,1850.0,0.0,116.0,0.0,0.0,0.0,23400.08135309999,0.0,0.0694276156146281,100.0,0.216926037777943,100.0,0.0123570495612735,100.0,0.0113076889299997,1.0,24219.81489999999,0.0,25423.66581422572,0.0,0.1539339465776871,0.0,10000.0,,0.0149196141479099,0.0,9382168.591397652,0.0,2024-04-17 15:35:44.591257,-0.7774025388699596,-0.999999999999974
63,63,63,63,63,LINKUSDT,,,,LINKUSDT,0.0015984483099258,0.0015984483099258,0.0,0.0,0.0013344978453276,0.0013344978453276,0.0,0.0,12.177321655928084,0.0,0.9927512129224492,1.0,0.0946041715655798,-0.0,0.2139995376814249,-0.0,0.9979153312582628,0.8324903736256853,1.0,1.0,0.7848792202190936,,0.0111779123120172,0.0,0.9979153312582628,1.0,0.0111779123120172,0.0,binance,0.0617007650932976,0.0,-1863.186851128,0.0,56118.44056887188,10000.0,56117.56280887187,10000.0,4.611844056887188,0.0,1.9690697084917617,,77.91666666666667,,0.0045640308466769,1.0,-219.99368558572868,0.0,5031.0,0.0,1079.9583333333333,8120.0,0.0,13151.0,0.0,4803.0,0.0,4992.0,0.0,3317.0,0.0,39.0,0.0,0.0,0.0,46118.44056887203,0.0,0.1020856288784739,100.0,0.2740559761527905,100.0,0.0121205208840008,100.0,0.0131614017602078,1.0,47981.627420000026,0.0,48201.62110558576,0.0,0.1385007442560272,0.0,10000.0,,0.0355709876543209,0.0,13895500.928381264,0.0,2024-04-17 21:43:02.240717,-0.8140402180385446,-0.9999999999999732
64,64,64,64,APEUSDT,,,,,APEUSDT,0.0024755430193983,0.0012377715096991,0.0026662915748618,0.0026662915748618,0.0061917301770074,0.0030958650885037,0.002224541514668,0.002224541514668,10.23336252189142,19.53021015761821,0.4473841595028464,0.636906873305635,0.0404829771873232,0.0891402572621659,0.1086999689042421,0.1789711743861445,0.9997404602444956,0.9204435938834532,0.8435321711440263,0.9975264032405108,0.7953278973769896,0.8209055440456304,0.0025423303152943,0.0108330657640134,0.9997404602444956,0.9975264032405108,0.0025423303152943,0.0108330657640134,binance,0.0122896465671382,0.0902469446046034,-2628.71634146,-2633.4802084000003,65691.49795854004,75930.64399160004,65691.49795854004,75725.47639160004,5.569149795854004,6.593064399160004,2.3437505348737697,1.2276589543538696,115.48333333333332,97.81666666666666,0.0400846281178155,0.0,-2435.3647940682554,0.0,3123.0,6617.0,761.3333333333334,4668.0,8252.0,7791.0,14869.0,2463.0,4550.0,3089.0,6617.0,2068.0,3702.0,34.0,0.0,137.0,0.0,55691.49795854005,65930.64399159997,0.0254678915883912,0.0813958564329265,0.0572630743450576,0.1519563865655392,0.0076837970175813,0.0102698422326151,0.0061915027404317,0.0112605891114214,58320.21430000005,68564.12419999996,60755.57909406831,68564.12419999996,0.1647857813081419,0.1491322394877734,10000.0,,0.0026815520166365,0.0323975264050785,34082601.719589576,28802806.119728304,2024-04-18 05:50:05.918142,-0.7661604887809055,-0.4563890361669725
65,65,65,65,KSMUSDT,,,,,KSMUSDT,0.0012089442610578,0.0006044721305289,0.0010764318018992,0.0010764318018992,0.0013635710170745,0.0006817855085372,0.0010160297303139,0.0010160297303139,11.535199845530023,17.643869472871213,0.1921915300742148,0.6315686411541986,0.0334002187645315,0.0899728614561591,0.2481923527352983,0.2290751915085272,0.9993769932147428,0.8574736912308205,0.823463484029076,0.99855022013794,0.7492246730842103,0.7791528923885436,0.0043647767119037,0.0096621140191837,0.9993769932147428,0.99855022013794,0.0043647767119037,0.0096621140191837,binance,0.0157075521173083,0.0465577847734383,-1446.64548588,-1142.02995452,36825.765114119946,31924.87564548021,36825.765114119946,31920.080645480208,2.6825765114119946,2.1924875645480206,2.078761216017142,1.3597665826153955,88.76666666666667,72.96666666666667,0.0057823777396288,0.0344488427175096,-164.43256892530923,-822.9788727409277,5173.0,5822.0,1078.9583333333333,7273.0,13215.0,12446.0,19037.0,4995.0,5520.0,5166.0,5735.0,2278.0,7695.0,7.0,87.0,0.0,0.0,26825.76511412004,21924.87564548,0.0463494444571744,0.0760745494641444,0.1432460464407947,0.1807909664363859,0.0108091995127849,0.0078419008836034,0.0093891311000479,0.0107011224727536,28272.410600000032,23066.9056,28436.84316892534,23889.88447274093,0.1495843720035209,0.1057817975684645,10000.0,,0.0011584800741427,0.0232082174853259,8548919.458356148,12816652.386548417,2024-04-18 15:37:27.906983,-0.843107865610227,-0.7145783115530381
66,66,66,66,WAVESUSDT,,,,,WAVESUSDT,0.0023849978802701,0.001192498940135,0.0001369232758667,0.0001369232758667,0.0020843530967369,0.0010421765483684,0.0001110446906754,0.0001110446906754,15.312627801998534,4.285350515066168,0.3921937840912242,0.6814421672614276,0.0603042144504995,0.0893491388722158,0.1810605090122995,0.204966423357739,0.99920701020145,0.8409978808730804,0.8251755172559925,0.9987725466043624,0.8192838730879928,0.8040986864817953,0.0069517641648204,0.0096824966020306,0.99920701020145,0.9987725466043624,0.0069517641648204,0.0096824966020306,binance,0.019453807476403,0.0112364226182417,-7075.875342406,-85.11522094200001,131002.54968134216,11593.520949058076,131003.49049134216,11592.080209058076,12.100254968134216,0.1593520949058076,1.567110143525238,5.59649520927887,103.05,117.51666666666668,0.0068017629650611,0.085509353601307,-877.1949729437605,-156.9607019970486,7204.0,2079.0,1079.9583333333333,9333.0,2549.0,16537.0,4628.0,6913.0,2069.0,7176.0,2077.0,2420.0,480.0,28.0,2.0,0.0,0.0,121012.75478759376,1593.5209490579973,0.0394951477352307,0.1951523328490106,0.0993044469416965,0.3544594630018181,0.0098921789267675,0.0253863983548441,0.0084189197200832,0.0332239689084647,128088.63012999976,1678.6361699999973,128965.82510294352,1835.5968719970456,0.0765863748939954,0.0247765104874488,10000.0,,0.0087962962962962,0.001003086419753,43578601.994238526,362119.31393403,2024-04-19 00:55:19.229037,-0.7040504011377985,-0.889563108338023
67,67,67,67,SNXUSDT,,,,,SNXUSDT,0.0020508834761068,0.0010254417380534,0.0007475161254359,0.0007475161254359,0.0018728740179627,0.0009364370089813,0.0005698204308687,0.0005698204308687,12.626993628113537,6.830662290017378,0.2672148819739805,0.6069758053114781,0.0927454191840005,0.0868277030505767,0.2410199269924077,0.2335099233622779,0.9975191552500322,0.8087933235498754,0.8039615175759266,0.998560081221998,0.7590487591739689,0.7787257794378143,0.0101938400088342,0.0095028097855559,0.9975191552500322,0.998560081221998,0.0101938400088342,0.0095028097855559,binance,0.0467996269477206,0.0377811026929841,-2767.31383998,-520.9325969600001,91207.47826001984,22394.66017984009,91168.93766001986,22394.17117984009,8.120747826001985,1.2394660179840091,1.899856859722528,3.5131361107341568,104.43333333333334,118.75,0.0682556733845963,0.1015446510087082,-6151.64033564636,-1460.0744532973029,4766.0,3091.0,1078.9583333333333,8858.0,4279.0,13624.0,7370.0,4236.0,2947.0,4740.0,3050.0,4622.0,1332.0,26.0,41.0,0.0,0.0,81207.47826001993,12397.637603039995,0.06472944544205,0.0844935948662197,0.1369613061020942,0.1811825401044124,0.0143203821804453,0.0170446612699754,0.011271030451738,0.0147643630174733,83974.79209999992,12918.570199999996,90126.43243564627,14378.644653297297,0.1596303003768157,0.0692605662303504,10000.0,,0.0026645041705282,0.0084569045412418,31206714.646505773,3444392.6871195054,2024-04-19 10:47:24.213322,-0.5814104972412503,-0.7012550955960412
68,68,68,MATICUSDT,,,,,,MATICUSDT,0.004410416036765,0.0022052080183825,0.0007758914468987,0.0007758914468987,0.0021818505822779,0.0010909252911389,0.0005097741760766,0.0005097741760766,13.1608418613632,23.81370921027225,0.3886053375468781,0.6270108615110761,0.0500358317632592,0.0953316699006418,0.2201260714374057,0.2201688859977751,0.9991582184589494,0.8137804555398892,0.809870664784014,0.998013012235582,0.7332150459198449,0.7892375070519728,0.0068333696216585,0.0100375716524098,0.9991582184589494,0.998013012235582,0.0068333696216585,0.0100375716524098,binance,0.0260012684361012,0.0589974159790441,-54683.400538804,-1534.434274444,1153755.0443211934,23090.355805555908,1153583.7406211933,23087.346305555908,114.37550443211934,1.3090355805555909,1.8218888654130567,1.007097912531299,85.68333333333334,108.21666666666668,0.0018162272465395,0.1144259642161576,-2180.597016570432,-1889.6847002539755,6300.0,11140.0,1078.9583333333333,7900.0,14554.0,14200.0,25694.0,5652.0,11061.0,6282.0,11096.0,2248.0,3493.0,18.0,44.0,0.0,0.0,1143755.0443211957,13090.35580555596,0.0432886577337839,0.0804498817907661,0.1234707060681544,0.1740696259184592,0.0092857715634903,0.0163017226281584,0.0083414155138191,0.0116923084746286,1198438.4448599997,14624.79007999996,1200619.04187657,16514.474780253935,0.0429636961882919,0.0804661184531203,10000.0,,0.0069122644423849,0.0167207290701266,369252754.6086284,8020410.490554446,2024-04-19 20:20:38.966175,-0.1225754953154068,-0.7733579091455093
69,69,AVAXUSDT,,,,,,,AVAXUSDT,0.0006414105255352,0.0003207052627676,0.0006860834776807,0.0006860834776807,0.0011109919062341,0.000555495953117,0.0007489070873101,0.0007489070873101,16.607122188356033,7.59844129788958,0.3707457157988088,0.7707417852251938,0.0245401845977913,0.0294302015952319,0.1606334327009027,0.1015414119645213,0.9996682291119764,0.8805559189024252,0.9230340732732072,0.999585149058014,0.8396753398601333,0.8986382685550431,0.0038180244370674,0.0030270679524292,0.9996682291119764,0.999585149058014,0.0038180244370674,0.0030270679524292,binance,0.007629803458883,0.0203141329969347,-1030.0237758,-526.08590496,19986.552624199925,20973.76989504005,19986.552624199925,20971.528895040054,0.9986552624199924,1.0973769895040055,1.4420644213969742,3.1547633556774324,104.95,115.21666666666668,0.008546309383618,0.047382347319869,-94.96265045332729,-571.9925093882059,8412.0,3956.0,1079.9583333333333,9523.0,4250.0,17935.0,8206.0,8454.0,3233.0,8403.0,3904.0,1069.0,1017.0,9.0,52.0,0.0,0.0,9986.552624199989,10973.769895039992,0.0406974335262462,0.0429188504039488,0.0887861009021048,0.0920383051281695,0.0138334483320381,0.0125225417412996,0.010038348289555,0.0102582681300444,11016.576399999987,11499.855799999992,11111.539050453315,12071.8483093882,0.1494920524603618,0.1804301447660685,10000.0,,0.0032407407407407,0.0057484567901234,3483151.629909956,6690404.196816532,2024-04-20 09:53:02.882951,-0.943556327266077,-0.92737885552693
