,date,symbol,TotalBalance
30610,2022-04-06,ADAUSDT,23682.06756149416
30611,2022-04-06,ALGOUSDT,88117.09090089543
30612,2022-04-06,ALPHAUSDT,17371.03268479204
30613,2022-04-06,ANKRUSDT,24427.16393442782
30614,2022-04-06,APEUSDT,10539.788714879985
30615,2022-04-06,ARUSDT,15316.849915319952
30616,2022-04-06,ATOMUSDT,82670.46751125464
30617,2022-04-06,AUDIOUSDT,14762.012011759976
30618,2022-04-06,AVAXUSDT,16716.032382100253
30619,2022-04-06,AXSUSDT,23626.304651087765
30620,2022-04-06,BNBUSDT,11963.423956735996
30621,2022-04-06,CHRUSDT,15751.452279179695
30622,2022-04-06,CHZUSDT,34991.70928292992
30623,2022-04-06,COMPUSDT,46597.69760684417
30624,2022-04-06,COTIUSDT,30694.0225869881
30625,2022-04-06,CRVUSDT,34897.86340415987
30626,2022-04-06,DOGEUSDT,56874.302424554044
30627,2022-04-06,DOTUSDT,16986.96399350002
30628,2022-04-06,DYDXUSDT,16788.433437739983
30629,2022-04-06,EGLDUSDT,50599.68964109998
30630,2022-04-06,ENJUSDT,22410.616024708444
30631,2022-04-06,ENSUSDT,10752.884765419947
30632,2022-04-06,EOSUSDT,24633.982054400163
30633,2022-04-06,ETCUSDT,74146.8492493637
30634,2022-04-06,FTMUSDT,38867.2227709608
30635,2022-04-06,GALAUSDT,13674.092751013952
30636,2022-04-06,GMTUSDT,10176.624719838
30637,2022-04-06,GRTUSDT,35575.34131130582
30638,2022-04-06,HBARUSDT,41547.15035240201
30639,2022-04-06,HNTUSDT,43571.344921639946
30640,2022-04-06,HOTUSDT,72747.80539630531
30641,2022-04-06,IMXUSDT,11561.168522620015
30642,2022-04-06,KAVAUSDT,17495.97876797618
30643,2022-04-06,KSMUSDT,17624.953767780124
30644,2022-04-06,LINKUSDT,87205.31264347237
30645,2022-04-06,LTCUSDT,40077.50054288371
30646,2022-04-06,MANAUSDT,22821.006905440543
30647,2022-04-06,MATICUSDT,844831.4818497037
30648,2022-04-06,NEARUSDT,16961.392415820053
30649,2022-04-06,OCEANUSDT,24097.46791724999
30650,2022-04-06,OMGUSDT,13920.18767383003
30651,2022-04-06,ONEUSDT,15560.435703805902
30652,2022-04-06,RENUSDT,13886.3476005399
30653,2022-04-06,ROSEUSDT,12659.064312131984
30654,2022-04-06,RSRUSDT,19998.380996119857
30655,2022-04-06,RUNEUSDT,59685.19584236013
30656,2022-04-06,SANDUSDT,22924.278773143782
30657,2022-04-06,SKLUSDT,35522.18090385999
30658,2022-04-06,SNXUSDT,71131.60883168003
30659,2022-04-06,SXPUSDT,28652.358491431874
30660,2022-04-06,THETAUSDT,20968.187118362363
30661,2022-04-06,TRXUSDT,14261.257198311934
30662,2022-04-06,UNIUSDT,15771.886602060018
30663,2022-04-06,VETUSDT,104986.15191118416
30664,2022-04-06,WAVESUSDT,75370.70626272472
30665,2022-04-06,XRPUSDT,548892.1673298113
30666,2022-04-06,ZECUSDT,35873.50739474784
30667,2022-04-06,ZILUSDT,34762.74748783608
30668,2022-04-06,ZRXUSDT,14101.62350179214
30669,2022-04-07,1INCHUSDT,31627.56355090084
30670,2022-04-07,AAVEUSDT,57319.267593659715
30671,2022-04-07,ADAUSDT,23654.56793226149
30672,2022-04-07,ALGOUSDT,89350.74987504812
30673,2022-04-07,ALPHAUSDT,17422.07916414403
30674,2022-04-07,ANKRUSDT,24438.02102272982
30675,2022-04-07,APEUSDT,10548.775318079985
30676,2022-04-07,ARUSDT,15328.997662899948
30677,2022-04-07,ATOMUSDT,82770.25707351866
30678,2022-04-07,AUDIOUSDT,14955.328241719973
30679,2022-04-07,AVAXUSDT,16720.598240700256
30680,2022-04-07,AXSUSDT,23678.955563087766
30681,2022-04-07,BNBUSDT,11965.260129815999
30682,2022-04-07,CHRUSDT,15716.296658551471
30683,2022-04-07,CHZUSDT,35053.780381847944
30684,2022-04-07,COMPUSDT,46836.79821700417
30685,2022-04-07,COTIUSDT,30878.816490276095
30686,2022-04-07,CRVUSDT,34927.18094845989
30687,2022-04-07,DOGEUSDT,56736.41042816605
30688,2022-04-07,DOTUSDT,16996.518147520015
30689,2022-04-07,DYDXUSDT,16896.970291939986
30690,2022-04-07,EGLDUSDT,50809.93042989994
30691,2022-04-07,ENJUSDT,22435.24400628843
30692,2022-04-07,ENSUSDT,10760.002838619943
30693,2022-04-07,EOSUSDT,24696.375231300157
30694,2022-04-07,ETCUSDT,74206.70551347575
30695,2022-04-07,FTMUSDT,38891.141394640785
30696,2022-04-07,GALAUSDT,13703.789261881951
30697,2022-04-07,GMTUSDT,10197.083328481998
30698,2022-04-07,GRTUSDT,35647.365553737814
30699,2022-04-07,HBARUSDT,41605.69204709401
30700,2022-04-07,HNTUSDT,43655.33039363995
30701,2022-04-07,HOTUSDT,73029.96735473751
30702,2022-04-07,IMXUSDT,11599.909889140014
30703,2022-04-07,KAVAUSDT,17505.100962436183
30704,2022-04-07,KSMUSDT,17635.221291780123
30705,2022-04-07,LINKUSDT,87320.57222168836
30706,2022-04-07,LTCUSDT,40088.75012291971
30707,2022-04-07,MANAUSDT,22833.20051438054
30708,2022-04-07,MATICUSDT,856874.961540444
30709,2022-04-07,NEARUSDT,17001.94011962005
30710,2022-04-07,OCEANUSDT,24175.809510789986
30711,2022-04-07,OMGUSDT,13938.62552901403
30712,2022-04-07,ONEUSDT,15578.6316472799
30713,2022-04-07,RENUSDT,13887.9169803079
30714,2022-04-07,ROSEUSDT,12764.332790525976
30715,2022-04-07,RSRUSDT,20013.298014152664
30716,2022-04-07,RUNEUSDT,59743.02758456013
30717,2022-04-07,SANDUSDT,22938.504765243768
30718,2022-04-07,SKLUSDT,35598.13908974398
30719,2022-04-07,SNXUSDT,71496.13753389998
30720,2022-04-07,SXPUSDT,28467.640506104708
30721,2022-04-07,THETAUSDT,20988.32524492037
30722,2022-04-07,UNIUSDT,15774.435408460015
30723,2022-04-07,VETUSDT,105241.86127328005
30724,2022-04-07,WAVESUSDT,75423.31602855874
30725,2022-04-07,XRPUSDT,549723.6744838991
30726,2022-04-07,ZECUSDT,35907.27659545385
30727,2022-04-07,ZILUSDT,34837.246251256074
30728,2022-04-07,ZRXUSDT,14124.21026944214
30729,2022-04-08,1INCHUSDT,31660.545722760842
30730,2022-04-08,AAVEUSDT,57392.7896872597
30731,2022-04-08,ADAUSDT,23443.418965974146
30732,2022-04-08,ALGOUSDT,89350.22773043212
30733,2022-04-08,ALPHAUSDT,17427.50676115003
30734,2022-04-08,ANKRUSDT,24444.515485677817
30735,2022-04-08,APEUSDT,10554.004033919984
30736,2022-04-08,ARUSDT,15333.001011219949
30737,2022-04-08,ATOMUSDT,82823.71364695868
30738,2022-04-08,AUDIOUSDT,14967.924319359974
30739,2022-04-08,AVAXUSDT,16728.478351500264
30740,2022-04-08,AXSUSDT,23678.847617087766
30741,2022-04-08,BNBUSDT,11966.244112816
30742,2022-04-08,CHRUSDT,15509.164046619693
30743,2022-04-08,CHZUSDT,35109.94654134994
30744,2022-04-08,COMPUSDT,46865.86601711017
30745,2022-04-08,COTIUSDT,30885.526036096093
30746,2022-04-08,CRVUSDT,34941.27201835989
30747,2022-04-08,DOGEUSDT,56675.031687514784
30748,2022-04-08,DOTUSDT,16997.906045120013
30749,2022-04-08,DYDXUSDT,16896.858982779984
30750,2022-04-08,EGLDUSDT,50830.29911209993
30751,2022-04-08,ENJUSDT,22451.973068748448
30752,2022-04-08,ENSUSDT,10765.024635019945
30753,2022-04-08,EOSUSDT,24707.454108580157
30754,2022-04-08,ETCUSDT,74317.2358865417
30755,2022-04-08,FTMUSDT,38906.31735976078
30756,2022-04-08,GALAUSDT,13708.063057279953
30757,2022-04-08,GMTUSDT,10205.677158162
30758,2022-04-08,GRTUSDT,35677.33076963584
30759,2022-04-08,HBARUSDT,41605.63512873401
30760,2022-04-08,HNTUSDT,43677.08725883995
30761,2022-04-08,HOTUSDT,73304.43497181493
30762,2022-04-08,IMXUSDT,11629.185781460012
30763,2022-04-08,KAVAUSDT,17510.49663198819
30764,2022-04-08,KSMUSDT,17645.21236218013
30765,2022-04-08,LINKUSDT,87340.78008154435
30766,2022-04-08,LTCUSDT,40092.639969067706
30767,2022-04-08,MANAUSDT,22838.911216440538
30768,2022-04-08,MATICUSDT,857428.922287704
30769,2022-04-08,NEARUSDT,17005.897722020054
30770,2022-04-08,OCEANUSDT,24190.587629289985
30771,2022-04-08,OMGUSDT,13939.510794418029
30772,2022-04-08,ONEUSDT,15584.3821333599
30773,2022-04-08,RENUSDT,13887.893159895899
30774,2022-04-08,ROSEUSDT,12777.955626883971
30775,2022-04-08,RSRUSDT,20023.876084225467
30776,2022-04-08,RUNEUSDT,59788.64400476011
30777,2022-04-08,SANDUSDT,22944.444015803765
30778,2022-04-08,SKLUSDT,35632.79262527798
30779,2022-04-08,SNXUSDT,71557.15958011999
30780,2022-04-08,SXPUSDT,28388.768809285873
30781,2022-04-08,THETAUSDT,20994.583802778365
30782,2022-04-08,UNIUSDT,15776.278965260013
30783,2022-04-08,VETUSDT,105514.71634812343
30784,2022-04-08,WAVESUSDT,75555.06301321075
30785,2022-04-08,WOOUSDT,9999.990029952
30786,2022-04-08,XRPUSDT,550498.9268348613
30787,2022-04-08,ZECUSDT,35920.78199892985
30788,2022-04-08,ZILUSDT,34857.58368353207
30789,2022-04-08,ZRXUSDT,14124.92809985414
30790,2022-04-09,1INCHUSDT,31703.426273460824
30791,2022-04-09,AAVEUSDT,57675.72721545971
30792,2022-04-09,ADAUSDT,23471.398921694145
30793,2022-04-09,ALPHAUSDT,17438.319923844036
30794,2022-04-09,ANKRUSDT,24448.07784499782
30795,2022-04-09,APEUSDT,10559.084117039984
30796,2022-04-09,ARUSDT,15346.96791571995
30797,2022-04-09,ATOMUSDT,82903.30696040473
30798,2022-04-09,AUDIOUSDT,14983.98440255997
30799,2022-04-09,AVAXUSDT,16731.87393290028
30800,2022-04-09,AXSUSDT,23699.792683487765
30801,2022-04-09,BNBUSDT,11966.779970296002
30802,2022-04-09,CHRUSDT,15514.882200419695
30803,2022-04-09,CHZUSDT,35145.149218309925
30804,2022-04-09,COMPUSDT,46895.47837555217
30805,2022-04-09,COTIUSDT,31137.4791290321
30806,2022-04-09,CRVUSDT,34963.46191561988
30807,2022-04-09,DOGEUSDT,56706.139753884774
30808,2022-04-09,EGLDUSDT,50874.96035689993
30809,2022-04-09,ENJUSDT,22467.511084148442
30810,2022-04-09,ETCUSDT,74354.42005255967
30811,2022-04-09,FTMUSDT,38953.2735495008
30812,2022-04-09,GALAUSDT,13719.961617119954
30813,2022-04-09,GMTUSDT,10207.622593441996
30814,2022-04-09,GRTUSDT,35703.56668495184
30815,2022-04-09,HBARUSDT,41684.08144515401
30816,2022-04-09,HOTUSDT,73836.18052529213
30817,2022-04-09,IMXUSDT,11643.598774820004
30818,2022-04-09,KAVAUSDT,17527.804615426187
30819,2022-04-09,KSMUSDT,17664.949528380126
30820,2022-04-09,LTCUSDT,40098.08580903171
30821,2022-04-09,MANAUSDT,22844.06522036054
30822,2022-04-09,MATICUSDT,858532.0283236641
30823,2022-04-09,NEARUSDT,17047.604547020048
30824,2022-04-09,OCEANUSDT,24220.063770529985
30825,2022-04-09,OMGUSDT,13943.048823276029
30826,2022-04-09,ONEUSDT,15599.240378395902
30827,2022-04-09,ROSEUSDT,12825.819202249968
30828,2022-04-09,RSRUSDT,20034.41767000487
30829,2022-04-09,RUNEUSDT,59920.046715960125
30830,2022-04-09,SANDUSDT,22954.531677243758
30831,2022-04-09,SKLUSDT,35667.62290229198
30832,2022-04-09,SNXUSDT,71635.35100901997
30833,2022-04-09,SXPUSDT,28394.116817225873
30834,2022-04-09,THETAUSDT,21027.352756492364
30835,2022-04-09,UNIUSDT,15784.225902460013
30836,2022-04-09,VETUSDT,105694.68091322522
30837,2022-04-09,WAVESUSDT,75669.94154749873
30838,2022-04-09,WOOUSDT,10006.571083846
30839,2022-04-09,XRPUSDT,550622.0413473314
30840,2022-04-09,ZECUSDT,35981.57672071784
30841,2022-04-09,ZILUSDT,34952.19997543007
30842,2022-04-09,ZRXUSDT,14126.004404594143
30843,2022-04-10,1INCHUSDT,31717.130552840812
30844,2022-04-10,AAVEUSDT,57678.743470659705
30845,2022-04-10,ADAUSDT,23473.138269794144
30846,2022-04-10,ALGOUSDT,89349.85242618412
30847,2022-04-10,ALPHAUSDT,17438.285388196036
30848,2022-04-10,ANKRUSDT,24451.00624601582
30849,2022-04-10,APEUSDT,10560.369419999985
30850,2022-04-10,ARUSDT,15348.29452231995
30851,2022-04-10,ATOMUSDT,82928.04238641073
30852,2022-04-10,AUDIOUSDT,14987.124343039972
30853,2022-04-10,AVAXUSDT,16733.069388500277
30854,2022-04-10,AXSUSDT,23704.991904287766
30855,2022-04-10,BNBUSDT,11967.023020095998
30856,2022-04-10,CHRUSDT,15518.159655779693
30857,2022-04-10,CHZUSDT,35156.578143763916
30858,2022-04-10,COMPUSDT,46902.73499159217
30859,2022-04-10,COTIUSDT,31151.0053315461
30860,2022-04-10,CRVUSDT,34967.80145617987
30861,2022-04-10,DOGEUSDT,56795.41074500277
30862,2022-04-10,DOTUSDT,17000.691523980015
30863,2022-04-10,DYDXUSDT,16950.60984691999
30864,2022-04-10,EGLDUSDT,50882.99767009992
30865,2022-04-10,ENJUSDT,22471.10673458844
30866,2022-04-10,ENSUSDT,10766.724595299944
30867,2022-04-10,EOSUSDT,24710.256374080156
30868,2022-04-10,ETCUSDT,74365.12488761167
30869,2022-04-10,FTMUSDT,38970.730849640786
30870,2022-04-10,GALAUSDT,13720.944039071954
30871,2022-04-10,GMTUSDT,10210.878146341993
30872,2022-04-10,GRTUSDT,35714.81180281984
30873,2022-04-10,HBARUSDT,41696.12959472001
30874,2022-04-10,HOTUSDT,73904.98367877833
30875,2022-04-10,IMXUSDT,11650.151965920006
30876,2022-04-10,KAVAUSDT,17534.11272534619
30877,2022-04-10,KSMUSDT,17670.874018380127
30878,2022-04-10,LINKUSDT,87360.92207536235
30879,2022-04-10,LTCUSDT,40101.97321167172
30880,2022-04-10,MANAUSDT,22847.509751460544
30881,2022-04-10,MATICUSDT,858618.691257764
30882,2022-04-10,NEARUSDT,17056.03354002005
30883,2022-04-10,OCEANUSDT,24223.766356549982
30884,2022-04-10,OMGUSDT,13944.82466138603
30885,2022-04-10,ONEUSDT,15600.082222301902
30886,2022-04-10,RENUSDT,13940.147479131898
30887,2022-04-10,ROSEUSDT,12829.06634482997
30888,2022-04-10,RSRUSDT,20037.220234288874
30889,2022-04-10,RUNEUSDT,59932.902649960124
30890,2022-04-10,SANDUSDT,22956.324033883753
30891,2022-04-10,SKLUSDT,35674.55079130598
30892,2022-04-10,SNXUSDT,71635.04896729997
30893,2022-04-10,SXPUSDT,28396.947818489873
30894,2022-04-10,THETAUSDT,21030.077157832362
30895,2022-04-10,UNIUSDT,15785.417155260011
30896,2022-04-10,VETUSDT,105799.74949653399
30897,2022-04-10,WAVESUSDT,75701.32415539272
30898,2022-04-10,WOOUSDT,10009.426009436
30899,2022-04-10,XRPUSDT,550771.2897552334
30900,2022-04-10,ZECUSDT,35981.49963339784
30901,2022-04-10,ZILUSDT,34979.39242465607
30902,2022-04-10,ZRXUSDT,14126.718308722142
30903,2022-04-11,1INCHUSDT,31749.983285000806
30904,2022-04-11,AAVEUSDT,57677.3206456597
30905,2022-04-11,ADAUSDT,23473.029456334145
30906,2022-04-11,ALGOUSDT,89349.20738106412
30907,2022-04-11,ALPHAUSDT,17438.250191908035
30908,2022-04-11,ANKRUSDT,24450.80767255582
30909,2022-04-11,APEUSDT,10610.338743699978
30910,2022-04-11,ARUSDT,15351.00576025995
30911,2022-04-11,ATOMUSDT,83015.53209147074
30912,2022-04-11,AUDIOUSDT,15133.03813127997
30913,2022-04-11,AVAXUSDT,16743.542583300274
30914,2022-04-11,AXSUSDT,23704.683738087766
30915,2022-04-11,BNBUSDT,11966.991171095997
30916,2022-04-11,CHRUSDT,15518.018824219693
30917,2022-04-11,CHZUSDT,35204.0167993619
30918,2022-04-11,COMPUSDT,46902.22036852817
30919,2022-04-11,COTIUSDT,31150.7810697081
30920,2022-04-11,CRVUSDT,34977.48808071987
30921,2022-04-11,DOGEUSDT,56829.07703272876
30922,2022-04-11,DOTUSDT,17000.639431800013
30923,2022-04-11,DYDXUSDT,16950.38637711999
30924,2022-04-11,EGLDUSDT,51046.52894529989
30925,2022-04-11,ENJUSDT,22540.881329788448
30926,2022-04-11,ENSUSDT,10769.169530879944
30927,2022-04-11,EOSUSDT,24710.104745020155
30928,2022-04-11,ETCUSDT,74555.01375822967
30929,2022-04-11,FTMUSDT,38970.18218902079
30930,2022-04-11,GALAUSDT,13761.338817261956
30931,2022-04-11,GMTUSDT,10214.884996505987
30932,2022-04-11,GRTUSDT,35714.272538487836
30933,2022-04-11,HBARUSDT,41695.640820952016
30934,2022-04-11,HNTUSDT,43676.90370903995
30935,2022-04-11,HOTUSDT,75041.0631160934
30936,2022-04-11,IMXUSDT,11649.848706400006
30937,2022-04-11,KAVAUSDT,17541.218155858183
30938,2022-04-11,KSMUSDT,17670.69709358013
30939,2022-04-11,LINKUSDT,87360.44159440235
30940,2022-04-11,LTCUSDT,40101.74962297172
30941,2022-04-11,MANAUSDT,22870.79249306054
30942,2022-04-11,MATICUSDT,858594.075917804
30943,2022-04-11,NEARUSDT,17093.24100562005
30944,2022-04-11,OCEANUSDT,24223.499603409982
30945,2022-04-11,OMGUSDT,13944.76471185603
30946,2022-04-11,ONEUSDT,15601.500264788156
30947,2022-04-11,RENUSDT,13954.300015909193
30948,2022-04-11,ROSEUSDT,12873.494273291755
30949,2022-04-11,RSRUSDT,20042.27497748548
30950,2022-04-11,RUNEUSDT,59932.37721856013
30951,2022-04-11,SANDUSDT,22972.010045383762
30952,2022-04-11,SKLUSDT,35695.37797205997
30953,2022-04-11,SNXUSDT,71634.72598951997
30954,2022-04-11,SXPUSDT,28396.69252248987
30955,2022-04-11,THETAUSDT,21029.55006654236
30956,2022-04-11,TRXUSDT,14260.641804065934
30957,2022-04-11,UNIUSDT,15785.336865060011
30958,2022-04-11,VETUSDT,105838.95501370379
30959,2022-04-11,WAVESUSDT,75927.91053727274
30960,2022-04-11,WOOUSDT,10031.345206494
30961,2022-04-11,XRPUSDT,550763.8603734414
30962,2022-04-11,ZECUSDT,35981.268391505844
30963,2022-04-11,ZILUSDT,35026.98432262209
30964,2022-04-11,ZRXUSDT,14145.286504038138
30965,2022-04-12,1INCHUSDT,31841.157358520803
30966,2022-04-12,AAVEUSDT,57795.94492665971
30967,2022-04-12,ADAUSDT,23445.536112189497
30968,2022-04-12,ALGOUSDT,90623.7360076901
30969,2022-04-12,ALPHAUSDT,17504.37500374803
30970,2022-04-12,ANKRUSDT,24619.764255855822
30971,2022-04-12,APEUSDT,10615.46754919998
30972,2022-04-12,ARUSDT,15449.376124559947
30973,2022-04-12,ATOMUSDT,83519.02963761869
30974,2022-04-12,AUDIOUSDT,15153.030365959969
30975,2022-04-12,AVAXUSDT,16749.256922300272
30976,2022-04-12,AXSUSDT,23793.018722287772
30977,2022-04-12,BNBUSDT,11970.298208275997
30978,2022-04-12,CHRUSDT,15546.116011739696
30979,2022-04-12,CHZUSDT,35306.68192952191
30980,2022-04-12,COMPUSDT,47319.13306058618
30981,2022-04-12,COTIUSDT,31204.92360324914
30982,2022-04-12,CRVUSDT,35094.41817075987
30983,2022-04-12,DOGEUSDT,56742.55737590427
30984,2022-04-12,DOTUSDT,17034.72023622001
30985,2022-04-12,DYDXUSDT,17017.412839379995
30986,2022-04-12,EGLDUSDT,51077.04946249989
30987,2022-04-12,ENJUSDT,22562.550943328435
30988,2022-04-12,ENSUSDT,10775.958705999947
30989,2022-04-12,ETCUSDT,74620.3074675877
30990,2022-04-12,FTMUSDT,39110.28756086079
30991,2022-04-12,GALAUSDT,13766.598460095955
30992,2022-04-12,GMTUSDT,10241.650847747982
30993,2022-04-12,GRTUSDT,35821.07289224585
30994,2022-04-12,HBARUSDT,41968.54568795602
30995,2022-04-12,HNTUSDT,43802.82355123995
30996,2022-04-12,HOTUSDT,75119.62923387476
30997,2022-04-12,IMXUSDT,11622.596160528554
30998,2022-04-12,KAVAUSDT,17571.768728652183
30999,2022-04-12,KSMUSDT,17762.218651380135
31000,2022-04-12,LINKUSDT,87984.33355180433
31001,2022-04-12,MANAUSDT,22883.988397600548
31002,2022-04-12,MATICUSDT,862387.2914020442
31003,2022-04-12,NEARUSDT,17097.071522420054
31004,2022-04-12,OCEANUSDT,24397.194053649975
31005,2022-04-12,OMGUSDT,13953.72950102403
31006,2022-04-12,ONEUSDT,15647.082170141897
31007,2022-04-12,RENUSDT,14005.199562847898
31008,2022-04-12,ROSEUSDT,12942.48190392597
31009,2022-04-12,RSRUSDT,20099.156537786068
31010,2022-04-12,RUNEUSDT,59909.28686339744
31011,2022-04-12,SANDUSDT,22984.018080023758
31012,2022-04-12,SKLUSDT,36015.05452051396
31013,2022-04-12,SNXUSDT,72253.45664033991
31014,2022-04-12,SXPUSDT,28428.962409747866
31015,2022-04-12,THETAUSDT,21015.86045621894
31016,2022-04-12,UNIUSDT,15820.807348060012
31017,2022-04-12,VETUSDT,106237.70319943814
31018,2022-04-12,WAVESUSDT,75980.92522867069
31019,2022-04-12,WOOUSDT,10038.851634146005
31020,2022-04-12,XRPUSDT,550628.2643528134
31021,2022-04-12,ZECUSDT,36264.020306294624
31022,2022-04-12,ZILUSDT,35190.9895324601
31023,2022-04-12,ZRXUSDT,14153.97061532814
31024,2022-04-13,1INCHUSDT,31850.6348896208
31025,2022-04-13,AAVEUSDT,57801.98279665971
31026,2022-04-13,ADAUSDT,23405.87690701415
31027,2022-04-13,ALGOUSDT,90651.4603526341
31028,2022-04-13,ALPHAUSDT,17507.07573394003
31029,2022-04-13,ANKRUSDT,24631.58753811783
31030,2022-04-13,APEUSDT,10620.642024659981
31031,2022-04-13,ARUSDT,15457.589348079946
31032,2022-04-13,ATOMUSDT,83543.96821724667
31033,2022-04-13,AUDIOUSDT,15162.15525701997
31034,2022-04-13,AVAXUSDT,16750.334381900277
31035,2022-04-13,AXSUSDT,23805.002965087773
31036,2022-04-13,BNBUSDT,11971.08769907599
31037,2022-04-13,CHRUSDT,15550.380472019699
31038,2022-04-13,CHZUSDT,35318.63789154789
31039,2022-04-13,COMPUSDT,47333.76927020619
31040,2022-04-13,COTIUSDT,31550.400711162096
31041,2022-04-13,CRVUSDT,35102.92661707987
31042,2022-04-13,DOGEUSDT,56740.38058156876
31043,2022-04-13,DOTUSDT,17036.118152460014
31044,2022-04-13,DYDXUSDT,17031.91533068
31045,2022-04-13,EGLDUSDT,51081.07480369989
31046,2022-04-13,ENJUSDT,22566.955485808434
31047,2022-04-13,ENSUSDT,10777.945593739949
31048,2022-04-13,EOSUSDT,24736.105630360158
31049,2022-04-13,ETCUSDT,74675.04676792376
31050,2022-04-13,FTMUSDT,39136.51513158076
31051,2022-04-13,GALAUSDT,13767.586034037955
31052,2022-04-13,GMTUSDT,10245.756846947983
31053,2022-04-13,GRTUSDT,35851.16226240385
31054,2022-04-13,HBARUSDT,41993.51976331201
31055,2022-04-13,HOTUSDT,75129.27599696275
31056,2022-04-13,IMXUSDT,11474.896881513127
31057,2022-04-13,KAVAUSDT,17576.188844734177
31058,2022-04-13,KSMUSDT,17768.209159380138
31059,2022-04-13,LINKUSDT,87997.85900639632
31060,2022-04-13,LTCUSDT,40146.10772414572
31061,2022-04-13,MANAUSDT,22886.84951600054
31062,2022-04-13,MATICUSDT,863206.5228596843
31063,2022-04-13,NEARUSDT,17100.88223802005
31064,2022-04-13,OCEANUSDT,24412.020823729974
31065,2022-04-13,OMGUSDT,13954.617890424031
31066,2022-04-13,ONEUSDT,15647.924080553898
31067,2022-04-13,RENUSDT,14005.992471525899
31068,2022-04-13,ROSEUSDT,12948.591973665969
31069,2022-04-13,RSRUSDT,20105.706179896664
31070,2022-04-13,RUNEUSDT,60324.73872396014
31071,2022-04-13,SANDUSDT,22993.63471614376
31072,2022-04-13,SKLUSDT,36022.04210318595
31073,2022-04-13,SNXUSDT,72344.1469508399
31074,2022-04-13,SXPUSDT,28438.87687763587
31075,2022-04-13,THETAUSDT,20962.99556511236
31076,2022-04-13,UNIUSDT,15824.152994460015
31077,2022-04-13,VETUSDT,106333.39708056512
31078,2022-04-13,WAVESUSDT,76081.08006751469
31079,2022-04-13,WOOUSDT,10040.132727020004
31080,2022-04-13,XRPUSDT,550992.6955387952
31081,2022-04-13,ZECUSDT,36387.886630571826
31082,2022-04-13,ZILUSDT,35245.7323857981
31083,2022-04-13,ZRXUSDT,14154.33300065214
31084,2022-04-14,1INCHUSDT,31866.1468032008
31085,2022-04-14,AAVEUSDT,57833.9974888597
31086,2022-04-14,ADAUSDT,23405.84917261415
31087,2022-04-14,ALGOUSDT,90679.2838391881
31088,2022-04-14,ALPHAUSDT,17512.477368818032
31089,2022-04-14,ANKRUSDT,24644.778423881828
31090,2022-04-14,APEUSDT,10625.730340859978
31091,2022-04-14,ARUSDT,15458.940858919947
31092,2022-04-14,ATOMUSDT,83552.28100762668
31093,2022-04-14,AUDIOUSDT,15172.975575099972
31094,2022-04-14,AVAXUSDT,16750.287063500276
31095,2022-04-14,AXSUSDT,23809.893049087772
31096,2022-04-14,BNBUSDT,11971.40690523599
31097,2022-04-14,CHRUSDT,15551.2292809797
31098,2022-04-14,CHZUSDT,35321.628328139894
31099,2022-04-14,COMPUSDT,47400.8168626482
31100,2022-04-14,COTIUSDT,31564.1240455661
31101,2022-04-14,CRVUSDT,35102.863981139875
31102,2022-04-14,DOGEUSDT,56856.36353038876
31103,2022-04-14,DOTUSDT,17037.512992620013
31104,2022-04-14,DYDXUSDT,17036.75755378
31105,2022-04-14,EGLDUSDT,51118.6232504999
31106,2022-04-14,ENJUSDT,22570.018843208443
31107,2022-04-14,ENSUSDT,10778.942134719948
31108,2022-04-14,EOSUSDT,24750.130412080165
31109,2022-04-14,ETCUSDT,74710.7875432918
31110,2022-04-14,FTMUSDT,39143.07634908076
31111,2022-04-14,GALAUSDT,13769.554070769953
31112,2022-04-14,GMTUSDT,10251.004696807982
31113,2022-04-14,GRTUSDT,35854.92386074385
31114,2022-04-14,HBARUSDT,41997.55949820001
31115,2022-04-14,HNTUSDT,43802.638862239946
31116,2022-04-14,HOTUSDT,75261.48915695098
31117,2022-04-14,IMXUSDT,11513.303386080011
31118,2022-04-14,KAVAUSDT,17580.60125689018
31119,2022-04-14,KSMUSDT,17773.983991380137
31120,2022-04-14,LINKUSDT,88004.63316835032
31121,2022-04-14,LTCUSDT,40146.027436149714
31122,2022-04-14,MANAUSDT,22893.971949260533
31123,2022-04-14,MATICUSDT,863293.5238246643
31124,2022-04-14,NEARUSDT,17100.86202642005
31125,2022-04-14,OCEANUSDT,24419.452822009975
31126,2022-04-14,OMGUSDT,13954.587954024031
31127,2022-04-14,ONEUSDT,15653.696580871898
31128,2022-04-14,RENUSDT,14006.7833676879
31129,2022-04-14,ROSEUSDT,12970.528752171966
31130,2022-04-14,RSRUSDT,20107.579935100264
31131,2022-04-14,RUNEUSDT,60357.91164116014
31132,2022-04-14,SANDUSDT,23001.913997363758
31133,2022-04-14,SKLUSDT,36050.048800527955
31134,2022-04-14,SNXUSDT,72404.6667628999
31135,2022-04-14,SXPUSDT,28438.843504111872
31136,2022-04-14,THETAUSDT,20963.898674072363
31137,2022-04-14,UNIUSDT,15824.722119260015
31138,2022-04-14,VETUSDT,106470.51290875093
31139,2022-04-14,WAVESUSDT,76178.13896147867
31140,2022-04-14,WOOUSDT,10044.605093286005
31141,2022-04-14,XRPUSDT,551732.9663436316
31142,2022-04-14,ZECUSDT,36387.808687151824
