date,1INCHUSDT,AAVEUSDT,ALGOUSDT,APEUSDT,APTUSDT,ARUSDT,ATOMUSDT,AUDIOUSDT,AVAXUSDT,AXSUSDT,BNBUSDT,CHRUSDT,CHZUSDT,COMPUSDT,COTIUSDT,CRVUSDT,DOGEUSDT,DOTUSDT,EGLDUSDT,ENJUSDT,ENSUSDT,EOSUSDT,ETCUSDT,FETUSDT,FTMUSDT,GALAUSDT,GALUSDT,GMTUSDT,HNTUSDT,HOTUSDT,IMXUSDT,KAVAUSDT,KSMUSDT,LTCUSDT,MANAUSDT,MATICUSDT,NEARUSDT,OCEANUSDT,OMGUSDT,ONEUSDT,RENUSDT,ROSEUSDT,RSRUSDT,SANDUSDT,SKLUSDT,SNXUSDT,SUSHIUSDT,SXPUSDT,THETAUSDT,TRXUSDT,UNIUSDT,WAVESUSDT,XRPUSDT,XTZUSDT,ZECUSDT,ZILUSDT,ZRXUSDT
2023-03-24,26031.01195170004,0.01,43240.63428170608,18808.350033799918,14245.47712590413,13791.885849700124,112548.43384151143,13752.247434740128,0.01,0.01,43989.237095981225,77326.89615734007,10193.497005811292,20501.982886805978,78617.91996685005,21227.237967759902,70785.81708713612,0.01,0.01,0.01,32027.578147900116,9194.702915493961,20868.851685351856,12149.357370759973,27165.430344602006,10419.176283107967,37039.08035696015,14239.033289353232,30823.02866111995,34420.45833467623,12456.141602940213,44916.83620426403,0.01,26206.235316240072,15706.453270339991,16480.152126013538,6369.644924420094,33395.76678487403,0.01,31278.030270302042,14725.985421762045,13455.16255868792,15904.08522117481,18531.66756329005,80340.57875776554,16279.330432400204,70861.67884019966,18092.189410815747,13672.581718502179,51591.40280252615,13960.712566739961,9623.29877502411,0.01,137183.24593006028,20298.247242262365,22023.525284830037,73812.57998519015
2023-03-25,26035.801989000036,0.01,43247.93028956207,18828.598980259918,14249.472669504135,13792.438422820123,112568.23955234545,13753.470155800129,0.01,0.01,43989.237095981225,77372.28490478008,10193.497005811292,20506.858789821974,78789.55922003204,21230.359770419906,70791.03401203213,0.01,0.01,0.01,32031.995889760114,9194.702915493961,20873.371512213856,12152.996842179975,27169.181913362005,10419.176283107967,37053.393251900154,14239.033289353232,30823.02866111995,34420.45833467623,12456.141602940213,44924.009559096026,0.01,26221.02700488408,15708.601486019992,16480.152126013538,6370.203551220095,33395.76678487403,0.01,31281.585507586038,14731.270094654044,13456.310945371919,15904.08522117481,18534.185112110048,80474.91154570553,16280.767670120202,70880.77886379967,18093.135274235745,13672.581718502179,51601.776167806165,13960.712566739961,9623.29877502411,0.01,137269.27429994027,20302.72133735636,22028.884569098038,73890.72378601016
2023-03-26,26035.74933448004,0.01,43247.60739044208,18835.939524759917,14252.014420144134,13792.424316420123,112611.64058388345,13753.44264964013,0.01,0.01,43988.89119430122,77372.05526408009,10193.497005811292,20506.858789821974,78804.11907999605,21231.779125499907,70792.77968628013,0.01,0.01,0.01,32031.995889760114,9194.702915493961,20876.52417226586,12159.932868819975,27170.136265082005,10419.176283107967,37053.25808314015,14240.952019593235,30823.02866111995,34420.05297432123,12458.341754940213,44938.20225382403,0.01,26228.89084330008,15711.855990419992,16480.152126013538,6370.343417020094,33400.54537231403,0.01,31285.141158408034,14747.347166038046,13457.829770807917,15904.06931055621,18534.161935310047,80474.56747701354,16282.2482059202,70880.44415027967,18094.090382479746,13672.581718502179,51614.75709096416,13961.55553953996,9624.769953436113,0.01,137268.26199664027,20307.94432836837,22028.81444607804,73890.43636482416
2023-03-27,26048.935813600045,0.01,43267.20203069207,18846.07650591992,14259.130379144135,13792.991126180123,112641.24517078944,13755.92577556013,0.01,0.01,44018.164974441235,77394.66168968008,10193.497005811292,20511.782515881972,78872.33001533804,21234.338446099908,70821.49867086213,0.01,0.01,0.01,32036.404022800114,9194.702915493961,20881.311954089873,12162.067746919975,27172.906515282004,10424.291766297967,37099.70747854015,14241.913879233236,30823.02866111995,34449.95812953324,12458.701093740214,44952.45246150403,0.01,26240.236939120085,15712.940800019993,16480.152126013538,6371.0430384200945,33402.349548314036,0.01,31285.141158408034,14757.947133726047,13459.561841847917,15905.56278375401,18535.452521210045,80533.21038764754,16285.7777980802,70899.98501107967,18095.045620159748,13672.581718502179,51627.13844026416,13963.209677139961,9625.261385036112,0.01,137411.97237386028,20319.091483876375,22031.58597127404,73916.96836645016
2023-03-28,26054.983303780045,0.01,43274.31822158008,18845.99022417992,14262.986118984134,13794.09961902012,112661.04270378142,13757.17097796013,0.01,0.01,44018.164974441235,77394.43198988009,10193.497005811292,20519.119355257975,78871.58092685005,21234.77839489991,70836.49257609411,0.01,0.01,0.01,32037.876519220117,9194.702915493961,20884.32337440187,12169.001810479975,27175.767637162004,10424.250700755967,37099.57206810015,14242.879060233236,30823.02866111995,34465.47155625684,12462.408222060214,44952.27926115203,0.01,26248.575901710094,15714.025140739992,16480.152126013538,6371.637859220095,33404.16130999404,0.01,31288.511828396036,14763.241947198048,13460.145802103918,15905.54687152201,18536.699675630043,80620.51906490154,16287.1921180402,70909.57702019966,18129.042984647753,13672.581718502179,51631.30698646817,13963.191462739962,9625.249766754112,0.01,137434.45893374027,20327.56079453637,22039.57290444404,73916.68084579016
2023-03-29,26054.851188180048,0.01,43273.290824136086,18845.702562819923,14262.950411344134,13793.86157034012,112908.32541616142,13757.17097796013,0.01,0.01,44017.81793474123,77393.8601315601,10193.497005811292,20518.924101977973,78866.90772504405,21244.814849679908,70865.4531831981,0.01,0.01,0.01,32037.384615900115,9194.702915493961,20889.149678203874,12740.732857679981,27175.252014702,10424.198390815967,37099.03142604015,14242.798170633236,30823.02866111995,34464.65932766244,12468.843820900214,44950.63671428403,0.01,26266.98359531009,15713.934318619991,16480.152126013538,6371.611616420096,33403.928855874045,0.01,31288.198194106037,14763.07354806205,13459.952656453917,15905.52320867001,18536.653297850044,80619.61673087755,16286.934425080199,70908.90508797967,18532.31168113773,13672.581718502179,51637.96125840417,13963.166552539962,9625.238063730112,0.01,137432.5813000803,20336.062542484367,22039.29119254004,73916.32205155016
2023-03-30,26054.719072220047,0.01,43244.72446365239,18869.83738357992,14270.208018004134,13804.49330106012,112958.84310867141,13777.561577300125,0.01,0.01,44030.42121858125,77623.0245513201,10193.497005811292,20526.962815161973,78866.90772504405,21247.7327214799,70892.87029160207,0.01,0.01,0.01,32037.384615900115,9194.702915493961,20892.927616611873,12749.09694579998,27303.278984001998,10424.198390815967,37099.67191730733,14251.880509793236,30823.02866111995,34714.720728037035,12471.404624220215,45040.616083240035,0.01,26285.486684246098,15718.033334299991,16480.152126013538,6372.451249620096,33436.71008067404,0.01,31367.280187464035,14865.337896396051,13470.449936463916,15905.52320867001,18549.40582625004,80817.37606514155,16294.941822560198,70987.11196261967,18658.311750877743,13672.581718502179,51648.43940339617,13963.166552539962,9626.243718178113,0.01,137741.77727420029,20342.009722858358,22050.48902608604,74242.34928174016
2023-03-31,26125.94429234005,0.01,43175.06115891958,18869.750295079924,14270.117635124134,13805.606512580121,112979.54267506741,13778.788516420125,0.01,0.01,44030.42121858125,77762.7667999201,10193.497005811292,20529.40854266197,78856.55662974405,21248.156632439903,70894.60466824607,0.01,0.01,0.01,32060.365006100114,9194.702915493961,20895.396163917863,12749.84585395998,27304.227504162,10424.198390815967,37411.83829134017,14253.86401521324,30823.02866111995,35022.80165322943,12476.557084620219,45040.442538792035,0.01,26295.390083372105,15718.00857021999,16480.152126013538,6372.871146220097,33438.50416667404,0.01,31372.52991182204,14865.337896396051,13471.018579839916,15905.52320867001,18550.668869130044,80846.48583816555,16296.3371487602,70986.77672227967,18680.962508073764,13672.581718502179,51650.595255276174,13963.108021339962,9626.733045880113,0.01,137763.72030428026,20347.196732298355,22055.980779700043,74241.70013735816
2023-04-01,26137.95903360005,0.01,43126.41171937068,18869.459605159926,14273.158791324135,13805.606512580121,112979.0412235794,13782.547205100125,0.01,0.01,44030.42121858125,77762.30451972008,10193.497005811292,20529.28858884597,79819.30616363007,21250.4079486999,70939.37182960204,0.01,0.01,0.01,32066.108273280115,9194.702915493961,20898.636636175863,12758.48622867998,27308.925955822,10424.198390815967,37411.533534420174,14253.86401521324,30823.02866111995,35068.91447061923,12479.44982142022,45047.76105245603,0.01,26316.10983281011,15718.00857021999,16480.152126013538,6372.871146220097,33472.800436174046,0.01,31380.263883006042,14870.667664356051,13471.018579839916,15905.46394737961,18550.62240975004,80845.58094813555,16296.3371487602,71025.47051599967,18587.22879793515,13672.581718502179,51671.55838773817,13963.108021339962,9627.221446980113,0.01,137763.72030428026,20351.63038643036,22077.44242734404,74102.51056354857
2023-04-02,26142.747862780045,0.01,43189.7508748981,18897.530274079927,14339.147053064138,13807.860336380123,113043.1649303174,13784.381097060126,0.01,0.01,44033.77322112126,78189.18465702009,10193.497005811292,20536.68793343397,79878.27179858007,21252.96783241991,71112.03821889003,0.01,0.01,0.01,32067.58056014012,9194.702915493961,20902.167078319857,12759.23951235998,27312.688581422004,10424.198390815967,37483.98207096017,14254.82331761324,30823.02866111995,35084.15380093203,12479.81739076022,45062.06463206803,0.01,26328.80428684211,15721.98982405999,16480.152126013538,6373.0111616200975,33476.41626709405,0.01,31380.263883006042,14870.667664356051,13474.924409373916,15928.547119663412,18553.200575190043,80922.48073592955,16302.7722020402,71044.58183971967,18448.67076839368,13672.581718502179,51673.651776068175,13967.746313339961,9627.712370532114,0.01,137830.69261508025,20356.115712182363,22107.195064642045,74001.11931426138
2023-04-03,26153.533624180047,0.01,43222.03908414409,18922.44633349993,14346.38764806414,13810.086088620126,113083.89047034143,13786.256548980124,0.01,0.01,44044.26997444125,78256.8530365601,10193.497005811292,20541.570987881965,80070.23470418011,21255.496552539913,72332.92070340198,0.01,0.01,0.01,32070.526983000116,9194.702915493961,20907.352579069855,12763.811988839976,27315.53430734201,10446.376000936363,37548.724138900165,14257.734846093237,30823.02866111995,35099.13286853443,12483.196431320222,45076.35852540404,0.01,26347.53059443611,15726.34159819999,16480.152126013538,6373.711225020099,33480.03849961405,0.01,31385.52948804404,14876.00598627605,13479.617143889915,15930.023503929011,18558.237726010047,80980.79399159156,16309.445695260203,71063.73401941966,18448.46597180768,13672.581718502179,51684.250896616184,13969.354805339963,9628.694631964112,0.01,137920.2031067402,20364.691700678355,22109.874379102046,75051.2681217842
2023-04-04,26153.427586580045,0.01,43229.8397043281,18931.58790425993,14347.411871284137,13812.921407660126,113082.83823769142,13787.501350100123,0.01,0.01,44044.26997444125,78256.3879996801,10193.497005811292,20541.450765693964,80109.7050964641,21255.43371869991,72530.04347337791,0.01,0.01,0.01,32070.400654660116,9194.702915493961,20911.93017550784,12763.772074939976,27316.482917742014,10446.376000936363,37547.19011186016,14259.684504813238,30823.02866111995,35114.12639168343,12485.02705538022,45076.35852540404,0.01,26356.437886046107,15727.420941079989,16480.152126013538,6373.711225020099,33481.85532777404,0.01,31421.88982424604,14875.92864829605,13482.482351873918,15929.983865755012,18558.191326150045,80979.88753173956,16310.149821060204,71063.39855465965,18206.3470733213,13672.581718502179,51696.99431418618,13969.336904339963,9629.18389780411,0.01,137919.1864345202,20364.597803106353,22115.24165181405,76051.49602119096
2023-04-05,26179.960952100046,0.01,43263.257536680096,18938.48999759993,14355.484638604137,13813.472758460124,113184.49857801944,13790.631312480122,0.01,0.01,44054.142615721255,78335.5669664801,10193.497005811292,20541.450765693964,80164.27983878409,21330.52735495991,72568.11196981386,0.01,0.01,0.01,32094.509679380113,9194.702915493961,20913.715527361845,12786.816780759975,27334.590347522015,10446.376000936363,37547.19011186016,14261.626419213237,30823.02866111995,35129.158689310825,12487.27614942022,45076.35852540404,0.01,26366.095940184103,15727.420941079989,16480.152126013538,6374.265057620099,33528.273195094036,0.01,31439.949647322035,14875.92864829605,13487.455070797916,15953.277454400812,18563.029500910045,80979.88753173956,16317.335694620204,71063.39855465965,17989.336896234734,13672.581718502179,51699.09699756618,13969.312036339963,9629.18389780411,0.01,137999.1886820002,20364.192260744356,22117.918298138047,77227.90220475612
2023-04-06,26182.379629020044,0.01,43275.41720251809,18940.19151059993,14358.738714164137,13814.577193300123,113236.12947327143,13820.811381040128,0.01,0.01,44055.25664952126,78335.3344632801,10193.497005811292,20553.89214861796,80208.76697615808,21330.91788475991,72595.79538693385,0.01,0.01,0.01,32098.940004000113,9194.702915493961,20916.367231017848,12792.144266559975,27340.237236642013,10446.376000936363,37630.939751955346,14265.486806053239,30823.02866111995,35173.876218500816,12488.012896440221,45076.35852540404,0.01,26368.6617491121,15734.679920339988,16480.152126013538,6375.380801620101,33540.31591189403,0.01,31441.622722392036,14892.12249386805,13489.787350623916,15954.757722867611,18569.34471913004,81236.79517332953,16318.796686300206,71160.52828325964,17656.219935892586,13672.581718502179,51711.68349015018,13971.259665339963,9629.18389780411,0.01,138175.5075225202,20382.565574606357,22120.577638178045,77227.90220475612
2023-04-07,26185.964794320043,0.01,43282.645829524095,18948.866238599923,14360.364663904136,13816.231658980121,113246.02912937143,13836.979675060125,0.01,0.01,44058.599917801264,78358.6422672001,10193.497005811292,20561.204823317952,80238.39030112608,21333.347779699907,72620.24687376388,0.01,0.01,0.01,32101.910746120113,9194.702915493961,20918.33436389385,12793.644297399975,27343.025968902013,10446.376000936363,37703.94253578016,14267.42088405324,30823.02866111995,35188.90167752381,12488.012896440221,45075.797628764034,0.01,26370.201407706107,15740.054730299986,16480.152126013538,6375.799555820101,33545.82758405404,0.01,31441.590720488035,14897.47345861805,13492.687402433914,15957.702200878211,18570.60902945004,81265.98949824953,16319.163275000206,71179.65760325963,17532.51982122124,13672.581718502179,51715.88318593018,13971.259665339963,9629.67316028411,0.01,138218.9890067202,20384.049761798353,22120.577638178045,77282.05794477211
2023-04-08,26185.911806980042,0.01,43292.53567614409,18954.086666759922,14361.585107944136,13816.789746880122,113276.74574623742,13840.065656020124,0.01,0.01,44058.599917801264,78358.6422672001,10193.497005811292,20566.087245093953,80238.39030112608,21334.99219519991,72621.92785933388,0.01,0.01,0.01,32104.857341620114,9194.702915493961,20919.37123128185,12795.141055699974,27343.025968902013,10446.376000936363,37703.63502250016,14269.357490733239,30823.02866111995,35204.13847490681,12489.839237760221,45106.55822836204,0.01,26372.467711554105,15742.215089699985,16480.152126013538,6375.9391564201005,33558.09729221405,0.01,31449.472211696037,14902.81454307005,13494.416135637915,15957.702200878211,18575.66570581004,81265.98949824953,16320.586535440203,71189.27728605963,17441.719570749912,13672.581718502179,51720.08928490617,13972.078590339963,9630.16335836411,0.01,138218.9890067202,20383.987857014356,22123.327224610042,77309.17290864412
2023-04-09,26190.74239898004,0.01,43294.9626471841,18955.778541759923,14361.494802844136,13817.339554080121,113286.66574698742,13840.051802820124,0.01,0.01,44058.599917801264,78358.6422672001,10193.497005811292,20566.087245093953,80253.14871896809,21337.683509519917,72639.05886113588,0.01,0.01,0.01,32106.330719120113,9194.702915493961,20919.59828932985,12795.890346199974,27344.90118002201,10446.376000936363,37703.63502250016,14270.350518333238,30823.02866111995,35234.623566350805,12490.944731300222,45120.902114102035,0.01,26375.236191260108,15742.190328359984,16480.152126013538,6376.2184528201005,33558.06304437405,0.01,31451.146424840037,14908.15901471405,13494.993600261916,15957.686236795811,18578.183109350037,81265.07995053353,16321.969468840203,71198.87373281961,17372.797956344795,13672.581718502179,51724.282904430176,13972.060827339963,9630.653490552111,0.01,138263.57907912022,20389.264188078352,22123.256801600044,77336.61080427213
2023-04-10,26197.972337800038,0.01,43307.3032645821,18955.692633599923,14364.144545644136,13820.158021380123,113286.16293254742,13843.861499980123,0.01,0.01,44058.599917801264,78358.1767466401,10193.497005811292,20565.966834835952,80251.10648211208,21340.11774941992,72644.36454429591,0.01,0.01,0.01,32106.204624280115,9194.702915493961,20920.566704971858,12803.901888859975,27344.76982636201,10446.376000936363,37703.25509698016,14272.30098111324,30823.02866111995,35233.7915977496,12492.413888700225,45120.902114102035,0.01,26376.981102804108,15743.304294719983,16480.152126013538,6376.2184528201005,33562.86846105406,0.01,31452.839035872035,14908.08156875205,13494.799961565916,15957.686236795811,18578.136552530035,81342.29086378553,16324.426703580202,71198.19938969961,17298.96952566499,13672.581718502179,51723.85389946218,13972.883232339964,9631.63695605611,0.01,138262.55612854022,20393.41750498235,22125.974766156047,77425.06463747413
2023-04-11,26197.733245740033,0.01,43333.5521783081,18955.599678419923,14363.915786084135,13824.093157820123,113285.61160414742,13848.836110600121,0.01,0.01,44068.53965340126,78357.22770886011,10193.497005811292,20565.966834835952,80251.10648211208,21340.11774941992,72659.9077928039,0.01,0.01,0.01,32128.940407920116,9194.702915493961,20928.91125665986,12826.078981459974,27344.382756882012,10446.376000936363,37703.25509698016,14272.30098111324,30823.02866111995,35233.7915977496,12492.286581160226,45120.34062139603,0.01,26395.892737650105,15743.304294719983,16480.152126013538,6376.1923418201,33561.244582294064,0.01,31528.140618388035,14958.452201958049,13494.799961565916,15957.686236795811,18578.136552530035,81342.29086378553,16326.542174100201,71198.19938969961,17239.016153603745,13672.581718502179,51735.04882689018,13972.883232339964,9631.63695605611,0.01,138262.55612854022,20393.35547664035,22125.974766156047,77425.06463747413
2023-04-12,26209.91700098003,0.01,43355.57206493009,19058.107695819923,14384.96234118413,13824.648224900122,113330.29545707742,13858.72772764012,0.01,0.01,44074.11359724125,78497.54619146012,10193.497005811292,20571.003985883952,80374.55644266609,21345.83002007992,72677.03923849585,0.01,0.01,0.01,32142.01240670012,9194.702915493961,20939.779053143837,12829.057474019974,27366.06711342201,10446.207419892364,37971.826693525894,14276.234754713241,30823.02866111995,35264.44599116161,12494.761750700227,45237.49244547204,0.01,26403.483656836095,15745.477303019983,16480.152126013538,6376.8683242201005,33683.14578459405,0.01,31539.12047127604,14963.814515732049,13498.905162465915,15960.66701473021,18583.210508330038,81418.75226760552,16328.649364320201,71237.60516099962,17216.55279019573,13672.581718502179,51739.35615918819,13974.515310139963,9633.108490836114,0.01,138369.0531947002,20399.120920884354,22131.47672974405,77486.77463820615
2023-04-13,26209.83739562003,0.01,43355.24836235809,19057.92561247992,14444.343505704126,13824.590499220121,113329.24082945341,13861.84671300012,0.01,0.01,44074.11359724125,78497.08011858011,10193.497005811292,20570.88382672195,80372.51099232207,21345.76694649992,72708.40858518786,0.01,0.01,0.01,32141.885880620117,9194.702915493961,20943.38860555784,12829.017343639973,27370.721613402013,10446.207419892364,38192.61909516016,14278.212921713242,30823.02866111995,35263.6137754204,12499.557093600224,45237.318145970035,0.01,26403.373036888093,15745.477303019983,16480.152126013538,6376.8683242201005,33689.71945721405,0.01,31540.79421447604,14963.814515732049,13498.711517137914,15960.62730388421,18583.164079810038,81417.84095576352,16330.346252640198,71237.26891487962,17189.901044280992,13672.581718502179,51743.648051120195,13974.472924139964,9633.096871116113,0.01,138368.0345762802,20399.026470434354,22134.20896518805,77486.77463820615
2023-04-14,26209.731220800026,0.01,43354.54265516209,19075.18987383992,14512.583921544121,13833.92991722012,114024.00138354741,13864.372121720118,0.01,0.01,44092.97377798126,78496.73404802011,10193.497005811292,20578.95363181195,80432.40136459317,21345.64371249992,72755.80723449579,0.01,0.01,0.01,32366.406593940115,9194.702915493961,20949.30792457785,12989.05980471997,27373.574823862014,10446.207419892364,38266.31026650016,14286.225304993242,30823.02866111995,35263.6137754204,12501.742894600227,45260.61931779203,0.01,26427.218701486094,15745.386536679984,16480.152126013538,6376.8683242201005,33688.08601319404,0.01,31576.52583542204,14963.73637645405,13548.525053947911,15983.93735584021,18587.97989797004,81417.84095576352,16332.818746080198,71315.06003159961,17105.918728571483,13672.581718502179,51750.2789670642,13979.053940339962,9633.085198236113,0.01,138656.91173674018,20427.497404306352,22134.20896518805,77826.85818169414
2023-04-15,26209.523934180022,0.01,43354.54265516209,19078.69467859992,14517.009862044122,13835.03511902012,114054.99919733741,13883.09251698012,0.01,0.01,44092.625852261255,78496.73404802011,10193.497005811292,20578.95363181195,81114.13278666609,21345.64371249992,72786.64189123984,0.01,0.01,0.01,32366.406593940115,9194.702915493961,20950.254815711836,13023.508786639968,27378.34331918201,10446.207419892364,38299.35249918015,14286.225304993242,30823.02866111995,35263.6137754204,12508.95686738024,45274.97855067402,0.01,26436.328990996095,15745.386536679984,16480.152126013538,6376.767269020101,33688.08601319404,0.01,31581.57129083204,14963.64350591405,13561.553604445915,15986.90258788021,18587.933102490042,81417.84095576352,16336.7205338802,71315.06003159961,16972.825451046258,13672.581718502179,51756.5864381342,13980.74882033996,9633.085198236113,0.01,138700.9843917602,20427.435285694355,22133.92601801605,77826.85818169414
2023-04-16,26209.483115220024,0.01,43354.54265516209,19078.69467859992,14519.27542030412,13834.97746022012,114293.6334085334,13884.952152180118,0.01,0.01,44091.93557786125,78495.07382358011,10193.497005811292,20583.77588646595,81472.1670163461,21345.64371249992,72825.96352804583,0.01,0.01,0.01,32586.70656478011,9194.702915493961,20953.010158953843,13025.790878119968,27383.037093462015,10446.207419892364,38328.98600638015,14289.125723653246,30823.02866111995,35353.845041921995,12511.170839260243,45274.804099166024,0.01,26460.80788289809,15745.386536679984,16480.152126013538,6376.767269020101,33688.08601319404,0.01,31664.864135578035,14997.884703044414,13567.159745263914,15986.88659442301,18591.80590175004,81412.39980905553,16340.988823980197,71314.7234656796,16876.452035844133,13672.581718502179,51762.88664718221,13982.44376633996,9633.085198236113,0.01,138699.0928176802,20434.154737256355,22150.454703524054,77826.17759874414
2023-04-17,26235.182564260027,0.01,43388.79852881008,19087.385631619916,14526.622758804117,13837.854508340119,114374.89869622138,13983.913557580116,0.01,0.01,44132.89743854125,78495.07382358011,10193.497005811292,20598.37228281596,81775.19581094808,21350.028467419917,72882.71052041183,0.01,0.01,0.01,32589.697070060105,9194.702915493961,20956.524573981824,13077.700332219973,27395.107293442008,10446.207419892364,38358.63888670015,14291.063030653246,30823.02866111995,35430.058139190194,12511.544131900244,45282.120745578024,0.01,26472.656695284095,15745.139590999983,16480.152126013538,6376.767269020101,33775.89262759404,0.01,31697.850754468025,15083.763091924051,13572.381776441916,15988.38036685861,18595.592682530045,82436.40483993352,16345.215716460194,71372.77916695959,16792.249028288603,13672.581718502179,51764.97726033221,13984.138586339961,9634.093361886113,0.01,138847.0341077602,20436.38917315835,22158.653319248057,77964.93623658014
2023-04-18,26247.139205460022,0.01,43405.98448840208,19090.941366899915,14529.629972764116,13838.411158460118,114419.0351527294,13988.299961880119,0.01,0.01,44134.023973181254,78495.07382358011,10193.497005811292,20603.29194498796,82263.31703491005,21356.730423699915,72913.60067557977,0.01,0.01,0.01,32617.1579141601,9194.702915493961,20959.17195282583,13093.773210259975,27403.47604838201,10445.809499284363,38358.32571020015,14292.042493753246,30823.02866111995,35429.6408890712,12514.140281340244,45281.94626776803,0.01,26473.162921488096,15745.139590999983,16480.152126013538,6376.767269020101,33810.58653443404,0.01,31697.818491204023,15083.763091924051,13584.474450121921,15988.38036685861,18600.647605190043,82436.40483993352,16351.373286940192,71382.39763887957,16711.865592994545,13672.581718502179,51764.840696748215,13984.119995339961,9634.582428646112,0.01,138868.3629178402,20436.348267710353,22169.67808185206,77964.63296944814
2023-04-19,26265.90209182001,0.01,43408.35877103808,19099.504142159916,14544.08581874411,13838.967839780116,114479.2816122794,13989.55181362012,0.01,0.01,44156.22038970126,79096.3551285401,10193.497005811292,20608.209872443957,82379.57704735007,21358.994768459917,72941.0368586678,0.01,0.01,0.01,32620.155301760096,9194.702915493961,20969.03706570584,13096.923826439974,27406.321830662007,10592.822685737969,38391.83579700015,14293.021972253247,30823.02866111995,35513.87058669101,12516.390459340242,45289.34530435803,0.01,26479.428573210098,15760.360890159982,16480.152126013538,6378.8666538201005,33826.79749535403,0.01,31733.45368167202,15089.18116901605,13586.19300418192,15989.860871562609,18603.16811891004,82544.1961710455,16360.088298060185,71401.68071509957,16670.657677554835,13672.581718502179,51769.193878380225,13986.13516533996,9637.511881074113,0.01,138909.9375081202,20447.435799858344,22180.424385208058,78026.44561517214
2023-04-20,26275.63070582,0.01,43420.346218798084,19109.783918259924,14546.144869644108,13839.524307940117,114550.52124368539,13989.55181362012,0.01,0.01,44165.158078581255,79142.45082302012,10193.497005811292,20613.09608353396,82425.17883557406,21363.309566739917,72976.44848888175,0.01,0.01,0.01,32626.155020720096,9194.702915493961,20972.040764811834,13096.923826439974,27410.134535002002,10604.625430529968,38406.67921476015,14293.021972253247,30823.02866111995,35604.15450394682,12516.390459340242,45289.34530435803,0.01,26484.778302878098,15760.360890159982,16480.152126013538,6379.0035078201,33847.694274834015,0.01,31738.63022690802,15089.18116901605,13587.357285555918,15989.860871562609,18604.436028110038,82603.8358223175,16367.49262290018,71430.58479327956,16687.972290023765,13672.581718502179,51773.40678270423,13986.13516533996,9637.511881074113,0.01,138956.0526934402,20451.291030036344,22180.424385208058,78054.02719416414
2023-04-21,26290.335894760003,0.01,43435.42732900609,19116.629542419923,14550.90524884411,13840.633708960117,114610.81357704739,13989.55181362012,0.01,0.01,44190.18362158124,79211.27922576012,10193.497005811292,20627.769698783963,82929.74975966601,21365.40082133991,73004.42527564577,0.01,0.01,0.01,32633.649062480097,9194.702915493961,20977.73215087184,13096.923826439974,27417.711146522,10609.831173155968,38406.67921476015,14293.021972253247,30823.02866111995,35604.15450394682,12516.390459340242,45296.54510965803,0.01,26500.565882280105,15760.360890159982,16480.152126013538,6379.0035078201,33870.30788049402,0.01,31740.35565739602,15089.18116901605,13588.52797079192,15989.860871562609,18605.69381177004,82663.2256818675,16368.565984320177,71459.48907613955,16697.252367725767,13672.581718502179,51775.53024197223,13986.13516533996,9637.511881074113,0.01,138998.5187680202,20458.741515842343,22215.77839608006,78081.29575868015
2023-04-22,26290.28266444,0.01,43435.10299642609,19118.338538739925,14555.16073730411,13841.185004240117,114610.57083687138,13990.181980220119,0.01,0.01,44189.83593346123,79211.04413632012,10193.497005811292,20627.70951711996,83001.2296007,21365.40082133991,73004.24957260577,0.01,0.01,0.01,32633.616319120098,9194.702915493961,20980.21973878984,13096.910640679973,27417.677555722,10609.831173155968,38406.539148060154,14295.960360973248,30823.02866111995,35603.73520367762,12517.485350300243,45296.37057338003,0.01,26501.079126632107,15761.439909639983,16480.152126013538,6379.422948820101,33872.13733239402,0.01,31740.32335302602,15089.14201945405,13589.10351497192,15989.84487552321,18605.67058185004,82693.10863578749,16368.925671240178,71459.32083391956,16748.455776338495,13672.581718502179,51779.78726222023,13986.13516533996,9637.500264280114,0.01,138998.0073664602,20458.700548616343,22237.277166246055,78108.55836591215
2023-04-23,26298.72819648,0.01,43452.724057742096,19127.172265239926,14557.22953602411,13841.736277440117,114641.91652766938,14007.674433840115,0.01,0.01,44189.83593346123,79292.89057880013,10193.497005811292,20630.18688286396,83062.54993148602,21372.065128319908,73009.73271508976,0.01,0.01,0.01,32636.646730960096,9194.702915493961,20983.617825987843,13097.688913179974,27419.633941362,10609.831173155968,38421.51600414015,14298.89649267325,30823.02866111995,35634.18657052442,12517.850265900244,45310.995311388026,0.01,26507.617072046105,15763.598130879982,16480.152126013538,6379.842648220102,33892.009807894035,0.01,31744.000326008016,15094.59162742405,13595.253286439916,15991.344036454608,18608.22772329004,82722.99649891749,16370.376487680178,71469.15449167955,16773.461559217754,13672.581718502179,51788.35155644623,13986.98171093996,9638.003460428114,0.01,139020.30832646022,20464.42280248834,22248.294705944056,78198.14315821615
