date,ALGOUSDT,APEUSDT,AVAXUSDT,CHZUSDT,COMPUSDT,EOSUSDT,ETCUSDT,GALUSDT,GMTUSDT,HOTUSDT,IMXUSDT,KAVAUSDT,KSMUSDT,LTCUSDT,MATICUSDT,RNDRUSDT,SANDUSDT,SNXUSDT,SUSHIUSDT,WAVESUSDT,XRPUSDT,XTZUSDT
2022-09-14,109002.0075712479,26775.08116403993,0.01,116393.16352773608,24726.77125154614,50123.36981730011,37654.78771114789,23255.412559880002,14836.503639797911,28744.59553399023,11413.556236900224,39361.4758156941,0.01,23344.028738206027,14384.591158853853,,17237.72833875,22448.58748744009,11147.219295620202,9428.38685387007,0.01,48355.77365658028
2022-09-15,109088.7418223839,26878.072233339935,0.01,116528.29866522609,24842.457171334143,50156.81047758012,37781.95902579588,23273.361437680003,14839.879976417911,28781.80537061943,11417.218198860226,39380.2223161781,0.01,23357.280950630036,14384.591158853853,,17241.22550979,22466.28832782009,11150.656890040202,9429.347711918072,0.01,48400.75575286029
2022-09-16,109088.7418223839,26903.095526759935,0.01,117499.50396625801,24878.81385406614,50210.16577132013,37794.39224698187,23282.356473040003,14843.228608877916,28819.43988401143,11419.668130700229,39398.93184972011,0.01,23362.55606764003,14384.591158853853,,17242.39510729,22472.269214660093,11151.522400040201,9429.829049824073,0.01,48417.86250632029
2022-09-17,109086.9947147679,26929.291552319937,0.01,117713.25120194201,24885.23320598614,50209.86899066013,37808.148416643875,23327.354551860004,14843.213781017916,28818.759649124633,11420.68569678023,39398.93184972011,0.01,23362.458189270033,14384.591158853853,,17242.35196023,22472.158840200093,11151.522400040201,9429.829049824073,0.01,48417.73735286029
2022-09-18,109250.0704451279,27166.076140279933,0.01,118724.90483965198,24891.66576832614,50301.70267324012,37811.265665673876,23381.444771360002,14843.899693277916,28843.927861893633,11424.361626460231,39405.18912744011,0.01,23374.67116105604,14384.591158853853,,17246.80134323,22478.144384680094,11151.955187040203,9430.306737496074,0.01,48442.82843312028
2022-09-19,110058.51263095191,27491.823266499923,0.01,119795.86900321995,24891.59544968614,50314.52153002013,37846.925757235884,23381.359267760003,14844.578142077917,28856.710795699233,11426.048033240231,39405.03731146411,0.01,23378.528736798035,14384.591158853853,,17246.77985715,22481.139651680096,11151.943946400203,9430.785251800075,0.01,48455.40507294029
2022-09-20,110661.3099367339,27574.23485427992,0.01,120015.90769705395,24891.28136139014,50536.639995260135,37879.39119498788,23401.6719142,14846.607500257918,28894.960605004035,11427.384188440232,39437.83544200611,0.01,23401.944381762045,14384.591158853853,,17246.77985715,22487.167602440095,11152.820244260203,9431.745182868071,0.01,48492.52927156031
2022-09-21,111087.63095469592,27918.48858451992,0.01,120976.39756595386,25015.730140922147,50624.612662900116,37997.43405079987,23485.35729824,14849.321237857923,28983.469149932043,11437.141808480232,39469.07539421211,0.01,23466.819999482042,14384.591158853853,,17253.813807170005,22503.527723000097,11156.727676460207,9434.146949932072,0.01,48558.9991932403
2022-09-22,111081.00750211593,28025.650796279922,0.01,121316.94703726184,25022.16291500215,50629.920836820114,38003.69370541587,23484.930725979997,14849.993552577924,28983.127819442045,11437.82164472023,39468.92331015011,0.01,23478.176097054045,14384.591158853853,,17253.792237570004,22503.472493420097,11156.716616180207,9434.628246892074,0.01,48558.874134460304
2022-09-23,110998.36260213272,28073.999415939918,0.01,122114.58937901584,25105.09087186015,50672.4220821601,38030.07088641586,23810.014829419997,14853.422182957926,29008.641978188047,11439.829715000229,39552.29118181012,0.01,23501.092751012045,14384.591158853853,,17264.492487710006,22524.825711700094,11158.017657360206,9435.106880328072,0.01,48766.4385341803
2022-09-24,110896.48952059292,28109.60790221992,0.01,122297.50682690386,25146.85957033615,50708.502233120096,38030.07088641586,23874.584081399997,14857.528275417924,29045.35620233305,11442.151080060228,39552.29118181012,0.01,23507.659643032046,14384.591158853853,,17275.228904390005,22530.691414540095,11158.017657360206,9435.587529640074,0.01,48843.94785088029
2022-09-25,110786.44092058188,28142.78383359992,0.01,122338.69031516387,25146.78853168015,50719.2893917201,38050.18535774988,23939.149059739993,14858.200683777924,29057.81187974305,11442.830906580226,39564.78270547212,0.01,23516.55324508605,14384.591158853853,,17278.734326830003,22539.6478237401,11158.451280040206,9435.587529640074,0.01,48853.60198464029
2022-09-26,111264.96934206875,28187.549284539913,0.01,122400.47110021386,25168.43561887015,50724.8655721201,38062.718880399894,23939.06181501999,14858.873278917925,29096.102370782653,11446.700171580218,39577.318461464114,0.01,23521.889717388043,14384.591158853853,,17279.90095075,22551.6278045001,11158.888005040208,9436.066590500075,0.01,48860.96337466029
2022-09-27,111985.82928557596,28265.11263759992,0.01,122581.80906754588,25196.579584392144,50758.38354754009,38108.1219401039,23985.21022647999,14958.254705297919,29108.88367003865,11447.385201180217,39583.57477446411,0.01,23545.246558210038,14384.591158853853,,17282.25230171,22557.661334920103,11159.756877940208,9436.547068590076,0.01,48919.121539420295
2022-09-28,112029.99672495596,28273.967790779916,0.01,122643.65812482587,25196.508399108145,50763.95403648009,38111.25311139989,23985.12271151999,14961.65495613792,29108.540862817248,11447.735300160219,39596.1188656941,0.01,23556.182727790052,14384.591158853853,,17282.23071227,22563.6311518801,11160.61553960021,9436.535676734076,0.01,48926.7650384203
2022-09-29,112239.79148391596,28286.763328519915,0.01,122726.15932470789,25211.754408480145,50863.759546260095,38128.2243610639,24015.187218519986,14961.64002683792,29121.784020245446,11456.102494540222,39641.469439212095,0.01,23562.645825316056,14384.591158853853,,17283.42196535,22584.4599801201,11160.61553960021,9437.027585518075,0.01,48937.52098046029
2022-09-30,112403.45477751197,28305.58522037991,0.01,122767.3889095699,25211.754408480145,50925.16458950009,38134.5057005439,24015.187218519986,14964.376993377919,29147.322702155845,11456.102494540222,39660.28685560009,0.01,23579.467267016054,14384.591158853853,,17283.42196535,22584.4599801201,11160.59331902021,9438.469150132074,0.01,48942.2764170203
2022-10-01,112567.99816526596,28314.122641979913,0.01,122848.08832527991,25211.754408480145,50962.266388300086,38137.6468017239,24015.187218519986,14965.05489969792,29160.040910656644,11456.102494540222,39672.841288354095,0.01,23582.939581640054,14384.591158853853,,17284.59155675,22590.403991280098,11161.47447908021,9438.469150132074,0.01,48944.8150314203
2022-10-02,112777.95953591597,28322.691788919914,0.01,122889.50547515391,25218.270890720145,50978.63594288009,38143.9382005739,24033.801035459986,14965.732819937919,29160.040910656644,11457.463308240225,39685.38285839209,0.01,23589.733029722054,14384.591158853853,,17286.93653785,22602.3514765001,11162.777064280208,9438.469150132074,0.01,48952.1429978403
2022-10-03,112822.67736269197,28325.55948159991,0.01,122888.98279530591,25224.778630380144,50984.18114618009,38147.080791589906,24033.713457779988,14966.416917637918,29173.100103691046,11458.139640160227,39685.22995937209,0.01,23595.270641204064,14384.591158853853,,17286.91501393,22602.295983940097,11162.765800960207,9438.949302046072,0.01,48954.547555840305
2022-10-04,112822.67736269197,28324.444634599906,0.01,122930.86645868991,25224.778630380144,50983.87983508009,38146.768849623906,24033.364239839986,14966.416917637918,29173.100103691046,11458.066205760228,39684.88909222809,0.01,23595.270641204064,14384.591158853853,,17286.89331537,22602.240360040098,11162.754663960208,9438.949302046072,0.01,48953.745710940304
2022-10-05,112867.69373409198,28388.622697219904,0.01,123013.78121317392,25231.25832464015,50997.43999572009,38157.827811383904,24080.065870019986,14967.101010497918,29173.100103691046,11458.066205760228,39705.71225859809,0.01,23601.892012034066,14384.591158853853,,17291.356370690002,22608.239965480097,11162.728969240208,9439.427672446072,0.01,49001.2642364603
2022-10-06,112867.69373409198,28418.974653919904,0.01,123055.17239403792,25231.18704557815,51003.01153410009,38174.85578877191,24079.869552959986,14967.101010497918,29173.100103691046,11458.810334840227,39724.57537429009,0.01,23611.58202418807,14384.591158853853,,17291.356370690002,22611.288594880098,11162.634214900208,9439.906739862074,0.01,49006.4512632803
2022-10-07,112912.12141005798,28421.811384959907,0.01,123138.12184267392,25237.78487007015,51008.62375334009,38177.9967188719,24100.862372879987,14971.209053777922,29186.165150111447,11458.810334840227,39730.88242658609,0.01,23616.93811824007,14384.591158853853,,17292.529477890002,22614.2531654801,11162.569034120208,9439.895315862073,0.01,49011.5665240803
2022-10-08,112957.15538013799,28427.93801247991,0.01,123179.65276966992,25237.71357655615,51019.154770060086,38184.2967646519,24100.862372879987,14971.209053777922,29199.126796399847,11458.810334840227,39730.88242658609,0.01,23618.96465097607,14384.591158853853,,17293.699286010004,22620.222412320098,11162.569034120208,9440.387992662074,0.01,49011.4403444603
2022-10-09,112956.66597053199,28427.822268159907,0.01,123200.33419098993,25237.71357655615,51019.03093782008,38187.4361539759,24100.862372879987,14971.209053777922,29198.782926275046,11459.865079840229,39730.88242658609,0.01,23618.865696554072,14384.591158853853,,17293.677724210003,22620.222412320098,11162.569034120208,9440.387992662074,0.01,49011.4403444603
2022-10-10,113091.46360224602,28449.995597959907,0.01,123221.06346782194,25244.29751382215,51040.51347194008,38190.576331315904,24110.163746639988,14971.209053777922,29237.013716924648,11460.215099140229,39730.88242658609,0.01,23628.579786188064,14384.591158853853,,17296.040607830004,22626.304078700094,11170.820695560209,9440.867850162074,0.01,49024.1776391803
2022-10-11,113090.97360736803,28492.06084093992,0.01,123262.62954503795,25244.29751382215,51051.841301660075,38200.0121740359,24119.459105659986,14971.881340457921,29275.230334735446,11460.913115140227,39743.46354671409,0.01,23631.960106344057,14384.591158853853,,17297.20810527,22632.23329946009,11170.809508560209,9440.867850162074,0.01,49038.9860369603
2022-10-12,113136.70425477003,28498.13630901992,0.01,123304.08783316595,25250.828966752153,51057.545692220076,38206.30829062791,24128.787472799984,14972.559429817922,29288.306675047446,11461.969582020229,39743.31041125809,0.01,23633.478944394057,14384.591158853853,,17299.55092575,22635.220918520088,11172.11748126021,9440.867850162074,0.01,49038.9860369603
2022-10-13,113226.93302710603,28554.521753339934,0.01,124158.00289349997,25250.757630344153,51063.28506902007,38223.40164628591,24138.107749919982,14972.544469177923,29392.92713257504,11462.731656260226,39749.77737955809,0.01,23640.616396644065,14384.591158853853,,17300.731019070005,22644.27592270009,11172.55560202021,9440.856442068074,0.01,49235.26890784031
2022-10-14,113800.91847040203,28675.40534795993,0.01,124302.508608638,25266.06571335015,51101.019477080066,38419.24383697591,24205.434157859985,14973.233649337923,29419.17482431184,11464.439811100225,39756.047174586085,0.01,23655.149968532063,14384.591158853853,,17305.128703770006,22676.17047168009,11172.521774080209,9441.349584864074,0.01,49250.2298127203
2022-10-15,113800.91847040203,28687.58772577993,0.01,124323.501097982,25272.59353640015,51181.801638280056,38438.26724651391,24224.135559459985,14973.233649337923,29419.17482431184,11464.772475900227,39762.32282872608,0.01,23656.543769108062,14384.591158853853,,17305.107033550004,22679.15322438009,11181.960659040209,9441.349584864074,0.01,49259.919601600304
2022-10-16,113800.91847040203,28687.47282791993,0.01,124489.08264805401,25272.52213614815,51187.47537732006,38438.26724651391,24224.047206579984,14973.218621017922,29418.82836292784,11467.467677420236,39762.32282872608,0.01,23656.44465273006,14384.591158853853,,17305.107033550004,22679.04183014009,11183.270176860206,9441.338188740074,0.01,49259.919601600304
2022-10-17,113799.09558720002,28687.47282791993,0.01,124510.02270052201,25272.52213614815,51187.47537732006,38437.95298383991,24224.047206579984,14973.218621017922,29418.82836292784,11467.804498500236,39762.32282872608,0.01,23656.21000697406,14384.591158853853,,17305.085293030006,22679.04183014009,11185.002629400204,9441.338188740074,0.01,49259.7926320003
2022-10-18,114014.25826890401,28712.14690449993,0.01,124634.046946902,25279.099405364148,51212.73067236004,38452.23927860991,24270.91894737998,14973.911134177923,29431.71499763384,11468.139819620235,39762.32282872608,0.01,23665.746556224072,14384.591158853853,,17310.73246283,22679.04183014009,11185.440222200203,9442.310267900073,0.01,49272.8205200403
2022-10-19,114104.92406458601,28721.191389739928,0.01,124759.900366194,25285.59152618815,51235.74597268003,38468.1006365499,24280.278488099982,14973.911134177923,29431.71499763384,11468.139819620235,39774.88852876008,0.01,23668.24260785607,14384.591158853853,,17314.246274470002,22735.16294618009,11185.440222200203,9442.310267900073,0.01,49277.7632565003
2022-10-20,114150.31324619401,28745.814453979932,0.01,124822.97243284198,25285.59152618815,51333.40519000003,38471.276011397895,24289.691590499984,14973.911134177923,29444.36925819904,11469.818878820237,39795.30158631007,0.01,23670.749859768075,14384.591158853853,,17315.429586950002,22741.223178620094,11188.053778880201,9442.310267900073,0.01,49285.4206804003
2022-10-21,114240.95785939202,28766.446138539926,0.01,124865.16186781801,25285.52009247015,51350.73622636002,38480.780935999894,24289.602803519985,14973.911134177923,29457.29462501504,11470.881713320237,39833.14171535007,0.01,23672.62615133208,14384.591158853853,,17315.408019950002,22756.311122940097,11188.042567400202,9442.298865260072,0.01,49290.50528672029
2022-10-22,114240.95785939202,28766.446138539926,0.01,124692.20235289665,25285.52009247015,51384.26840614002,38479.7004388199,24299.108134979986,14975.282203297924,29470.23280016424,11471.946914020238,39833.14171535007,0.01,23672.62615133208,14384.591158853853,,17315.408019950002,22756.311122940097,11189.785713220204,9442.298865260072,0.01,49290.50528672029
2022-10-23,114239.12826524001,28760.693036839926,0.01,125417.55374012802,25285.42486997015,51383.52837936002,38479.7004388199,24308.502124519982,14976.644479297924,29483.155262340442,11473.382223660241,39832.646061430074,0.01,23671.487909380077,14384.591158853853,,17315.38634535,22759.298445300097,11190.652749740206,9442.791563420073,0.01,49290.11276556029
2022-10-24,114409.10278504001,28760.693036839926,0.01,125459.80771643201,25300.75749298815,51423.973352000015,38517.1857432579,24338.906458119982,14977.325677337923,29496.169433272444,11473.74432516024,39831.532607660076,0.01,23689.217810302078,14384.591158853853,,17322.213384450006,22768.5133833201,11190.652749740206,9443.272610912072,0.01,49336.0020298003
2022-10-25,114407.27030578403,29135.041237439942,0.01,126362.14558474597,25307.319959996148,51520.76670552002,38724.03044030391,24338.70780919998,14978.015862937924,29522.258397782447,11474.744036160242,39831.532607660076,0.01,23691.260117488077,14384.591158853853,,17322.169945010006,22768.4574731601,11190.604589680204,9443.261207180072,0.01,49335.8748820403
2022-10-26,114407.27030578403,29150.421875099935,0.01,126509.17072649598,25307.319959996148,51520.46224232002,38765.02768833791,24439.523881999987,14977.955280937924,29521.561272558247,11474.744036160242,39831.532607660076,0.01,23691.260117488077,14384.591158853853,,17322.131455850005,22768.3187710801,11190.604589680204,9443.261207180072,0.01,49335.43819134029
2022-10-27,114422.16611635838,29230.314050999936,0.01,126615.59269689997,25349.43526176615,51553.008324280025,38800.169836297915,24496.131360819985,15072.677420037926,29566.384324451046,11483.112853440241,39898.25241302008,0.01,23709.092754272075,14384.591158853853,,17341.596863290004,22799.8193650801,11190.604589680204,9444.237510622073,0.01,49561.985529880316
2022-10-28,114993.84806444403,29355.000141119934,0.01,126636.88816595197,25349.36365246215,51566.24606372003,38809.742984637924,24515.06949889999,15072.662386257925,29579.055307423045,11487.546221200239,39904.55877652409,0.01,23715.04767430208,14384.591158853853,,17345.118363990005,22808.8723572001,11190.604589680204,9444.226115322073,0.01,49564.57051788032
2022-10-29,114993.84806444403,29387.681282039932,0.01,126720.20157050397,25349.36365246215,51584.65059420003,38859.105131967925,24721.594796599988,15085.949923177921,29578.358279018845,11491.446162260236,39917.1842604321,0.01,23730.433277908076,14384.591158853853,,17345.036420390006,22808.6777700601,11190.444828020205,9444.226115322073,0.01,49585.64264176032
2022-10-30,114986.99176773403,29430.730199179932,0.01,128524.8260243659,25364.767505598153,51605.844343880024,38865.513158381924,24769.379436239986,15100.01357803792,29699.32345322224,11496.465855460247,39936.17771337209,0.01,23738.760411564068,14384.591158853853,,17410.513222349997,22830.328910640103,11190.444828020205,9447.004394220074,0.01,49598.22024740031
2022-10-31,116383.58226328404,29442.915831419934,0.01,129460.0845000639,25377.868079016152,51621.95716688002,38878.31464554392,24778.944720759984,15102.744514977921,29711.995389356238,11498.133033840244,39961.52621998409,0.01,23753.69508364607,14384.591158853853,,17416.431886229995,22836.315908640103,11190.444828020205,9447.484108780074,0.01,49616.86157838032
2022-11-01,116599.51313324404,29461.08126843994,0.01,129739.40508068587,25390.968615620153,51707.29476128001,38884.71284355992,24788.509901559984,15103.433494557923,29751.13065742303,11503.171029640247,39974.19287064208,0.01,23760.28062178007,14384.591158853853,,17419.971931589997,22846.70071754011,11200.852981340207,9447.484108780074,0.01,49619.44524186032
2022-11-02,116910.53028782202,29501.699301999943,0.01,130172.70830780586,25397.522847260156,51737.76827068001,38910.35300240989,24817.285748179984,15106.155131677924,29803.809404513828,11507.891505200245,39999.45261745008,0.01,23836.575470360072,14384.591158853853,,17422.329647990002,22858.90746794011,11202.16139110021,9447.963686060075,0.01,49634.70236642032
2022-11-03,117677.72976004602,29577.707183259943,0.01,130323.81104296385,25397.451095916156,51737.64269740001,38956.75445783589,24868.99915636902,15106.849858517924,29854.97281012583,11514.590473560254,40024.77058811808,0.01,23867.713329908067,14384.591158853853,,17424.69830351,22875.360934280114,11202.13919010021,9447.952265048076,0.01,49655.570870480326
2022-11-04,118310.9389145762,29651.71583569994,0.01,131287.55486485985,25397.355450220155,51828.92728480002,38996.68576006989,25261.250829319983,15112.341090137928,29854.62121647863,11547.72270856025,40031.097937220075,0.01,23929.374570684067,14384.591158853853,,17424.67649151,22893.591959820118,11208.06841068021,9447.940745078076,0.01,49665.96047616032
2022-11-05,119318.72648327601,29798.84651603994,0.01,132297.95471452587,25403.445604974135,51866.89174078001,39028.28697295989,25395.137532019977,15208.436873057923,29898.30858392943,11558.625377500244,40051.562054064074,0.01,23968.40611612006,14384.591158853853,,17483.38804939,22899.738102700117,11210.229060260212,9447.924916098076,0.01,49688.27452906031
2022-11-06,119587.12708528602,29849.201075039942,0.01,132692.34807781194,25488.369189156158,51878.277161860016,39047.60551482989,25434.45554379998,15216.11267581792,29937.79590535723,11558.625377500244,40070.57025624808,0.01,23986.813554516055,14384.591158853853,,17489.301010169995,22917.855667620122,11210.66242352021,9449.599148668076,0.01,49701.33203354031
2022-11-07,119857.82689264402,29877.92758375995,0.01,133610.0685102999,25494.94019727816,51894.2309613,39060.48960256188,25444.288965999982,15219.636477857917,29963.46518950603,11558.625377500244,40076.90957528008,0.01,24019.11571001205,14384.591158853853,,17490.483039749997,22942.48113728012,11212.413034520212,9449.599148668076,0.01,49711.521161440316
2022-11-08,120081.99586258402,30040.58473349994,0.01,134783.6060896439,25508.10666052016,51932.76054598,39090.802348311874,25485.937005419986,15239.562186317919,30002.496129530027,11567.319979600248,40102.40359827208,0.01,24045.783072858037,14384.591158853853,,17494.02807667,22957.570608500122,11216.066278100214,9450.080858062076,0.01,49785.657670660345
2022-11-09,120081.99586258402,30294.42152783995,0.01,135167.98679288404,25508.10666052016,51932.76054598,39148.87255081988,25485.937005419986,15239.562186317919,30002.496129530027,11567.319979600248,40102.40359827208,0.01,24045.783072858037,14384.591158853853,,17494.02807667,22994.064357040123,11216.066278100214,9450.080858062076,0.01,49829.15280998037
2022-11-10,120646.18300772266,30649.20060743995,0.01,138874.763644024,25536.69173727216,52129.98904174002,39445.124798287856,25779.756005799984,15254.292991997914,30134.36498351563,11592.913379160229,40246.666746466086,0.01,24143.427918880054,14384.591158853853,,17509.863310389992,23045.946729580122,11220.450371860215,9453.196879678078,0.01,49937.309934580386
2022-11-11,122345.94239895405,30834.01394063994,0.01,140326.5699774061,25634.38478860616,52186.63262844,39454.89023105985,25938.772421439982,15256.381997777913,30173.48550597243,11598.798932660218,40337.51860625208,0.01,24227.94659850406,14384.591158853853,,17514.627657989997,23061.404030900125,11225.687205920216,9455.608071006078,0.01,49977.90821686038
2022-11-12,122394.58263516605,30974.053561879937,0.01,140608.00573247604,25663.091783906155,52232.903232439996,39487.43085923786,25968.880259179983,15261.957032297916,30186.76756450243,11598.798932660218,40363.18722551209,0.01,24260.635412328065,14384.591158853853,,17517.004414009996,23080.06118466013,11228.74883976022,9455.608071006078,0.01,49988.11574506038
2022-11-13,122540.16938595801,31088.84255087994,0.01,140821.24016401402,25691.813287028162,52254.7014556,39510.251469213865,26039.044406859983,15266.83626385791,30213.33398471163,11610.757613660231,40388.81049327209,0.01,24269.643347336067,14384.591158853853,,17553.023887670017,23104.502181260137,11233.557148940215,9458.983529432076,0.01,50037.31511630036
2022-11-14,122867.975430242,31430.084735979945,0.01,141909.19037237795,25698.473495828162,52355.820820060006,39552.09746266588,26099.442432019983,15273.87922461791,30226.670457642027,11617.849498540234,40408.07149899409,0.01,24294.562117252077,14384.591158853853,,17560.171447290017,23151.80762020014,11237.918928780215,9459.945566784078,0.01,50134.477155160355
2022-11-15,122866.007348338,31495.60921297994,0.01,142924.29870565393,25698.07662503816,52433.86438266001,39563.21340721988,26207.359694119983,15276.71658571791,30225.95601917083,11618.528484920234,40414.52561765009,0.01,24317.826204080066,14384.591158853853,,17564.656216710024,23173.697633200143,11239.672517340216,9460.426298662078,0.01,50159.470938740356
2022-11-16,124360.62298178798,31526.31466179994,0.01,144228.36541313783,25789.949724690163,52471.09392516001,39572.999962111884,26237.735486059984,15280.17952473791,30272.848392015832,11618.890051000233,40435.3308854581,0.01,24337.35888840408,14384.591158853853,,17565.856938270023,23186.15345586015,11243.592424640223,9466.216402668078,0.01,50174.729212820355
2022-11-17,124459.23996451998,31599.988211459942,0.01,144373.88719967587,25796.615370850162,52487.35315095999,39582.79263876588,26258.022063779987,15285.07320327791,30324.72264920224,11621.145824920231,40454.6272267601,0.01,24370.717282484075,14384.591158853853,,17569.436168150023,23204.635489340144,11244.907876120224,9468.14560144008,0.01,50174.729212820355
2022-11-18,124763.13834932038,31599.716729779942,0.01,145326.76998176775,25803.27972875816,52501.892898959995,39586.050313493884,26268.183719279987,15285.772390477912,30337.75556260064,11622.153630520233,40481.68100092011,0.01,24387.83358065408,14384.591158853853,,17571.81888215003,23207.660995180147,11247.083886880226,9468.627527220078,0.01,50179.99854990035
2022-11-19,126280.56432041398,31745.418466579944,0.01,146309.44539262366,25803.20683256216,52507.34001335999,39592.583643235885,26278.330026479984,15285.772390477912,30428.872758385838,11623.166273740233,40481.68100092011,0.01,24397.79990203009,14384.591158853853,,17574.20171015003,23210.70358176015,11248.388708460227,9468.616116912079,0.01,50179.86927750035
2022-11-20,126430.99243146599,31835.68224363994,0.01,146577.59604171963,25809.98927716016,52532.84947312,39595.83888251589,26349.571227799985,15286.471562317913,30441.784346622637,11623.901225640233,40488.09183964011,0.01,24412.594367988087,14384.591158853853,,17579.94219961003,23213.757559100148,11250.556778040229,9469.107817206079,0.01,50202.72031710035
2022-11-21,126531.54740523797,31939.816114979934,0.01,146750.30779963755,25816.649447944157,52544.19544431999,39616.835514935905,26359.76521115999,15286.471562317913,30441.784346622637,11631.927985800237,40528.172516936094,0.01,24448.699765210087,14384.591158853853,,17583.52185513003,23219.87224122015,11253.18537500023,9471.034398486077,0.01,50225.963854300346
2022-11-22,126581.46917618596,31980.187537539932,0.01,146970.70258212555,25823.29564184816,52561.524248,39620.106345897904,26369.97203855999,15288.59582169791,30591.735616339836,11636.976140100236,40561.8050524661,0.01,24481.946822207577,14384.591158853853,,17584.72248897003,23222.99891322015,11255.362713100225,9471.022978898078,0.01,50236.47642496035
2022-11-23,126765.89337383794,31973.79217497993,0.01,147166.35923253358,25823.125424086156,52745.733833039994,39837.960429751896,26369.490759459994,15288.533873617911,30619.634099018636,11638.745597240233,40647.8027931141,0.01,24479.00735308158,14384.591158853853,,17584.639217250027,23222.800340020152,11255.362713100225,9471.011509274078,0.01,50382.49200208034
2022-11-24,126765.89337383794,31973.79217497993,0.01,147240.6641430376,25823.125424086156,52760.36445795999,39885.512327101904,26364.560604137907,15300.084093477912,30688.10719329004,11641.92023482023,40700.941511826095,0.01,24475.05166622872,14384.591158853853,,17604.397729090022,23255.292890840148,11255.362713100225,9471.011509274078,0.01,50393.543670840336
2022-11-25,126816.18976219794,32251.839989679927,0.01,147315.22316645362,25838.793163282156,52965.98831296,39895.3884725499,26356.691555532587,15301.475708377911,30742.50739860504,11642.287784340231,40720.35347266211,0.01,24533.617212110104,14384.591158853853,,17605.588770130023,23258.31244070015,11255.362713100225,9472.967285116081,0.01,50401.24558662034
2022-11-26,126816.18976219794,32251.56358881993,0.01,147436.9282882676,25854.286948476154,52977.88398392,39913.17532104791,26356.691555532587,15302.16881265791,30783.61290221465,11645.229890500228,40746.27308157811,0.01,24563.5510960201,14384.591158853853,,17609.17836649002,23264.496428740153,11255.362713100225,9473.933067868084,0.01,50411.346325520346
2022-11-27,127001.64592936994,32245.390185459924,0.01,147461.8167942596,25860.996644476152,52991.318963080004,39916.45634113991,26356.691555532587,15302.15354065791,30810.651095111647,11646.67027026023,40765.69526244411,0.01,24584.1522520681,14384.591158853853,,17611.578490070024,23264.439323560153,11255.328711240225,9477.502696406087,0.01,50411.21646726035
2022-11-28,127001.09566432994,32843.7632672199,0.01,147658.30478835962,25860.92358623215,53002.73357822001,39919.73951593991,26489.717583384583,15302.85841265791,30823.586169527647,11647.36298366023,40772.18719214811,0.01,24593.856240852103,14384.591158853853,,17611.556504550023,23270.83570654015,11258.042430500223,9482.334322700088,0.01,50432.18117228034
2022-11-29,127001.09566432994,32901.42546465989,0.01,147683.22310139163,25876.714837006148,53002.420415100016,39919.41317073191,26486.647992894035,15303.548895817908,30823.223168794448,11647.730480140228,40771.67983370611,0.01,24624.1280615321,14384.591158853853,,17612.768565790026,23270.83570654015,11258.008331240222,9482.818294244089,0.01,50431.985647380345
2022-11-30,126999.61193570594,33088.58219697985,0.01,147708.15071038363,25883.401998606143,53001.97075014002,39960.734103337905,26467.944794463616,15307.79266153791,30850.182051356645,11652.879186860227,40845.37346171812,0.01,24656.097604884097,14384.591158853853,,17617.311468790027,23270.72119720015,11257.993897240221,9483.783216572088,0.01,50456.075562420345
2022-12-01,126999.61193570594,33127.684845679854,0.01,147733.0192752236,25883.401998606143,53087.32935138001,39967.3363674339,26460.27985765446,15308.482213537909,30863.901988083846,11652.879186860227,40879.37587160012,0.01,24675.6701941801,14384.591158853853,,17620.906192510032,23270.63680744015,11260.35713680022,9484.266200656088,0.01,50461.55804934034
2022-12-02,127188.66767234592,33166.458360299854,0.01,147977.3571290596,25890.05972266214,53093.30721384,39973.92785688589,26435.856454787543,15309.184412617908,30891.236925179048,11654.311714900226,40885.89269088812,0.01,24682.493870732094,14384.591158853853,,17620.862014470033,23281.810582420152,11261.662111420219,9485.232462984088,0.01,50461.428074460346
2022-12-03,127188.66767234592,33185.01061289985,0.01,148052.16008652563,25896.71599880614,53099.31294195999,39977.225048303895,26435.856454787543,15309.184412617908,30932.33419622665,11655.740510540229,40885.89269088812,0.01,24691.3781047581,14384.591158853853,,17623.29253127003,23288.12935334015,11263.408349400219,9486.200221784087,0.01,50478.541022240344
2022-12-04,127188.66767234592,33184.87588829985,0.01,148077.17139900563,25896.64284397614,53099.18406243999,39977.1294168239,26435.856454787543,15309.184412617908,30931.969914597248,11656.096031200228,40906.773768160114,0.01,24692.9897413961,14384.591158853853,,17623.270584150032,23288.07217830015,11263.843722240219,9486.188775026087,0.01,50478.541022240344
2022-12-05,127239.45505445592,33273.011346899846,0.01,148102.21024338162,25896.54532519214,53112.7798652,39991.83490372789,26514.65385701485,15312.689831957907,30959.00409587425,11657.172778500228,40913.26416321412,0.01,24719.064226050104,14384.591158853853,,17631.83000675003,23288.01459880015,11263.843722240219,9488.133108190088,0.01,50483.99585562035
2022-12-06,127289.58090993592,33382.95956033982,0.01,148177.02175741963,25912.434502906137,53146.341853519996,39998.438602955895,26514.65385701485,15312.674494317907,30985.487091732048,11657.516230100227,40928.20382173411,0.01,24727.1011847841,14384.591158853853,,17635.42468419003,23287.52520720015,11264.721129680218,9488.121642604088,0.01,50483.86587876035
