date,AAVEUSDT,ADAUSDT,AGIXUSDT,ALGOUSDT,ALPHAUSDT,ANKRUSDT,APEUSDT,APTUSDT,ATOMUSDT,AUDIOUSDT,AVAXUSDT,AXSUSDT,BNBUSDT,CHRUSDT,CHZUSDT,COMPUSDT,COTIUSDT,CRVUSDT,DOGEUSDT,DOTUSDT,DYDXUSDT,EGLDUSDT,ENJUSDT,ENSUSDT,EOSUSDT,ETCUSDT,FETUSDT,FTMUSDT,GALAUSDT,GALUSDT,GMTUSDT,GRTUSDT,HBARUSDT,HOTUSDT,IMXUSDT,INJUSDT,KAVAUSDT,KSMUSDT,LINKUSDT,LTCUSDT,NEARUSDT,OCEANUSDT,OMGUSDT,ONEUSDT,OPUSDT,RENUSDT,RNDRUSDT,ROSEUSDT,RUNEUSDT,SANDUSDT,SKLUSDT,SNXUSDT,SUSHIUSDT,SXPUSDT,TRXUSDT,VETUSDT,WAVESUSDT,WOOUSDT,XRPUSDT,XTZUSDT,ZILUSDT,ZRXUSDT
2022-12-23,1041025.6927003453,0.01,,2189448.0262345285,148489.25546870197,44193.776629261185,39042.84235003982,16837.7206602529,0.01,194944.55672695948,0.01,5355214.5362061355,778770.4142775284,540487.5619146597,64547.96057565195,531320.3659176807,26823.31118925782,2332750.7406155285,13505161.744363958,137354.23019446,84022.57033491984,0.01,1415801.8902853804,57792.30682594219,75551.9497243199,992816.3998030281,,170987.17962454306,281528.7420110864,78727.11047204044,16805.263123152024,388066.1577609338,59597.56015287182,45415.41897867124,52244.368063059825,32730.54583090656,42128.718246656084,106217.59041816289,0.01,11776.799886646624,3051359.908065366,56012.71602774598,1485003.1780424016,26284.789542445702,132007.20140526624,676206.9488132767,,55638.5236958779,109456.89829804195,644849.7211550217,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,454736.1430494621,55941.10930081626,6427100.105964332,219540.93052564035,1483868.6447525562,196393.8529710127
2022-12-24,1041025.6927003453,0.01,,2176415.1477703075,148489.25546870197,44193.776629261185,39042.84235003982,16806.621234290633,0.01,194637.97497170605,0.01,5355214.5362061355,778770.4142775284,540487.5619146597,64547.96057565195,530703.038769325,26823.31118925782,2321149.7426450457,13505161.744363958,137354.23019446,84022.57033491984,0.01,1413727.7572135448,57717.27979256475,75569.39855109989,992816.3998030281,,170987.17962454306,281528.7420110864,78727.11047204044,16805.263123152024,388066.1577609338,59597.56015287182,45415.41897867124,52243.803351779825,31696.241807387625,42132.016427282084,106217.59041816289,0.01,11776.799886646624,3051359.908065366,56012.71602774598,1484114.2645894848,26284.789542445702,132007.20140526624,676198.7567093567,,55687.0130156659,109456.89829804195,644938.2341477018,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,454736.1430494621,55941.10930081626,6427042.798809154,219540.93052564035,1484117.5019863802,196393.8529710127
2022-12-25,1041025.6927003453,0.01,,2162185.492884073,148489.25546870197,44193.776629261185,39042.84235003982,16772.83736947812,0.01,194064.68232179212,0.01,5355151.444091336,778946.8210169084,540487.5619146597,64547.96057565195,529208.281166043,26823.31118925782,2316464.8273179573,13505161.744363958,137354.23019446,91462.2814289598,0.01,1412553.4590274869,57556.74618495368,75569.39855109989,992803.4900679941,,170987.17962454306,282004.9759040084,78770.19222268043,16805.263123152024,388066.1577609338,59597.56015287182,45415.41897867124,52243.124529539826,31223.48499050512,42131.793085396086,106217.59041816289,0.01,11776.799886646624,3021114.5530607095,56012.71602774598,1483267.0540223639,26284.789542445702,132005.19329769624,677892.0329725506,,55735.6051256659,109456.89829804195,646203.6831009217,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,454733.4012897141,56066.70580825626,6426975.15118597,219540.93052564035,1486987.9616878182,196392.87206546072
2022-12-26,1041025.6927003453,0.01,,2155310.850993866,148489.25546870197,44193.776629261185,39042.84235003982,16731.53662002329,0.01,194058.58085179213,0.01,5355151.444091336,778946.8210169084,540487.5619146597,64547.96057565195,528183.4778249923,26823.31118925782,2314942.544289422,13505161.744363958,137354.23019446,91569.33184311981,0.01,1411111.5593282224,57520.18435296269,75586.91367141988,993044.58877687,,170987.17962454306,282001.27834994835,78803.10879150043,16805.263123152024,388066.1577609338,59597.56015287182,45415.41897867124,52313.62084517983,31222.82258414512,42131.793085396086,106217.59041816289,0.01,11776.799886646624,2993286.0485163387,56012.71602774598,1481963.227475206,26284.789542445702,132336.54614139025,677892.0329725506,,55735.6051256659,109456.89829804195,646385.6136466416,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,454728.78724129207,56102.61099590426,6433571.61514495,219540.93052564035,1487793.7573671222,196392.87206546072
2022-12-27,1041025.6927003453,0.01,,2143236.7334730728,148489.25546870197,44193.776629261185,39042.84235003982,16690.213999024025,0.01,193606.32005872956,0.01,5355086.6549955355,779117.3728687484,540704.7748661996,64547.96057565195,527411.0571489972,26823.31118925782,2327791.0605817777,13505161.744363958,137354.23019446,91814.04490099983,0.01,1408722.023545789,57494.21603048534,75621.72700567989,993040.12630963,,170987.17962454306,282276.5193726483,78857.24368478045,16805.263123152024,388066.1577609338,59597.56015287182,45415.41897867124,52313.05532611983,30976.02728260723,42131.45485741609,106217.59041816289,0.01,11776.799886646624,2965585.7140762815,56012.71602774598,1481321.5954895846,26284.789542445702,132462.31011125425,680023.8921694704,,55735.0483138499,109456.89829804195,646773.0111378416,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,454716.41388297005,56174.67384737626,6442357.28502675,219540.93052564035,1490499.192271224,196385.5580248807
2022-12-28,1041025.6927003453,0.01,,2129847.0608537034,148489.25546870197,44193.776629261185,39070.39708487983,16560.957818697156,0.01,198655.79179627975,0.01,5354689.8488595355,779110.0340642683,540699.4432474396,64547.96057565195,525865.3705198469,26823.31118925782,2336283.191424146,13505161.744363958,137354.23019446,91810.64862973982,0.01,1405715.5777790314,57418.86952533472,75621.2628834399,994575.5388083841,,170987.17962454306,282264.14806163835,79008.19857608048,16803.488143132025,388066.1577609338,59597.56015287182,45415.41897867124,52463.48493443983,30398.06121421253,42152.663542628085,106217.59041816289,0.01,11776.799886646624,2965585.7140762815,56012.71602774598,1479977.4853944266,26284.789542445702,132459.04706559025,690194.2654592504,,56055.605516149895,109456.89829804195,652560.3993987212,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,458883.5259558561,56318.99716116026,6442232.02678829,219540.93052564035,1490491.849698858,196369.89791608072
2022-12-29,1041025.6927003453,0.01,,2123248.7193352547,148489.25546870197,44193.776629261185,39079.58495531982,16475.240312391812,0.01,198846.62773117973,0.01,5353072.874354135,779237.4099114683,541188.8120687996,64547.96057565195,525841.5286825309,26823.31118925782,2361772.935847355,13505161.744363958,137354.23019446,92766.91095707983,0.01,1402186.6331783019,57342.753874044094,75620.7987690999,995659.4337236581,,170987.17962454306,282163.62522866635,79117.68897926045,16803.488143132025,388066.1577609338,59597.56015287182,45415.41897867124,52615.91684803983,29772.407510369478,42152.10164440409,106217.59041816289,0.01,11776.799886646624,2936316.5640217965,56012.71602774598,1479091.5796021882,26284.789542445702,132459.04706559025,692800.5054318324,,56103.80841634989,109456.89829804195,654677.4823134013,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,466593.50950438995,56391.32255081226,6441762.106282034,219540.93052564035,1490274.7758318842,196369.89791608072
2022-12-30,1041025.6927003453,0.01,,2108857.6723761177,148489.25546870197,44193.776629261185,39079.58495531982,16400.687296207812,0.01,198846.62773117973,0.01,5338007.013465999,779237.4099114683,541188.8120687996,64547.96057565195,523520.84300389275,26823.31118925782,2406563.522288824,13505161.744363958,137354.23019446,92819.42258687982,0.01,1394037.8256618206,57260.375617890895,75620.7987690999,996006.363662032,,170987.17962454306,280443.22054510895,79183.38991032045,16803.488143132025,388066.1577609338,59597.56015287182,45415.41897867124,52615.34802955983,29280.155576058758,42149.13414760809,106217.59041816289,0.01,11776.799886646624,2903913.6309735817,56012.71602774598,1477678.3696184237,26284.789542445702,132459.04706559025,693245.6840311923,,56103.80841634989,109456.89829804195,656049.9803310015,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,467023.8579187819,56390.827581520265,6431454.911002636,219540.93052564035,1509282.416641648,196315.30501198073
2022-12-31,1041025.6927003453,0.01,,2103136.750359164,148489.25546870197,44193.776629261185,39079.58495531982,16338.109284787699,0.01,198846.62773117973,0.01,5330720.003282333,779294.0723800282,541188.8120687996,64547.96057565195,522008.6420659459,26823.31118925782,2406962.804206024,13505161.744363958,137354.23019446,92984.30458851984,0.01,1390820.1412341744,57094.29106746448,75620.7987690999,996359.5841985161,,170987.17962454306,280443.22054510895,79216.92070920045,16703.889230714492,388066.1577609338,59597.56015287182,45415.41897867124,52661.46253115983,28897.646085430333,42135.80389310009,106217.59041816289,0.01,11776.799886646624,2903913.6309735817,56012.71602774598,1476986.826523432,26284.789542445702,133305.52301631824,693694.6059620443,,56103.80841634989,109456.89829804195,656233.9669809014,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,467023.8579187819,56390.827581520265,6352706.186221475,219540.93052564035,1509274.981536618,198361.97423448678
2023-01-01,1041025.6927003453,0.01,,2094414.5104149869,148489.25546870197,44193.776629261185,39088.769778679816,16285.831641276418,0.01,199038.2489955197,0.01,5404705.901504532,779294.0723800282,541188.8120687996,64547.96057565195,520214.5305579081,26823.31118925782,2406962.804206024,13505161.744363958,137354.23019446,93200.44834183983,0.01,1387695.6015929242,57003.687758236345,75656.76525209991,996359.5841985161,,170987.17962454306,279343.0778117101,79305.25416376049,15973.956215606007,388066.1577609338,59597.56015287182,45415.41897867124,52661.46253115983,28521.139005017507,42135.80389310009,106217.59041816289,0.01,11776.799886646624,2870511.3686845507,56012.71602774598,1514919.1701754972,26284.789542445702,133305.52301631824,693694.6059620443,,56425.29014422989,109456.89829804195,657080.7376180417,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,467184.8680649059,56427.564104440266,6352706.186221475,219540.93052564035,1509548.945220572,198396.4095597188
2023-01-02,1041025.6927003453,0.01,,2088677.5117466054,148489.25546870197,44193.776629261185,39088.769778679816,16257.797301543222,0.01,199038.2489955197,0.01,5413162.080821733,779539.812555208,541416.2646303998,64547.96057565195,519508.02131021797,26823.31118925782,2407744.726677383,13505161.744363958,137354.23019446,93364.52372207983,0.01,1382716.318609365,56963.7160686816,75674.53472879992,996478.1909647641,,170987.17962454306,279479.40055098606,79416.01987756045,15973.956215606007,388066.1577609338,59597.56015287182,45415.41897867124,52675.625560039836,28520.53390155751,42135.80389310009,106217.59041816289,0.01,11776.799886646624,2841466.0303885005,56012.71602774598,1515622.3219765052,26284.789542445702,133432.08934696825,693694.6059620443,,56425.29014422989,109456.89829804195,657173.3067890618,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,467346.0058913059,56427.564104440266,6456542.3568115495,219540.93052564035,1509812.7081269599,198430.94847244877
2023-01-03,1041025.6927003453,0.01,,2086167.3080762639,148489.25546870197,44193.776629261185,39116.37178197981,16232.58022016118,0.01,199036.51132711972,0.01,5416475.022298332,779539.812555208,541638.0882599598,64547.96057565195,518732.5774679082,26823.31118925782,2407733.976550423,13505161.744363958,137354.23019446,93558.5188327398,0.01,1380691.5032614667,56944.3323175076,75674.53472879992,996465.2335426641,,170987.17962454306,279619.547006682,79414.01149250045,15973.956215606007,388066.1577609338,59597.56015287182,45415.41897867124,52675.625560039836,28337.25160203472,42615.80599170008,106217.59041816289,0.01,11776.799886646624,2813421.8470063284,56012.71602774598,1516325.9762806473,26284.789542445702,133558.64337310824,694585.3410878144,,56424.72644546589,109456.89829804195,657448.8730721019,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,467666.9126899379,56427.06881496827,6459494.996383576,219540.93052564035,1510323.3259287039,198429.95739338477
2023-01-04,1041025.6927003453,0.01,,2084271.3807776417,148489.25546870197,44193.776629261185,39116.15976789981,16221.45760698376,0.01,199230.12458071974,0.01,5421442.342535533,780272.7171616879,541856.9424376398,64547.96057565195,517587.897623091,26823.31118925782,2409449.2925655637,13505161.744363958,137354.23019446,93722.8468128598,0.01,1378852.6329290357,58088.655964919846,75726.58703715992,996649.3986681681,,170987.17962454306,279756.77109617,79592.73806868042,15973.956215606007,388066.1577609338,59597.56015287182,45415.41897867124,52689.949696719836,28648.85907939992,42619.11206183008,106217.59041816289,0.01,11776.799886646624,2813421.8470063284,56012.71602774598,1517029.0588851916,26284.789542445702,133812.41341854024,695031.0588457584,,56474.354886265886,109456.89829804195,657631.0640331418,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,467988.391721494,56463.74512968827,6465402.570473922,219540.93052564035,1510850.271792356,198536.43487595275
2023-01-05,1041025.6927003453,0.01,,2081944.259025846,148489.25546870197,44193.776629261185,39115.54646577981,16205.754665491819,0.01,199230.12458071974,0.01,5436482.334508333,780272.7171616879,541856.9424376398,64547.96057565195,517301.16408506676,26823.31118925782,2409438.534819684,13505161.744363958,137354.23019446,93777.01729705979,0.01,1374740.8932450563,58107.255908059844,75726.12227715991,997731.9090117484,,170987.17962454306,280438.31686839,79819.89241570044,15973.956215606007,388066.1577609338,59597.56015287182,45415.41897867124,52704.28628577984,28648.85907939992,42632.34598254208,106217.59041816289,0.01,11776.799886646624,2798126.7073284355,56012.71602774598,1517029.0588851916,26284.789542445702,133812.41341854024,695928.3482678804,,56473.79069321589,109456.89829804195,657956.4678958618,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,468310.627025204,56463.74512968827,6465276.869098418,219540.93052564035,1512214.171062048,198607.98675184074
2023-01-06,1041025.6927003453,0.01,,2080672.3081072883,148489.25546870197,44193.776629261185,39152.14946241981,16166.450247825556,0.01,199424.98759059975,0.01,5441512.072541133,780443.6025018079,541856.9424376398,64547.96057565195,517065.5844855129,26823.31118925782,2409432.141526884,13505161.744363958,137354.23019446,94086.55105529977,0.01,1372568.066649716,58225.53062035984,75726.12227715991,999033.6447184402,,170987.17962454306,280750.31210189604,80012.22194592042,15973.956215606007,388066.1577609338,59597.56015287182,45415.41897867124,52735.50069185984,28762.699326559923,42638.949833350074,106217.59041816289,0.01,11776.799886646624,2781093.4074157937,56012.71602774598,1517011.4845301977,26284.789542445702,134143.62746511024,697650.4882784844,,56600.74213902788,109456.89829804195,659585.119164702,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,468743.403609324,56499.88586207227,6502170.5108130695,219540.93052564035,1512759.5616732778,198742.3368513467
2023-01-07,1041025.6927003453,0.01,,2139152.8187372694,148489.25546870197,44193.776629261185,39161.359139379805,16150.090763854862,0.01,199617.02055335976,0.01,5446476.714418532,780557.1834088479,542084.1581253199,64547.96057565195,516606.48796996876,26823.31118925782,2411486.883802884,13505161.744363958,137354.23019446,94143.66066999976,0.01,1382567.7037568444,58244.15451379984,75726.12227715991,999447.763418194,,170987.17962454306,281484.8718298141,80034.59012978042,15973.956215606007,388066.1577609338,59597.56015287182,45415.41897867124,52735.24184513984,28864.813232479926,42645.55599697607,106217.59041816289,0.01,11776.799886646624,2767045.809823218,56012.71602774598,1518509.9682529336,26284.789542445702,134270.80347693022,697650.4882784844,,56600.74213902788,109456.89829804195,659854.0769750221,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,468743.403609324,56499.88586207227,6505108.915773669,219540.93052564035,1513025.7357294278,198741.34421557072
2023-01-08,1041025.6927003453,0.01,,2140487.0562122134,148489.25546870197,44193.776629261185,39170.580864339805,16131.048314773785,0.01,199617.02055335976,0.01,5453163.104628533,781128.3707149677,542555.7831816599,64547.96057565195,525473.8963828157,26823.31118925782,2412338.3086766633,13505161.744363958,137354.23019446,94200.46619157976,0.01,1394369.6777694765,58262.81013865984,75743.72790235991,1000150.6447139401,,170987.17962454306,281626.4703339141,80247.28604996041,15973.956215606007,388066.1577609338,59597.56015287182,45415.41897867124,52763.82581105984,28914.905359339926,42648.83983001607,106217.59041816289,0.01,11776.799886646624,2754512.7336457064,56012.71602774598,1519213.5695318177,26284.789542445702,134731.60845508424,698100.0670736324,,56649.89491727788,109456.89829804195,660464.080521642,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,468904.418962732,56536.034423032266,6514591.941932127,219540.93052564035,1513815.0279899477,198777.94389982673
2023-01-09,1041025.6927003453,0.01,,2140474.5473857895,148489.25546870197,44193.776629261185,39170.3683698398,16517.894907304013,0.01,199617.02055335976,0.01,5469855.728416331,781641.9938252078,543007.2456148198,64547.96057565195,525635.9239681558,26823.31118925782,2416841.266887424,13505161.744363958,137354.23019446,94366.6936471398,0.01,1395062.4882331563,58281.47712993984,75776.81781991993,1001509.8105456422,,170987.17962454306,289856.9665424079,80628.60935352046,15449.637764292032,388066.1577609338,59597.56015287182,45415.41897867124,52763.56688233984,29064.558608179923,42648.74995916807,106217.59041816289,0.01,11776.799886646624,2754512.7336457064,56012.71602774598,1519205.2146390176,26284.789542445702,134859.34109284423,699002.3941123445,,56649.32897554788,109456.89829804195,661675.4389666021,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,469227.31255154405,56608.600532914264,6527018.918481486,219540.93052564035,1520485.7400900214,198776.95108747671
2023-01-10,1041025.6927003453,0.01,,2140474.5473857895,148489.25546870197,44193.776629261185,39261.8712420198,16678.79490412401,0.01,199811.27702193978,0.01,5486874.95192633,782637.9295315878,543007.2456148198,64547.96057565195,526464.5633503917,26823.31118925782,2416797.495366564,13505161.744363958,137354.23019446,94900.4920590598,0.01,1396819.4240891961,58412.34317361985,75831.09889175995,1002743.1007027844,,170987.17962454306,297931.579345842,80921.3905673405,15469.91246377203,388066.1577609338,59597.56015287182,45415.41897867124,52881.11787691983,29064.558608179923,42672.03014998205,106217.59041816289,0.01,11776.799886646624,2744007.482391761,56012.71602774598,1519205.2146390176,26284.789542445702,137177.2033061182,699453.3636634485,,56875.393459935876,109456.89829804195,664848.4076699221,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,470145.9975416741,56771.96626725626,6533592.977282216,219540.93052564035,1526306.3736585875,198910.60252601074
2023-01-11,1041025.6927003453,0.01,,2141809.4388653976,148489.25546870197,44193.776629261185,39308.128005379804,16733.333669983396,0.01,200004.31936227978,0.01,5490272.15824553,783022.1072013279,543007.2456148198,64547.96057565195,527141.0694707577,26823.31118925782,2421750.3058022237,13505161.744363958,137354.23019446,95158.39616243984,0.01,1397909.023530296,58468.50581721985,75887.57472235995,1003440.3901834743,,170987.17962454306,305926.20422134193,81138.12886204047,15482.594621112032,388066.1577609338,59597.56015287182,45415.41897867124,52912.674385379825,29346.565640439923,42675.32615467804,106217.59041816289,0.01,11776.799886646624,2731997.4080727296,56012.71602774598,1520625.4826744655,26284.789542445702,138443.8223084662,701649.0941741985,,57002.42214407787,109456.89829804195,666874.9909398421,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,470579.5599287341,57027.43343708027,6536548.10965718,219540.93052564035,1535108.2740810912,199053.21147798875
2023-01-12,1041025.6927003453,0.01,,2143138.0891167275,148489.25546870197,44193.776629261185,39555.493516679824,16794.884152512004,0.01,200394.2889121998,0.01,5533718.40573313,783921.4459304081,543707.4381992198,64547.96057565195,528131.3703442621,26823.31118925782,2424264.161880903,13505161.744363958,137354.23019446,95323.30785053986,0.01,1399678.8939141363,58543.24846999985,75978.31429475994,1006039.1444249579,,170987.17962454306,309455.805926196,81550.76566484047,15497.851542432032,388066.1577609338,59597.56015287182,45415.41897867124,52987.542806839825,29744.768047459926,42719.55844627004,106217.59041816289,0.01,11776.799886646624,2727993.854432696,56012.71602774598,1522036.0362025518,26284.789542445702,142168.4724016342,702557.0701482345,,57101.41163579787,109456.89829804195,713009.318811402,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,473945.935713518,57228.857831828274,6559596.57933461,219540.93052564035,1537818.0140812655,199157.81288993274
2023-01-13,1041025.6927003453,0.01,,2145778.093066481,148489.25546870197,44193.776629261185,39620.71494617982,16866.29210488996,0.01,200586.0811923598,0.01,5559313.196132727,784609.2848169281,544151.4209128799,64547.96057565195,528625.9733677942,26823.31118925782,2429562.6244761823,13505161.744363958,137354.23019446,95490.20337231984,0.01,1400363.3133536163,58580.64975411986,76014.58999699994,1007162.25057611,,170987.17962454306,313019.9059956039,81943.6486058205,15497.851542432032,388066.1577609338,59597.56015287182,45415.41897867124,53030.40697143983,29796.705408579925,42732.79517509005,106217.59041816289,0.01,11776.799886646624,2766709.0996259414,56012.71602774598,1522740.980666932,26284.789542445702,142572.91314515422,702557.0701482345,,57101.41163579787,109456.89829804195,713302.594570962,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,474761.7516143639,57265.580734124276,6565616.579846026,219540.93052564035,1538351.8242634574,199225.22921671276
2023-01-14,1041025.6927003453,0.01,,2149732.0836839247,148489.25546870197,44193.776629261185,39879.11631007983,17067.08852149397,0.01,201605.01146187977,0.01,5673503.662153929,786573.2010180883,547022.0081115802,64547.96057565195,528625.9733677942,26823.31118925782,2444526.557949542,13505161.744363958,137354.23019446,96546.16664237983,0.01,1405846.7086788963,58794.27593701987,76117.38438835996,1021798.330820438,,170987.17962454306,323722.4645063922,83259.23633586052,15497.851542432032,388066.1577609338,59597.56015287182,45415.41897867124,53301.052923419826,30655.47666593992,42774.77310579805,106217.59041816289,0.01,11776.799886646624,2783270.094712239,56012.71602774598,1526349.6886127961,26284.789542445702,145847.45726469613,706175.7236684305,,57328.24475357387,109456.89829804195,717669.7706266218,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,493291.6939326039,59641.228180768274,6602677.63235772,219540.93052564035,1562401.5103478858,199327.2439933788
2023-01-15,1041025.6927003453,0.01,,2153712.691215212,148489.25546870197,44193.776629261185,39943.78125039984,17235.001793193926,0.01,201800.03096287977,0.01,5696267.53551373,787454.7412560683,547951.65490936,64547.96057565195,530783.6095699999,26823.31118925782,2446972.6295461017,13505161.744363958,137354.23019446,96979.10145245981,0.01,1407646.6928164363,58831.913061139865,76254.72065827996,1022810.5796590296,,170987.17962454306,326957.17745330825,83653.90355362056,15515.595276792033,388066.1577609338,59597.56015287182,45415.41897867124,53376.16042735982,30879.932929259925,42809.681104408046,106217.59041816289,0.01,11776.799886646624,2791790.363145289,56012.71602774598,1529185.6235924284,26284.789542445702,147557.8582203921,706632.0911776944,,57427.43587184387,109456.89829804195,720850.9644892426,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,495532.2161481979,59755.83230462827,6616937.428432879,219540.93052564035,1567605.0253067357,199678.44139096077
2023-01-16,1041025.6927003453,0.01,,2155046.036146612,148489.25546870197,44193.776629261185,40110.79276647983,17541.291965085537,0.01,201996.56358915978,0.01,5728923.630833129,788396.7610271284,549652.5841381,64547.96057565195,532790.3923855657,26823.31118925782,2463425.845423963,13505161.744363958,137354.23019446,98018.50595467981,0.01,1413230.5651848768,58963.99824279987,76271.49152155996,1028697.3671451479,,170987.17962454306,333664.6576918842,86212.87086562059,15568.731782092047,388066.1577609338,59597.56015287182,45415.41897867124,53468.893749839815,31356.000021039923,42837.957237524046,106217.59041816289,0.01,11776.799886646624,2804772.754687331,56012.71602774598,1533038.2228569966,26284.789542445702,150460.30100106812,709302.7598490625,,57934.14236021787,109456.89829804195,759253.8008128629,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,520475.00809779385,60385.25393412426,6660414.327860212,219540.93052564035,1570319.4928394977,200094.09509551877
2023-01-17,1041025.6927003453,0.01,,2155046.036146612,148489.25546870197,44193.776629261185,40139.111839399826,17601.23371122199,0.01,201996.56358915978,0.01,5737708.46908193,788864.2081634287,549880.24725106,64547.96057565195,533958.8079594577,26823.31118925782,2467114.0773556237,13505161.744363958,137354.23019446,98014.87981217982,0.01,1415023.270537057,59001.79328813988,76324.83682851998,1029370.0892131336,,170987.17962454306,336091.74505218427,86391.29928526061,15589.108127352056,388066.1577609338,59597.56015287182,45415.41897867124,53497.83370741981,31410.120365439925,42867.93407911205,106217.59041816289,0.01,11776.799886646624,2823044.5160263553,56012.71602774598,1533749.9346651167,26284.789542445702,150603.01898868813,709302.7598490625,,57984.38083003787,109456.89829804195,760051.0933654428,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,521848.5090030118,60501.366312124264,6673161.423789304,219540.93052564035,1572770.90042487,200197.41013060877
2023-01-18,1041025.6927003453,0.01,,2155002.7481887196,148489.25546870197,44193.776629261185,40343.98963257983,17775.898801929965,0.01,205364.76146815156,0.01,5797776.393390328,791207.2046523088,553892.62999116,64547.96057565195,538309.6192932077,26823.31118925782,2474504.453061723,13505161.744363958,137354.23019446,99830.07648637978,0.01,1417312.7988591767,59310.29011953988,76559.97303227997,1043531.1835821135,10041.333702560001,170987.17962454306,344589.5754316564,88586.82196776061,15631.021948452055,388066.1577609338,59597.56015287182,45415.41897867124,54067.20770757982,32470.184723999944,42913.85156826405,106217.59041816289,0.01,11776.799886646624,2852339.896909937,56012.71602774598,1547963.7775311184,26284.789542445702,155522.66444241215,773433.7925551805,,59127.2578434899,109456.89829804195,801492.6853426232,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,611960.1298215258,62874.79079470227,6728756.257302564,219540.93052564035,1680341.758127842,201181.31389640277
2023-01-19,1041025.6927003453,0.01,,2189907.826615943,148489.25546870197,44193.776629261185,40409.49683689983,17834.002725049962,0.01,205364.76146815156,0.01,5804881.108917927,791636.3937001289,554602.16027588,64547.96057565195,539681.9654605697,26823.31118925782,2475322.201078563,13505161.744363958,137354.23019446,99830.07648637978,0.01,1427611.3285276564,59367.28559715988,76559.97303227997,1043655.2653622355,10174.147996780008,170987.17962454306,346544.72389209026,89026.10154676058,15656.432076332056,388066.1577609338,59597.56015287182,45415.41897867124,54223.685492039825,32650.42716501994,42950.41055523404,106217.59041816289,0.01,11776.799886646624,2865155.448313054,56012.71602774598,1548680.8433381424,26284.789542445702,157047.4891607321,775858.8765682325,,59914.659898715894,109456.89829804195,806789.8708971633,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,612590.8175457878,62995.53826647826,6747846.72724759,219540.93052564035,1683269.2071221024,201494.99324299078
2023-01-20,1041025.6927003453,0.01,,2191272.358024173,148489.25546870197,44193.776629261185,40419.00030865983,17948.969975749966,0.01,208406.14175423977,0.01,5818999.256984327,792278.378589149,555051.97841394,64547.96057565195,539850.8842438217,26823.31118925782,2479001.8596216426,13505161.744363958,137354.23019446,99947.32189049979,0.01,1429366.964222116,59405.32578675988,76578.20785499997,1044212.2119152694,10261.92610706,170987.17962454306,347289.8623671122,89407.4909040406,15666.60183009206,388066.1577609338,59597.56015287182,45415.41897867124,54267.685135419815,32820.313099679945,42953.74992932804,106217.59041816289,0.01,11776.799886646624,2866874.708416241,56012.71602774598,1549400.6138301024,26284.789542445702,157345.35460063812,776355.9149901206,,59966.582811383894,109456.89829804195,808599.7335003034,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,612800.8384369138,63035.86609080826,6750886.76902215,219540.93052564035,1683860.1828902066,201565.23085108076
