date,1000BONKUSDT,1000FLOKIUSDT,1000LUNCUSDT,1000PEPEUSDT,1000RATSUSDT,1000SATSUSDT,1000SHIBUSDT,1000XECUSDT,1INCHUSDT,AAVEUSDT,ACEUSDT,ACHUSDT,ADAUSDT,AGIXUSDT,AGLDUSDT,AIUSDT,ALGOUSDT,ALICEUSDT,ALPHAUSDT,ALTUSDT,AMBUSDT,ANKRUSDT,ANTUSDT,APEUSDT,API3USDT,APTUSDT,ARBUSDT,ARKMUSDT,ARKUSDT,ARPAUSDT,ARUSDT,ASTRUSDT,ATAUSDT,ATOMUSDT,AUCTIONUSDT,AUDIOUSDT,AVAXUSDT,AXLUSDT,AXSUSDT,BADGERUSDT,BAKEUSDT,BALUSDT,BANDUSDT,BATUSDT,BCHUSDT,BEAMXUSDT,BELUSDT,BICOUSDT,BIGTIMEUSDT,BLUEBIRDUSDT,BLURUSDT,BLZUSDT,BNBUSDT,BNTUSDT,BNXUSDT,BONDUSDT,BSVUSDT,BTCDOMUSDT,BTCUSDT,C98USDT,CAKEUSDT,CELOUSDT,CELRUSDT,CFXUSDT,CHRUSDT,CHZUSDT,CKBUSDT,COMBOUSDT,COMPUSDT,COTIUSDT,CRVUSDT,CTKUSDT,CTSIUSDT,CVXUSDT,CYBERUSDT,DARUSDT,DASHUSDT,DEFIUSDT,DENTUSDT,DGBUSDT,DODOXUSDT,DOGEUSDT,DOTUSDT,DUSKUSDT,DYDXUSDT,DYMUSDT,EDUUSDT,EGLDUSDT,ENJUSDT,ENSUSDT,EOSUSDT,ETCUSDT,ETHUSDT,ETHWUSDT,FETUSDT,FILUSDT,FLMUSDT,FLOWUSDT,FOOTBALLUSDT,FRONTUSDT,FTMUSDT,FXSUSDT,GALAUSDT,GALUSDT,GASUSDT,GLMRUSDT,GLMUSDT,GMTUSDT,GMXUSDT,GRTUSDT,GTCUSDT,HBARUSDT,HFTUSDT,HIFIUSDT,HIGHUSDT,HOOKUSDT,HOTUSDT,ICPUSDT,ICXUSDT,IDEXUSDT,IDUSDT,ILVUSDT,IMXUSDT,INJUSDT,IOSTUSDT,IOTAUSDT,IOTXUSDT,JASMYUSDT,JOEUSDT,JTOUSDT,JUPUSDT,KASUSDT,KAVAUSDT,KEYUSDT,KLAYUSDT,KNCUSDT,KSMUSDT,LDOUSDT,LEVERUSDT,LINAUSDT,LINKUSDT,LITUSDT,LOOMUSDT,LPTUSDT,LQTYUSDT,LRCUSDT,LSKUSDT,LTCUSDT,LUNA2USDT,MAGICUSDT,MANAUSDT,MANTAUSDT,MASKUSDT,MATICUSDT,MAVIAUSDT,MAVUSDT,MBLUSDT,MDTUSDT,MEMEUSDT,MINAUSDT,MKRUSDT,MOVRUSDT,MTLUSDT,MYROUSDT,NEARUSDT,NEOUSDT,NFPUSDT,NKNUSDT,NMRUSDT,NTRNUSDT,OCEANUSDT,OGNUSDT,OMGUSDT,OMUSDT,ONDOUSDT,ONEUSDT,ONGUSDT,ONTUSDT,OPUSDT,ORBSUSDT,ORDIUSDT,OXTUSDT,PENDLEUSDT,PEOPLEUSDT,PERPUSDT,PHBUSDT,PIXELUSDT,POLYXUSDT,PORTALUSDT,POWRUSDT,PYTHUSDT,QNTUSDT,QTUMUSDT,RADUSDT,RDNTUSDT,REEFUSDT,RENUSDT,RIFUSDT,RLCUSDT,RNDRUSDT,RONINUSDT,ROSEUSDT,RSRUSDT,RUNEUSDT,RVNUSDT,SANDUSDT,SEIUSDT,SFPUSDT,SKLUSDT,SLPUSDT,SNTUSDT,SNXUSDT,SOLUSDT,SPELLUSDT,SSVUSDT,STEEMUSDT,STGUSDT,STMXUSDT,STORJUSDT,STPTUSDT,STRAXUSDT,STRKUSDT,STXUSDT,SUIUSDT,SUPERUSDT,SUSHIUSDT,SXPUSDT,THETAUSDT,TIAUSDT,TLMUSDT,TOKENUSDT,TONUSDT,TRBUSDT,TRUUSDT,TRXUSDT,TUSDT,TWTUSDT,UMAUSDT,UNFIUSDT,UNIUSDT,USDCUSDT,USTCUSDT,VETUSDT,WAVESUSDT,WAXPUSDT,WIFUSDT,WLDUSDT,WOOUSDT,XAIUSDT,XEMUSDT,XLMUSDT,XMRUSDT,XRPUSDT,XTZUSDT,XVGUSDT,XVSUSDT,YFIUSDT,YGGUSDT,ZECUSDT,ZENUSDT,ZETAUSDT,ZILUSDT,ZRXUSDT
2022-06-23,,,,,,,15805.029517425543,14152.993536806047,20384.749690500066,0.01,,,347903.33190753433,,,,253144.49434196265,33781.684324419664,57166.86699479789,,,0.01,14262.173730400014,18455.775823360036,16135.588679006049,,,,,23763.609220578066,13965.095243039927,,18118.922903840037,0.01,,25167.327481539953,0.01,,40942.252403141996,,16468.190376579805,35045.63413561992,140342.21923288223,70480.51031173946,44989.15124783391,,110370.73605532739,,,,,39545.53763693594,497760.414731754,,,,,10721.194997060078,55022.31316046008,15074.028940539753,,14708.545163419849,72906.73309041405,,98970.92564304006,62338.4607120958,,,133411.0336977802,22570.91881544044,296963.41569352,568139.5456088267,25474.407314539996,,,16352.923339127996,45835.06630610974,109096.30689669983,18884.84297470261,33616.04039316207,,1758537.5330886084,429476.6360608404,13372.443836981964,20542.05874288002,,,263014.79598573904,223007.17697629193,25080.131316130424,56489.55681204003,261179.50928051147,815792.2544659799,,,101124.48406356014,36850.72455458001,12933.035084300005,,,399510.06327596196,,119743.42142052158,17189.196986560037,,,,15794.494587163892,,159661.9891563394,19452.46040418004,33244.180047966314,,,,,303067.1052476949,,61102.573252879854,,,,18108.183934939934,,182678.9782656838,145462.769785796,15044.544878459983,12112.951579765997,,,,,36814.48921807011,,13309.230439462013,35992.71843759801,213199.2265072404,,,64156.33432734391,1783148.6193745665,30059.53405619981,,15555.725951820017,,92962.59272442672,,73355.57733097799,,,18334.302945339903,,18360.71339383996,16556006.864516417,,,,,,,49430.89457949784,,40350.50056902002,,35038.40807601967,74818.74027031913,,16173.142678820323,,,98291.40485027582,136639.96845761975,343639.69554280804,,,13837.12085825001,,0.01,14590.665544073923,,,,,16440.724338513977,,,,,,,,,66947.4189067201,,,82823.12201661304,47346.909182604126,,0.01,,,20073.899628977884,20402.995968906078,36169.22591985998,18824.431427421925,209672.3747327486,,187005.04192053978,214915.67826279768,,,208752.0129992189,2293186.489578575,,,,,50041.35267771812,59450.6951807402,,,,,,,67649.70403905984,2198454.781288465,1966673.9066126645,,,,,43773.552023619886,,592483.0542008542,,,,100119.3403629601,73401.79778801974,,,0.01,176399.8107628539,,,,13289.259000779977,,61134.24236399979,1827457.8686261724,133975.7970034092,909509.571206971,297096.9320602995,,,513678.9678236216,,110656.48631453981,24927.800602519874,,73284.0425413876,116779.59770623756
2022-06-24,,,,,,,15805.029517425543,14152.993536806047,20384.749690500066,0.01,,,348044.2477047943,,,,253424.50148483267,33787.704169219665,57166.86699479789,,,0.01,14262.173730400014,18471.85457134004,16157.41361513605,,,,,23763.609220578066,13965.095243039927,,18128.702653800043,0.01,,25168.880499799954,0.01,,40942.252403141996,,16471.88262245981,35045.63413561992,140553.49132832224,70484.74984976946,44989.15124783391,,110419.44441988734,,,,,39571.83197522394,498087.993477414,,,,,10721.028153100076,55060.77321294008,15081.293490219756,,14713.981528019847,72906.73309041405,,99147.07104510009,62350.31979997582,,,133702.13690560224,22570.91881544044,297128.34197105997,569082.3850375867,25512.246648039993,,,16366.311103535998,45854.07632779774,109231.49434929983,18884.84297470261,33619.85188659007,,1761543.099462704,429667.71892076044,13372.443836981964,20546.39669296002,,,263295.17824693915,223083.03749767193,25112.123710500065,56520.64625430002,261237.26145414554,815792.2544659799,,,101196.98523308015,36876.12386582002,12941.519810500004,,,399767.273153242,,119743.42142052158,17195.84906888003,,,,15797.470240043895,,159661.9891563394,19452.46040418004,33244.180047966314,,,,,303296.01991440536,,61143.620804879865,,,,18126.657444359935,,182910.0355690638,145512.48684504797,15049.864063905983,12116.171251881591,,,,,36842.914034246125,,13315.069526170015,36003.814701858,213295.62329924037,,,64201.8831596079,1784808.4474666922,30091.736641759813,,15555.725951820017,,93013.48873894675,,73407.05187151997,,,18334.302945339903,,18370.089440039967,16599041.176954295,,,,,,,49437.49327591784,,40399.682940040024,,35038.40807601967,74818.74027031913,,16173.142678820323,,,98413.94167203584,136749.3347923797,344971.12347800407,,,13837.12085825001,,0.01,14594.323024667923,,,,,16456.494785429968,,,,,,,,,66966.9166206601,,,82866.93703380582,47365.81726665213,,0.01,,,20084.228345479885,20402.995968906078,36169.22591985998,18824.431427421925,209740.8339039686,,187108.45309695977,215216.6370405677,,,209517.21221661897,2293780.220758575,,,,,50056.46499960211,59476.3002931402,,,,,,,67649.70403905984,2199477.506542495,1971115.856768313,,,,,43784.28177961989,,592483.0542008542,,,,100298.30517080011,73480.11406421977,,,0.01,176540.1824421479,,,,13290.807261899978,,61143.11168047978,1827910.4465940022,134025.1939446112,910024.358110801,297172.97648341954,,,513678.9678236216,,110701.63258494179,24927.800602519874,,73313.1972490676,116779.59770623756
2022-06-25,,,,,,,15805.029517425543,14160.620790784045,20384.749690500066,0.01,,,348524.0646454141,,,,253795.50336982662,33808.06346659963,57166.86699479789,,,0.01,14276.511338840015,18515.328174820035,16197.848211876055,,,,,23793.87975205206,13974.569021299923,,18149.23570124004,0.01,,25181.10371191996,0.01,,40942.252403141996,,16483.987526119818,35067.34618143991,140976.39193118023,70611.41021542942,44989.15124783391,,111078.42216760732,,,,,39598.88334456994,498778.88809849403,,,,,10742.210343860073,55068.491816140086,15097.923565159763,,14730.587562939845,73072.64339902006,,99264.8674666401,62372.87490186982,,,133799.71650384626,22570.91881544044,297712.3719047,569834.0847670466,25556.662293819994,,,16380.836013683991,45882.47348440176,109405.01350983982,18884.84297470261,33654.446851064065,,1764545.7982483122,430984.2652929004,13379.637349251965,20564.699544880015,,,263870.8541997392,223159.91910687194,25135.383402031755,56582.45850064002,261501.6188754615,816454.5044581443,,,101393.98866500014,36922.59252432002,12943.231915700004,,,400225.494629502,,119743.42142052158,17216.641983340043,,,,15798.223843423893,,159661.9891563394,19455.16252018004,33244.180047966314,,,,,303678.9345392218,,61228.11402723986,,,,18140.497505679934,,183270.37415992902,145638.737257324,15057.857254355986,12131.339698369191,,,,,36872.86883322411,,13318.919040730014,36022.11707489799,214018.54185064032,,,64246.8348638779,1794022.7826167701,30127.40252659982,,15555.680145740018,,93055.47727820677,,73435.45161492798,,,18334.302945339903,,18402.418579839963,16681688.228027614,,,,,,,49452.27322859783,,40466.13486916002,,35055.59622521963,74829.28198164114,,16173.142678820323,,,98692.07520501784,136898.89101431973,346308.4290032701,,,13837.12085825001,,0.01,14667.526859549926,,,,,16473.195587671966,,,,,,,,,67081.94341030013,,,82942.4374132638,47438.37427438013,,0.01,,,20121.794500685883,20402.995968906078,36169.22591985998,18824.431427421925,209947.01924494858,,187267.40014529976,215911.12415642772,,,210744.621997119,2295816.8935157745,,,,,50117.66473829011,59520.013579040206,,,,,,,67649.70403905984,2201624.5399302114,1977290.8216083073,,,,,43886.57552499989,,592719.336202746,,,,100297.39490250012,73618.6872276198,,,0.01,176972.24028523383,,,,13312.078642577979,,61171.90778965977,1829984.4945822,134218.64831856324,910538.692092513,297449.80762437964,,,513902.3220052216,,110821.9601046998,24927.800602519874,,73348.04908864161,116863.83385791557
2022-06-26,,,,,,,15805.029517425543,14166.736551872045,20384.749690500066,0.01,,,348784.27700127405,,,,254054.15260317462,33835.132126899654,57166.86699479789,,,0.01,14300.287403160011,18524.262862720032,16208.797103264054,,,,,23842.574420926056,13981.577120119924,,18167.807412440045,0.01,,25199.582306179957,0.01,,40942.252403141996,,16491.384613639813,35084.757823659915,141188.58119380023,70636.93570659144,44989.15124783391,,111185.27039206732,,,,,39629.745801369936,498924.737785134,,,,,10745.045344540069,55083.95503454008,15108.19588971976,,14739.599232639846,73094.09193740805,,99293.9415932801,62427.728713767836,,,133945.81595664826,22570.91881544044,297955.94567064,570401.3082975666,25609.969746839986,,,16385.32147440599,45896.76796116376,109579.20472229981,18884.84297470261,33676.51267576807,,1765878.4537535121,431763.31414148037,13390.416437731965,20583.278741920007,,,264084.66861933906,223528.5570324119,25160.591246653832,56643.23335724,261797.3145985817,817049.6910105183,,,101537.41790838017,36937.897119460016,12955.70520358,,,400569.094924742,,119743.42142052158,17216.591230260045,,,,15803.968307123892,,159661.9891563394,19465.860073700038,33244.180047966314,,,,,304117.7703517103,,61266.388032759874,,,,18149.682111599934,,183502.69456779442,145671.5975243,15066.348479925986,12135.527078381994,,,,,36884.26461496411,,13322.782874794013,36040.46585351799,214302.1407080403,,,64335.62890345391,1799108.7360966462,30137.23498545982,,15585.366479040013,,93114.14221248678,,73483.85281426793,,,18334.302945339903,,18416.472063039968,16732316.407582214,,,,,,,49502.14754447784,,40473.17425516002,,35117.35630141962,74860.97430142913,,16173.142678820323,,,98827.02857747786,136970.93421499975,346979.4349142241,,,13837.12085825001,,0.01,14745.87660244793,,,,,16483.581066333965,,,,,,,,,67158.43499024012,,,83018.15708457022,47457.28062853813,,0.01,,,20140.83239312189,20402.995968906078,36169.22591985998,18824.431427421925,210252.49835126862,,187426.32171913976,216213.32393918975,,,211201.70079287898,2302831.812243575,,,,,50164.47991753411,59614.6727653402,,,,,,,67649.70403905984,2202659.935019144,1984446.6675820535,,,,,43918.67606879989,,592938.4456470821,,,,100296.52157136012,73715.32540901973,,,0.01,177101.9842067658,,,,13354.728678847983,,61176.28529083976,1831840.6793122315,134305.2231385713,910841.4752026529,297523.0887210996,,,514484.8264798217,,110919.31245027379,24927.800602519874,,73398.74542185159,116885.22812677958
2022-06-27,,,,,,,15805.029517425543,14177.501221560045,20384.749690500066,0.01,,,349351.15944167395,,,,254197.71131198664,33872.40122141965,57166.86699479789,,,0.01,14318.094755440006,18596.775994240033,16236.025070112057,,,,,23860.769701598056,14000.213952899921,,18215.901251100055,0.01,,25244.902328519947,0.01,,40942.252403141996,,16503.290689319816,35123.57293279991,141506.70774107223,70747.80256559144,44989.15124783391,,111349.41713376727,,,,,39696.846697999936,499634.28517887404,,,,,10746.09412768007,55134.88367296008,15130.66093053976,,14752.481576039847,73322.85993646608,,99461.5197474201,62456.085527909854,,,134517.1047077602,22570.91881544044,299428.676718692,570379.8552865667,25700.109311439985,,,16418.629945769997,45912.930047821756,109833.30024155982,18884.84297470261,33731.326995166084,,1773386.8690342084,433373.8432988804,13411.625436833967,20599.965679520006,,,267123.73926853907,224166.15992165188,25168.11782763937,56700.11167391999,262256.7944947496,819145.5906909741,,,101841.22166046019,36975.51991078003,12975.657463599999,,,402279.888446122,,119743.42142052158,17257.975483300037,,,,15824.120507683885,,159661.9891563394,19486.88301636003,33244.180047966314,,,,,304982.91277839796,,61338.607054759865,,,,18212.07094599993,,183502.69456779442,145749.13809370398,15080.055663987987,12146.979080461793,,,,,36925.7249345161,,13322.635201318013,36058.829047037994,214789.37577584025,,,64392.12361845391,1816786.2403784785,30188.40663833981,,15613.098777120013,,93240.84077636678,,73579.25168098992,,,18334.302945339903,,18444.511032239967,17053861.14541286,,,,,,,49569.31469649783,,40504.54290122002,,35175.79029841962,74881.96695546914,,16173.142678820323,,,98943.67639625786,137212.81490529972,348829.738767422,,,13837.12085825001,,0.01,14893.874708435926,,,,,16528.38701808796,,,,,,,,,67274.14701386011,,,83126.15277050181,47620.292468104126,,0.01,,,20200.760992349897,20402.995968906078,36169.22591985998,18824.431427421925,211662.3098450286,,187731.17242091973,216720.34457723977,,,212231.33956621905,2315957.8164275754,,,,,50298.749728916104,59702.00306654021,,,,,,,67649.70403905984,2208069.3030101485,1994643.5249408835,,,,,43973.649042139885,,593083.4775736862,,,,100640.56490128012,73993.87688701971,,,0.01,177577.92599241977,,,,13398.186602225984,,61212.90256573976,1835754.8570561071,134721.2148653513,910826.5068662408,297871.87132051965,,,514861.9427906217,,110986.81223957178,24927.800602519874,,73470.05428055757,117075.62059989558
2022-06-28,,,,,,,15805.029517425543,14186.575130100044,20384.749690500066,0.01,,,349766.1681875342,,,,254625.22804060468,33914.82561905964,57166.86699479789,,,0.01,14343.96609252001,18629.152336140018,16321.864642066052,,,,,23879.00497297206,14004.613820059922,,18229.97803502006,0.01,,25244.841897539947,0.01,,40942.252403141996,,16506.80385131982,35158.263006419904,141719.55147933826,70774.31242727542,44989.15124783391,,111472.44140050728,,,,,39748.573663015944,500045.81042651396,,,,,10747.493025120068,55157.995537580086,15142.175165619758,,14760.228157619847,73556.57182740011,,99666.4442656201,62458.99150760186,,,135109.1355064662,22570.91881544044,299849.84405412,570371.2743100267,25714.800288719987,,,16439.959336778,45929.171496753755,109940.30658515982,18884.84297470261,33754.89964354209,,1777175.7067767303,434237.13683130033,13422.461101969964,20616.047812340003,,,267642.28020433907,224628.81130637185,25184.060151393922,56715.19995757999,262625.5191938877,822594.0459160833,,,101985.07493650023,37020.69161756002,12979.12127192,,,403067.3127335621,,119743.42142052158,17274.384866760036,,,,15847.047881803885,,159661.9891563394,19511.335035640026,33244.180047966314,,,,,305620.30392764375,,61407.404884179865,,,,18230.589796679928,,183787.96087114242,145810.358598724,15088.705272557989,12150.458616275799,,,,,36947.169965236106,,13329.513202072012,36089.95912459799,216328.71760824026,,,64390.0219144579,1820443.8438396507,30196.119997179812,,15625.923622360011,,93265.99926670677,,73612.1987350879,,,18334.302945339903,,18467.56558163997,17158126.815326344,,,,,,,49619.31869931781,,40557.089005540016,,35209.48270521962,74919.53088831913,,16173.142678820323,,,99146.17289457786,137400.45540573963,349843.70570735214,,,13837.12085825001,,0.01,14976.757597111922,,,,,16537.072711935958,,,,,,,,,67312.16754620011,,,83217.3325158256,47696.95305236614,,0.01,,,20218.9228400519,20402.995968906078,36169.22591985998,18824.431427421925,212368.87668614867,,188619.3290822597,217317.99709461373,,,213525.17629401898,2344252.0725827743,,,,,50345.24108426811,59774.3634795402,,,,,,,67649.70403905984,2210970.671657404,1999154.549616536,,,,,44038.96327985991,,593544.7157777223,,,,100910.59359468012,74112.28873621977,,,0.01,177988.9852414018,,,,13460.20464166799,,61218.77137773975,1836712.5797779774,135130.71852184535,912882.8532262028,297943.62517965963,,,515254.36743142176,,111144.59046381978,24927.800602519874,,73604.41139905163,117225.31966491559
2022-06-29,,,,,,,15805.029517425543,14193.176596422043,20384.749690500066,0.01,,,350149.7024731341,,,,255760.75544888276,33952.78633239964,57166.86699479789,,,0.01,14369.365461160016,18759.454633360012,16350.56582383005,,,,,23934.240773554062,14018.44629961992,,18269.75260582005,0.01,,25304.37867949993,0.01,,40942.252403141996,,16520.656294919812,35175.81175789991,141879.1054137163,70892.83832158943,44989.15124783391,,111576.09552624727,,,,,39792.06011077198,499971.96285793395,,,,,10747.493025120068,55215.1108638201,15159.875788239757,,14779.051245379847,73552.97841936012,,99789.3178002201,62531.75918362987,,,135883.89696609415,22570.91881544044,300976.04564216,570349.6016452868,25783.340470619994,,,16467.602873472006,45928.36170186575,110240.69569523983,18884.84297470261,33860.48065160009,,1788312.3902075328,434170.8001152603,13422.154137139967,20641.360466019996,,,270378.0312805391,226327.93466977184,25186.82213296444,56714.26537302,263701.88547361176,827381.5716471077,,,102396.15615746024,37096.400939760024,13025.833318780004,,,404235.8212687821,,119743.42142052158,17312.78989068003,,,,15871.01128076389,,159661.9891563394,19540.032765620028,33244.180047966314,,,,,306844.5689955312,,61659.98503333986,,,,18258.402096799928,,184130.273463221,145932.31019793,15113.005657769994,12170.182695761801,,,,,36978.08633491811,,13329.365450514013,36138.87564835798,217132.85434104028,,,64390.0219144579,1835763.605326479,30301.50008679981,,15642.868424000015,,93417.4050389467,,73642.32969592391,,,18334.302945339903,,18495.884641239973,17262922.230657868,,,,,,,49721.59839599781,,40619.822675680014,,35295.81543021961,74917.39340374513,,16173.142678820323,,,99228.52623039788,137606.53007083962,349825.8091390321,,,13837.12085825001,,0.01,15006.61114915992,,,,,16560.61901195796,,,,,,,,,67390.72728818012,,,83215.2814386332,47786.734211100134,,0.01,,,20286.605788551882,20402.995968906078,36169.22591985998,18824.431427421925,213280.56793112858,,189537.26092687965,217305.56243566374,,,214035.133334839,2361774.475765974,,,,,50404.60300954812,59859.2998175402,,,,,,,67649.70403905984,2220231.1687853155,1999013.4090470742,,,,,44179.05966351992,,593859.8642577864,,,,101000.44003980012,74476.89080881976,,,0.01,178872.3969949018,,,,13496.270713893988,,61216.28991177975,1843475.5541666378,135426.3063043934,912867.8535101129,298221.79976447974,,,516695.27877862175,,111316.48978998976,24927.800602519874,,73761.26700865364,117459.55349785357
2022-06-30,,,,,,,15805.029517425543,14213.044706754044,20384.749690500066,0.01,,,350842.98060703394,,,,259825.1252114967,34127.221709999656,57166.86699479789,,,0.01,14412.345140360017,18867.56004688001,16408.13135647005,,,,,24146.11380023406,14029.632973139922,,18314.883487680043,0.01,,25600.627109759916,0.01,,40942.252403141996,,16533.092327959817,35219.666968219906,142215.93031588825,71022.7714281874,44989.15124783391,,111834.49066426726,,,,,39848.40114938597,499971.96285793395,,,,,10749.254740020071,55432.70644488008,15183.19684037976,,14788.853563279848,74621.51737216412,,100601.56346564014,62625.573878633855,,,136948.06282392022,22570.91881544044,302130.58122650004,575222.6414292069,25902.55505707999,,,16510.037861346,45926.88678997775,110519.46560617983,18884.84297470261,33911.4353835921,,1800195.720515285,434063.4834859803,13421.669110723968,20690.593056579994,,,272053.32259613904,227731.10364991188,25467.420107943643,56853.76548320001,264294.9360563274,836198.5035354355,,,102792.80600498024,37149.91246246003,13092.339726160004,,,405967.25461402204,,119743.42142052158,17342.53829586004,,,,15933.652108103894,,159661.9891563394,19556.141695840022,33244.180047966314,,,,,309652.57464414183,,61820.34537443986,,,,18321.060645439935,,184474.12907391263,146047.98296299603,15159.270890335998,12188.402458249395,,,,,37111.88290427609,,13368.292674998012,36191.01612199798,218595.54346764027,,,64381.09940950643,1848463.0839871792,30384.954260959814,,15642.822234700016,,93621.7220354067,,73695.00691991393,,,18334.302945339903,,18539.650146639953,17581244.9470289,,,,,,,49766.0825924578,,40741.82082142001,,35362.723768019605,75705.27218600312,,16173.142678820323,,,99687.8096660279,137862.30541773967,354207.2030380941,,,13837.12085825001,,0.01,15188.961492911927,,,,,16607.531270615953,,,,,,,,,67585.32568530014,,,83865.15274373781,47906.07063014213,,0.01,,,20379.454261173873,20402.995968906078,36169.22591985998,18824.431427421925,214621.17185768858,,189535.84402711966,219440.65631576398,,,217002.48512335902,2402753.6788775744,,,,,50606.48890399811,60003.38511064019,,,,,,,67649.70403905984,2227404.283364729,2027807.9536745066,,,,,44228.83310853992,,594205.4531591943,,,,100993.58029908013,74876.1694932198,,,0.01,181371.10356638976,,,,13573.087471129984,,61922.384190779776,1846237.4787171541,135914.49781747945,929095.1815122311,299480.38432265964,,,517821.21767482173,,112101.35887863976,24927.800602519874,,74100.34027526963,117941.25144165951
2022-07-01,,,,,,,15805.029517425543,14220.483210380044,20384.749690500066,0.01,,,351094.83466583374,,,,260114.53270598466,34142.79388291965,57166.86699479789,,,0.01,14418.900328120017,18904.218773480014,16425.88932811005,,,,,24201.98097853006,14032.28441417992,,18321.00081052004,0.01,,25630.605334959928,0.01,,40942.252403141996,,16542.783668179807,35237.04674213992,142429.99949465823,71048.7737552694,44989.15124783391,,111891.16790024725,,,,,39865.53808752799,503921.3045664937,,,,,10750.643920120074,55490.4502899001,15195.678007279774,,14798.01797415985,74686.88747149211,,100661.75079326013,62655.11585276783,,,137098.64421993424,22570.91881544044,302592.8578367001,575793.007251327,25967.509191739984,,,16514.493029538004,46151.12469964574,110588.17510355983,18884.84297470261,33927.02986802809,,1804288.397076825,443224.2736795404,13421.669110723968,20701.63279145999,,,272705.02443473897,228108.59885359192,25546.552795933214,56879.18814852002,264570.0842190555,837409.0838164077,,,102925.90486576024,37171.545882540035,13097.614538680004,,,406141.1586032621,,119743.42142052158,17344.77219202004,,,,15950.141026003876,,159661.9891563394,19564.069170620023,33244.180047966314,,,,,309809.7638110333,,61868.72448391987,,,,18351.156490379937,,184708.08852348945,146091.50851618004,15173.840556665991,12193.06723185479,,,,,37134.829949264094,,13368.235105340013,36207.77879659799,219337.06206044034,,,65303.927666345895,1850468.5604766111,30397.733502279818,,15665.655832760016,,93680.90451404669,,73840.38227616195,,,18334.302945339903,,18569.62871343996,17612734.901262425,,,,,,,49809.01416099777,,40756.010765380015,,35368.18941041961,75737.1967930911,,16173.142678820323,,,99922.4680812279,137861.89894093966,354549.5590168641,,,13837.12085825001,,0.01,15214.306308427931,,,,,16616.723811119955,,,,,,,,,67644.95319074014,,,83879.86999059141,47957.06187996013,,0.01,,,20413.90862995586,20402.995968906078,36169.22591985998,18824.431427421925,214934.4698083886,,190481.18211295965,222077.33048394957,,,217462.18506527905,2412274.303612574,,,,,50663.94623552211,60108.79493728021,,,,,,,67649.70403905984,2228706.402862229,2031731.0209593563,,,,,44250.25692677989,,594278.7660944605,,,,100993.58029908013,74955.78327001982,,,0.01,181461.35731539177,,,,13596.268357977973,,61939.02304213977,1847151.9532555984,136114.45195224145,930519.1694247732,299825.4961007397,,,518142.7689744217,,112177.59277287775,24927.800602519874,,74123.93253073965,118602.73682315153
2022-07-02,,,,,,,15805.029517425543,14226.396561820042,20384.749690500066,0.01,,,351248.694586834,,,,260172.31166508864,34159.13084657966,57166.86699479789,,,0.01,14429.632313460019,18926.24957288002,16441.440101466047,,,,,24201.73306254406,14038.298218499918,,18332.59324432004,0.01,,25648.23885993993,0.01,,40942.252403141996,,16547.594321379816,35272.03898465991,142751.8881697602,71100.97252993735,44989.15124783391,,111922.21366076723,,,,,39884.692514546,504147.71636263374,,,,,10751.689274560074,55521.571757880105,15201.490749679786,,14802.20516783985,74731.10596495811,,100750.48263518012,62687.531237047835,,,137599.35434815427,22570.91881544044,302998.23272130016,575984.4747253271,25994.989759499986,,,16518.982629258004,46165.617749245735,110679.97219727981,18884.84297470261,33942.39764315409,,1808048.832073647,443716.1182488603,13509.624249203967,20706.03432315999,,,273383.698280139,228484.7487443919,25551.161334634988,56896.139956840016,264803.9033253034,838552.0520889597,,,103000.05104556025,37193.39488790004,13106.371238960008,,,406695.8485147622,,119743.42142052158,17344.77219202004,,,,15974.066960983879,,159661.9891563394,19563.226666180024,33244.180047966314,,,,,309960.7953888897,,61903.150015919855,,,,18379.40709191994,,184766.61573431984,146126.35291281206,15177.465644581995,12195.640279838786,,,,,37140.57192765009,,13368.235105340013,36218.941843257984,219682.4691636403,,,65326.8381108119,1853343.0678932492,30410.19257583982,,15663.905670360016,,93706.80603804666,,73927.93002364197,,,18334.302945339903,,18588.17538363996,17624635.987790186,,,,,,,49843.49645081774,,40763.11198834001,,35387.32056281961,75747.84761142312,,16173.142678820323,,,99921.28698654789,137924.56940559964,354892.19325882406,,,13837.12085825001,,0.01,15246.09591964193,,,,,16627.23459055796,,,,,,,,,67724.8626418801,,,83894.61724554462,48001.74187709215,,0.01,,,20436.72018407386,20402.995968906078,36169.22591985998,18824.431427421925,215865.4971464686,,190560.78091415964,222285.00462195356,,,217798.90529939905,2421568.924294174,,,,,50726.21774647411,60121.3666901402,,,,,,,67649.70403905984,2229343.322875267,2035657.1090436168,,,,,44278.1170969799,,594424.8554251904,,,,103149.01051384014,75026.47732581981,,,0.01,181684.76354876175,,,,13620.390684541973,,61945.626734059784,1848805.1219294348,136248.87687699148,930519.1694247732,299969.64752033976,,,518345.91339842184,,112269.52265598577,24927.800602519874,,74186.50839355565,118666.57108216353
