date,1000FLOKIUSDT,1000LUNCUSDT,1000PEPEUSDT,1000SATSUSDT,1000SHIBUSDT,1INCHUSDT,ACEUSDT,ACHUSDT,AEVOUSDT,AGIXUSDT,AGLDUSDT,AIUSDT,ALGOUSDT,ALPACAUSDT,ANKRUSDT,APEUSDT,API3USDT,APTUSDT,ARBUSDT,ARUSDT,ATAUSDT,ATOMUSDT,AUCTIONUSDT,AUDIOUSDT,AVAXUSDT,AXLUSDT,AXSUSDT,BAKEUSDT,BALUSDT,BANANAUSDT,BATUSDT,BBUSDT,BEAMXUSDT,BELUSDT,BICOUSDT,BIGTIMEUSDT,BLURUSDT,BLZUSDT,BNXUSDT,BOMEUSDT,BONDUSDT,BSVUSDT,BTCUSDT,CELRUSDT,CFXUSDT,CHRUSDT,CHZUSDT,CKBUSDT,COMBOUSDT,COMPUSDT,COTIUSDT,CRVUSDT,CTSIUSDT,CYBERUSDT,DARUSDT,DASHUSDT,DEFIUSDT,DENTUSDT,DODOXUSDT,DOGEUSDT,DOGSUSDT,DOTUSDT,DYDXUSDT,EDUUSDT,EGLDUSDT,ENAUSDT,ENJUSDT,ENSUSDT,EOSUSDT,ETCUSDT,ETHFIUSDT,ETHUSDT,ETHWUSDT,FLMUSDT,FLOWUSDT,FXSUSDT,GALAUSDT,GALUSDT,GASUSDT,GRTUSDT,GTCUSDT,GUSDT,HBARUSDT,HIFIUSDT,HIGHUSDT,HOOKUSDT,HOTUSDT,ICPUSDT,ICXUSDT,IDUSDT,ILVUSDT,IMXUSDT,INJUSDT,IOSTUSDT,IOTXUSDT,JASMYUSDT,JOEUSDT,JTOUSDT,KAVAUSDT,KEYUSDT,KLAYUSDT,KNCUSDT,KSMUSDT,LDOUSDT,LINAUSDT,LINKUSDT,LISTAUSDT,LITUSDT,LOOMUSDT,LPTUSDT,LRCUSDT,MANAUSDT,MANTAUSDT,MASKUSDT,MAVIAUSDT,MBOXUSDT,MEMEUSDT,METISUSDT,MEWUSDT,MINAUSDT,MKRUSDT,MOVRUSDT,MTLUSDT,NEOUSDT,NFPUSDT,NMRUSDT,NOTUSDT,NTRNUSDT,NULSUSDT,OCEANUSDT,OMGUSDT,OMNIUSDT,OMUSDT,ONDOUSDT,ONGUSDT,OPUSDT,OXTUSDT,PENDLEUSDT,PERPUSDT,PHBUSDT,PIXELUSDT,POLYXUSDT,POWRUSDT,PYTHUSDT,QNTUSDT,QTUMUSDT,RADUSDT,RDNTUSDT,REEFUSDT,RENDERUSDT,RENUSDT,REZUSDT,RLCUSDT,RONINUSDT,ROSEUSDT,RVNUSDT,SANDUSDT,SEIUSDT,SFPUSDT,SKLUSDT,SNXUSDT,SOLUSDT,SPELLUSDT,STGUSDT,STORJUSDT,STRKUSDT,STXUSDT,SUIUSDT,SUNUSDT,SUSHIUSDT,SXPUSDT,SYSUSDT,TAOUSDT,THETAUSDT,TIAUSDT,TLMUSDT,TNSRUSDT,TOKENUSDT,TONUSDT,TRXUSDT,TURBOUSDT,TUSDT,TWTUSDT,UMAUSDT,UNFIUSDT,USTCUSDT,VIDTUSDT,WAVESUSDT,WAXPUSDT,WIFUSDT,WOOUSDT,WUSDT,XAIUSDT,XEMUSDT,XMRUSDT,XRPUSDT,XTZUSDT,XVGUSDT,XVSUSDT,YFIUSDT,YGGUSDT,ZETAUSDT,ZKUSDT,ZROUSDT,ZRXUSDT
2020-02-10,,,,,,,,,,,,,,,,,,,,,,10025.771400004003,,,,,,,,,,,,,,,,,,,,,10003.350760749994,,,,,,,,,,,,,10032.637176342,,,,,,,,,,,,,11080.027412459996,10304.459254861988,,9974.391553565581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10105.109041134034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10204.610079726002,,,,,,,,,,,,,,,10008.676889493438,10185.72464653402,10108.776005679994,,,,,,,,
2020-02-11,,,,,,,,,,,,,,,,,,,,,,10032.837826152005,,,,,,,,,,,,,,,,,,,,,10004.386802371993,,,,,,,,,,,,,10038.980236744,,,,,,,,,,,,,11080.691592539997,10305.652213172874,,9980.642167279526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10123.780700900037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10208.692820742002,,,,,,,,,,,,,,,10020.689036954984,10186.10268215602,10139.360014859987,,,,,,,,
2020-02-12,,,,,,,,,,,,,,,,,,,,,,10043.242548274005,,,,,,,,,,,,,,,,,,,,,10004.292108111995,,,,,,,,,,,,,10050.789793174003,,,,,,,,,,,,,11147.831970355479,10305.598457828875,,9978.678359972064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10142.061458772048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10206.305506942312,,,,,,,,,,,,,,,10020.167694626984,10185.90935435402,10230.08695737999,,,,,,,,
2020-02-13,,,,,,,,,,,,,,,,,,,,,,10056.729262510004,,,,,,,,,10010.724808017996,,,,,,,,,,,,9999.358581231994,,,,,,,,,,,,,10067.123498190003,,,,,,,,,,,,,11300.070812799997,10325.240951153988,,9925.883389151391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10148.385377180055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10259.297602968001,,,,,,,,,,,,,,,10011.818513446715,10240.472533274014,10254.115649979989,,,,,,,,
2020-02-14,,,,,,,,,,,,,,,,,,,,,,10061.824224436,,,,,,,,,10016.427546971996,,,,,,,,,,,,9998.940488211994,,,,,,,,,,,,,10070.172383982002,,,,,,,,,,,,,11301.194511339996,10327.278393053988,,9825.432433478481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10159.577986566055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10259.245917276001,,,,,,,,,,,,,,,10011.818513446715,10243.133536956013,10287.97006207999,,,,,,,,
2020-02-15,,,,,,,,,,,,,,,,,,,,,,10064.603225342002,,,,,,,,,10021.234948463993,,,,,,,,,,,,10003.040171133995,,,,,,,,,,,,,10073.757834130001,,,,,,,,,,,,,11303.295394559995,10330.131583077988,,9758.230077799082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10172.87966923605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10269.228258476001,,,,,,,,,,,,,,,10197.645537520893,10252.053254766011,10297.039548939985,,,,,,,,
2020-02-16,,,,,,,,,,,,,,,,,,,,,,10070.995770615997,,,,,,,,,10022.650586341992,,,,,,,,,,,,10005.843949275992,,,,,,,,,,,,,10073.757834130001,,,,,,,,,,,,,11303.295394559995,10330.131583077988,,9669.90884608894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10197.380946664056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10267.673333368004,,,,,,,,,,,,,,,10224.698648691998,10257.90858276201,10302.640077939985,,,,,,,,
2020-02-17,,,,,,,,,,,,,,,,,,,,,,10080.166801227992,,,,,,,,,10031.116013427993,,,,,,,,,,,,10009.342804129992,,,,,,,,,,,,,10076.826144546,,,,,,,,,,,,,11306.000617934995,10330.110861069988,,9739.570484338345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10204.68737312805,,,,,,,,,,,,,,,,,,10004.434535247998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10279.026160174004,,,,,,,,,,,,,,,10228.163761967999,10267.034123840012,10322.246915859983,,,,,,,,
2020-02-18,,,,,,,,,,,,,,,,,,,,,,10086.569511805996,,,,,,,,,10044.63913493799,,,,,,,,,,,,10009.300452457992,,,,,,,,,,,,,10081.187206425999,,,,,,,,,,,,,11311.964663939994,10333.760120877987,,9738.003531223734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10220.140953310041,,,,,,,,,,,,,,,,,,10015.252118429997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10289.341219606004,,,,,,,,,,,,,,,10230.410475347999,10273.190619032008,10356.059196079983,,,,,,,,
2020-02-19,,,,,,,,,,,,,,,,,,,,,,10117.598844561993,,,,,,,,,10054.166288809996,,,,,,,,,,,,10005.11290414399,,,,,,,,,,,,,10085.699679405998,,,,,,,,,,,,,11315.598224319994,10340.129381807988,,9793.200646242392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10230.321382846036,,,,,,,,,,,,,,,,,,10021.851449115999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10301.613303726002,,,,,,,,,,,,,,,10230.433356057998,10280.688793760004,10429.97563435999,,,,,,,,
2020-02-20,,,,,,,,,,,,,,,,,,,,,,10135.442098901996,,,,,,,,,10060.293030636,,,,,,,,,,,,10007.43926501599,,,,,,,,,,,,,10088.71192332,,,,,,,,,,,,,11316.401921679993,10341.203669399989,,9898.59091429499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10231.395306478034,,,,,,,,,,,,,,,,,,10022.406849835997,,,,,,,,,,,,,,,,,,,,,,10001.713938520004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10302.672141262003,,,,,,,,,,,,,,,10230.433356057998,10288.226954728007,10450.449142179994,,,,,,,,
2020-02-21,,,,,,,,,,,,,,,,,,,,,,10152.950214792,,,,,,,,,10066.209782565997,,,,,,,,,,,,10007.397102477991,,,,,,,,,,,,,10095.503896165998,,,,,,,,,,,,,11317.286248719995,10341.16015237199,,9900.08938454358,,,,,,,,,,,,,,,,,,,,,,10001.731042681398,,,,,,,,,,,,10238.22983431003,,,,,,,,,,,,,,,,,,10025.658213739996,,,,,,,,,,,,,,,,,,,,,,10005.876867820001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10304.142430474003,,,,,,,,,,,,,,,10230.768575865997,10289.451911676008,10461.400841019991,,,,,,,,
2020-02-22,,,,,,,,,,,,,,,,,,,,,,10171.632867782002,,,,,,,,,10071.740426393997,,,,,,,,,,,,10005.938328325992,,,,,,,,,,,,,10098.726987712,,,,,,,,,,,,,11319.548629399995,10340.140551014527,,9894.715405151994,,,,,,,,,,,,,,,,,,,,,,10004.039522127998,,,,,,,,,,,,10239.382912076027,,,,,,,,,,,,,,,,,,10032.366279113996,,,,,,,,,,,,,,,,,,,,,,10006.453793639997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10306.771170116004,,,,,,,,,,,,,,,10236.504460383996,10291.592096536007,10464.691608499992,,,,,,,,
2020-02-23,,,,,,,,,,,,,,,,,,,,,,10185.694203931998,,,,,,,,,10077.176992561996,,,,,,,,,,,,10005.895410505993,,,,,,,,,,,,,10100.265626792001,,,,,,,,,,,,,11318.902307679993,10340.080217592527,,9894.487312611993,,,,,,,,,,,,,,,,,,,,,,10006.113126729797,,,,,,,,,,,,10244.094876452027,,,,,,,,,,,,,,,,,,10032.318162129997,,,,,,,,,,,,,,,,,,,,,,10006.431341759997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10306.661408530004,,,,,,,,,,,,,,,10236.483446683997,10290.593459623315,10479.562147419987,,,,,,,,
2020-02-24,,,,,,,,,,,,,,,,,,,,,,10192.84047566,,,,,,,,,10082.210753403991,,,,,,,,,,,,10006.897973195993,,,,,,,,,,,,,10102.802404076001,,,,,,,,,,,,,11365.917312339994,10355.626611269989,,9894.93669747199,,,,,,,,,,,,,,,,,,,,,,10008.714649953998,,,,,,,,,,,,10244.921634990027,,,,,,,,,,,,,,,,,,10042.077459712,,,,,,,,,,,,,,,,,,,,,,10013.355397259997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10313.042791072005,,,,,,,,,,,,,,,10258.205400083996,10299.539286236013,10481.800698839985,,,,,,,,
2020-02-25,,,,,,,,,,,,,,,,,,,,,,10195.459640445997,,,,,,,,,10087.854942075994,,,,,,,,,,,,10010.649028811993,,,,,,,,,,,,,10104.320346194001,,,,,,,,,,,,,11377.669967979991,10356.993098077986,,9900.29543646599,,,,,,,,,,,,,,,,,,,,,,10008.714649953998,,,,,,,,,,,,10244.921634990027,,,,,,,,,,,,,,,,,,10048.375972274001,,,,,,,,,,,,,,,,,,,,,,10024.520314619995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10321.820285838003,,,,,,,,,,,,,,,10261.720425863996,10305.475315838012,10486.157192679984,,,,,,,,
2020-02-26,,,,,,,,,,,,,,,,,,,,,,10198.245171758,,,,,,,,,10093.700857231996,,,,,,,,,,,,10016.429460931993,,,,,,,,,,,,,10104.320346194001,,,,,,,,,,,,,11378.790462059991,10358.245576327987,,9911.83215573199,,,,,,,,,,,,,,,,,,,,,,10008.714649953998,,,,,,,,,,,,10259.569104076034,,,,,,,,,,,,,,,,,,10048.375972274001,,,,,,,,,,,,,,,,,,,,,,10025.446024019995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10332.811538712001,,,,,,,,,,,,,,,10261.720425863996,10314.628130604007,10514.67408629999,,,,,,,,
2020-02-27,,,,,,,,,,,,,,,,,,,,,,10220.750820894002,,,,,,,,,10103.731717271994,,,,,,,,,,,,10018.895477923992,,,,,,,,,,,,,10124.792822708005,,,,,,,,,,,,,11381.057216279989,10361.032243227986,,9917.786762377991,,,,,,,,,,,,,,,,,,,,,,10009.218556330597,,,,,,,,,,,,10283.802884010056,,,,,,,,,,,,,,,,,,10050.311355467475,,,,,,,,,,,,,,,,,,,,,,10028.719119399993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10336.054680276002,,,,,,,,,,,,,,,10261.699355839995,10318.798104408008,10544.578466159994,,,,,,,,
2020-02-28,,,,,,,,,,,,,,,,,,,,,,10228.878316258004,,,,,,,,,10114.747910587994,,,,,,,,,,,,10019.56822149599,,,,,,,,,,,,,10154.227999300001,,,,,,,,,,,,,11384.352372939991,10361.486521035988,,9915.906160303992,,,,,,,,,,,,,,,,,,,,,,10014.221445777994,,,,,,,,,,,,10298.793137008048,,,,,,,,,,,,,,,,,,10053.006251106,,,,,,,,,,,,,,,,,,,,,,10029.915201679993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10337.751446838001,,,,,,,,,,,,,,,10263.557428775996,10321.941111813496,10562.13830357999,,,,,,,,
2020-02-29,,,,,,,,,,,,,,,,,,,,,,10244.616995214003,,,,,,,,,10118.84894889199,,,,,,,,,,,,10018.72578383599,,,,,,,,,,,,,10159.519537104,,,,,,,,,,,,,11393.42699105999,10365.640352895989,,9917.190806185992,,,,,,,,,,,,,,,,,,,,,,10018.324693686192,,,,,,,,,,,,10308.516010380059,,,,,,,,,,,,,,,,,,10056.7721775,,,,,,,,,,,,,,,,,,,,,,10031.015337719991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10339.306035640002,,,,,,,,,,,,,,,10264.661503511996,10326.092656420009,10585.253117819992,,,,,,,,
2020-03-01,,,,,,,,,,,,,,,,,,,,,,10259.131640548007,,,,,,,,,10121.78084001599,,,,,,,,,,,,10022.15343668399,,,,,,,,,,,,,10165.218461811999,,,,,,,,,,,,,11394.70507143999,10365.619570677989,,9917.665487121993,,,,,,,,,,,,,,,,,,,,,,10018.69915050039,,,,,,,,,,,,10310.52909138806,,,,,,,,,,,,,,,,,,10065.487021568,,,,,,,,,,,,,,,,,,,,,,10032.48952643999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10344.599361682001,,,,,,,,,,,,,,,10267.175687189994,10330.768329466011,10587.684974219988,,,,,,,,
2020-03-02,,,,,,,,,,,,,,,,,,,,,,10261.489748340007,,,,,,,,,10121.94637027199,,,,,,,,,,,,10022.11068178799,,,,,,,,,,,,,10168.286868484,,,,,,,,,,,,,11394.626409899989,10364.151243418584,,9919.869034561993,,,,,,,,,,,,,,,,,,,,,,10019.399919087591,,,,,,,,,,,,10317.29477858206,,,,,,,,,,,,,,,,,,10065.438726983999,,,,,,,,,,,,,,,,,,,,,,10033.257203259987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10344.449098398001,,,,,,,,,,,,,,,10267.154609525995,10330.724915306011,10605.147583639991,,,,,,,,
2020-03-03,,,,,,,,,,,,,,,,,,,,,,10310.096437856004,,,,,,,,,10143.735444265985,,,,,,,,,,,,10017.23538892599,,,,,,,,,,,,,10175.754092371997,,,,,,,,,,,,,11425.921938499987,10358.271747287936,,9917.630694349993,,,,,,,,,,,,,,,,,,,,,,10020.58783246159,,,,,,,,,,,,10323.757164636061,,,,,,,,,,,,,,,,,,10073.807391099997,,,,,,,,,,,,,,,,,,,,,,10046.330433839988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10351.679403718004,,,,,,,,,,,,,,,10277.421939111995,10335.271081972012,10612.111129999992,,,,,,,,
2020-03-04,,,,,,,,,,,,,,,,,,,,,,10327.87389228201,,,,,,,,,10147.111111911981,,,,,,,,,,,,10018.37721444599,,,,,,,,,,,,,10176.831475413997,,,,,,,,,,,,,11428.837630859987,10372.382466399991,,9918.086863965995,,,,,,,,,,,,,,,,,,,,,,10022.280226740591,,,,,,,,,,,,10344.686419296051,,,,,,,,,,,,,,,,,,10075.975638459997,,,,,,,,,,,,,,,,,,,,,,10048.181119639987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10356.730839616004,,,,,,,,,,,,,,,10278.924218335993,10335.69622444801,10656.888230159992,,,,,,,,
2020-03-05,,,,,,,,,,,,,,,,,,,,,,10338.843789118013,,,,,,,,,10167.615199735988,,,,,,,,,,,,10018.33493434199,,,,,,,,,,,,,10176.745252263998,,,,,,,,,,,,,11428.814715779987,10372.361664517992,,9918.046076117995,,,,,,,,,,,,,,,,,,,,,,10022.190719967592,,,,,,,,,,,,10348.076613516054,,,,,,,,,,,,,,,,,,10075.927312851996,,,,,,,,,,,,,,,,,,,,,,10053.636231499988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10356.621793614004,,,,,,,,,,,,,,,10279.15058593067,10335.477727164009,10726.20462763999,,,,,,,,
2020-03-06,,,,,,,,,,,,,,,,,,,,,,10345.279413372014,,,,,,,,,10174.474259951989,,,,,,,,,,,,10013.581684961991,,,,,,,,,,,,,10179.295780251998,,,,,,,,,,,,,11442.458915609059,10376.981047325993,,9914.190496369994,,,,,,,,,,,,,,,,,,,,,,10021.367026616796,,,,,,,,,,,,10349.674190958058,,,,,,,,,,,,,,,,,,10074.00726577149,,,,,,,,,,,,,,,,,,,,,,10056.52178331999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10353.12985865282,,,,,,,,,,,,,,,10280.049877687654,10334.300670487752,10732.900749959987,,,,,,,,
2020-03-07,,,,,,,,,,,,,,,,,,,,,,10344.726740966018,,,,,,,,,10178.014363591985,,,,,,,,,,,,10015.062621617992,,,,,,,,,,,,,10182.800600551998,,,,,,,,,,,,,11628.465535179981,10379.068934669993,,9912.763150595994,,,,,,,,,,,,,,,,,,,,,,10023.395274763996,,,,,,,,,,,,10351.289669386058,,,,,,,,,,,,,,,,,,10076.677216881995,,,,,,,,,,,,,,,,,,,,,,10059.99709589999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10373.664859510003,,,,,,,,,,,,,,,10282.279367427991,10341.529803934009,10742.361386839986,,,,,,,,
2020-03-08,,,,,,,,,,,,,,,,,,,,,,10346.588977628016,,,,,,,,,10179.351636639985,,,,,,,,,,,,10022.172920783993,,,,,,,,,,,,,10182.800600551998,,,,,,,,,,,,,11628.465535179981,10379.068934669993,,9929.498251989995,,,,,,,,,,,,,,,,,,,,,,10023.395274763996,,,,,,,,,,,,10354.497535302065,,,,,,,,,,,,,,,,,,10076.677216881995,,,,,,,,,,,,,,,,,,,,,,10059.99709589999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10373.664859510003,,,,,,,,,,,,,,,10282.279367427991,10347.171365540007,10742.926477239987,,,,,,,,
2020-03-09,,,,,,,,,,,,,,,,,,,,,,10353.12395568002,,,,,,,,,10180.594045933985,,,,,,,,,,,,10028.019359979993,,,,,,,,,,,,,10184.350145678,,,,,,,,,,,,,11628.44218733998,10384.036740429994,,9933.332936207993,,,,,,,,,,,,,,,,,,,,,,10023.375227879997,,,,,,,,,,,,10360.251081762066,,,,,,,,,,,,,,,,,,10076.653987609996,,,,,,,,,,,,,,,,,,,,,,10060.571278959991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10382.206972400007,,,,,,,,,,,,,,,10282.279367427991,10350.90589000001,10745.462356159987,,,,,,,,
2020-03-10,,,,,,,,,,,,,,,,,,,,,,10377.863317802015,,,,,,,,,10192.766365817983,,,,,,,,,,,,10027.951820231994,,,,,,,,,,,,,10192.850736981998,,,,,,,,,,,,,11628.30421657998,10388.540777545993,,9933.000490223993,,,,,,,,,,,,,,,,,,,,,,10026.548196049995,,,,,,,,,,,,10366.559278582065,,,,,,,,,,,,,,,,,,10077.691561197995,,,,,,,,,,,,,,,,,,,,,,10065.806321279995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10384.859298476007,,,,,,,,,,,,,,,10283.678760123992,10354.340407672009,10790.436479379994,,,,,,,,
2020-03-11,,,,,,,,,,,,,,,,,,,,,,10387.557792350015,,,,,,,,,10202.323400115982,,,,,,,,,,,,10030.73577071799,,,,,,,,,,,,,10197.533827775997,,,,,,,,,,,,,11630.14419685998,10391.626304237994,,9939.941508255994,,,,,,,,,,,,,,,,,,,,,,10029.270636979598,,,,,,,,,,,,10368.48926483807,,,,,,,,,,,,,,,,,,10080.983760171994,,,,,,,,,,,,,,,,,,,,,,10071.084451119994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10387.98089945601,,,,,,,,,,,,,,,10286.902634309992,10358.42559788401,10795.701555779995,,,,,,,,
2020-03-12,,,,,,,,,,,,,,,,,,,,,,10391.839228288016,,,,,,,,,10204.66977095198,,,,,,,,,,,,10037.657050977992,,,,,,,,,,,,,10200.652977845997,,,,,,,,,,,,,11629.71040081998,10392.405881801995,,9956.942377477993,,,,,,,,,,,,,,,,,,,,,,10030.062335359798,,,,,,,,,,,,10368.48926483807,,,,,,,,,,,,,,,,,,10086.040972067993,,,,,,,,,,,,,,,,,,,,,,10072.126268379994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10390.369021378008,,,,,,,,,,,,,,,10288.008168419992,10361.308772538008,10798.255608259995,,,,,,,,
2020-03-13,,,,,,,,,,,,,,,,,,,,,,10522.729746538014,,,,,,,,,10233.433845739984,,,,,,,,,,,,10091.158191449997,,,,,,,,,,,,,10232.863005185996,,,,,,,,,,,,,11703.437592399978,10417.943551441997,,10033.744749727995,,,,,,,,,,,,,,,,,,,,,,10034.087716321397,,,,,,,,,,,,10419.082893798068,,,,,,,,,,,,,,,,,,10107.220102681995,,,,,,,,,,,,,,,,,,,,,,10082.711714059993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10479.114376722007,,,,,,,,,,,,,,,10311.801422145989,10386.599324310018,10958.265582699996,,,,,,,,
2020-03-14,,,,,,,,,,,,,,,,,,,,,,10584.674389354012,,,,,,,,,10247.936189977985,,,,,,,,,,,,10107.176554675996,,,,,,,,,,,,,10248.415564419995,,,,,,,,,,,,,11740.201636279977,10426.740932437995,,10041.471043325993,,,,,,,,,,,,,,,,,,,,,,10049.168806288997,,,,,,,,,,,,10447.256182110075,,,,,,,,,,,,,,,,,,10119.436005075995,,,,,,,,,,,,,,,,,,,,,,10092.470142999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10499.40194320801,,,,,,,,,,,,,,,10343.558703961991,10400.294443778019,11003.880956559982,,,,,,,,
2020-03-15,,,,,,,,,,,,,,,,,,,,,,10626.042316688008,,,,,,,,,10261.990157583974,,,,,,,,,,,,10129.846482021998,,,,,,,,,,,,,10260.904401775999,,,,,,,,,,,,,11757.340288439977,10426.720027677995,,10048.425199171996,,,,,,,,,,,,,,,,,,,,,,10074.593692850198,,,,,,,,,,,,10459.02321444808,,,,,,,,,,,,,,,,,,10137.920946508219,,,,,,,,,,,,,,,,,,,,,,10100.565131259998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10531.367622808006,,,,,,,,,,,,,,,10396.581633219988,10411.242125596016,11027.123777359977,,,,,,,,
2020-03-16,,,,,,,,,,,,,,,,,,,,,,10646.441835234007,,,,,,,,,10272.967170003978,,,,,,,,,,,,10153.494437685997,,,,,,,,,,,,,10289.127345410006,,,,,,,,,,,,,11768.146239159976,10437.077476801995,,10062.130576107993,,,,,,,,,,,,,,,,,,,,,,10080.535007827199,,,,,,,,,,,,10461.750050354081,,,,,,,,,,,,,,,,,,10147.833406961994,,,,,,,,,,,,,,,,,,,,,,10100.992240900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10556.849400450006,,,,,,,,,,,,,,,10402.447490115987,10422.20124231202,11038.319318459982,,,,,,,,
2020-03-17,,,,,,,,,,,,,,,,,,,,,,10681.819842326007,,,,,,,,,10288.450393785979,,,,,,,,,,,,10169.175695113998,,,,,,,,,,,,,10302.136005162007,,,,,,,,,,,,,11798.183116279899,10442.923111425996,,10065.819148217992,,,,,,,,,,,,,,,,,,,,,,10094.584375378003,,,,,,,,,,,,10500.254450582084,,,,,,,,,,,,,,,,,,10160.574602813995,,,,,,,,,,,,,,,,,,,,,,10111.004582499998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10569.514357525382,,,,,,,,,,,,,,,10414.926556779685,10430.524911038017,11087.241836319985,,,,,,,,
2020-03-18,,,,,,,,,,,,,,,,,,,,,,10696.381050848013,,,,,,,,,10300.863527727979,,,,,,,,,,,,10178.270043701994,,,,,,,,,,,,,10313.094931762003,,,,,,,,,,,,,11802.060660599978,10449.596209617997,,10069.322424829992,,,,,,,,,,,,,,,,,,,,,,10100.538862705804,,,,,,,,,,,,10511.176301488087,,,,,,,,,,,,,,,,,,10165.523971909995,,,,,,,,,,,,,,,,,,,,,,10114.351615119998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10578.785892176005,,,,,,,,,,,,,,,10446.84600385199,10436.395677176015,11096.763166299987,,,,,,,,
2020-03-19,,,,,,,,,,,,,,,,,,,,,,10751.71566201001,,,,,,,,,10303.428397807977,,,,,,,,,,,,10193.13986738797,,,,,,,,,,,,,10329.616196644003,,,,,,,,,,,,,11801.38536957998,10450.755746457997,,10068.758649071993,,,,,,,,,,,,,,,,,,,,,,10100.473673739403,,,,,,,,,,,,10555.572788594081,,,,,,,,,,,,,,,,,,10165.447872133996,,,,,,,,,,,,,,,,,,,,,,10114.277378279998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10576.496395739914,,,,,,,,,,,,,,,10492.927042921689,10437.550506830015,11247.739219519986,,,,,,,,
