date,1INCHUSDT,AAVEUSDT,ADAUSDT,AGIXUSDT,ALGOUSDT,ALPHAUSDT,ANKRUSDT,APEUSDT,APTUSDT,ARUSDT,ATOMUSDT,AUDIOUSDT,AVAXUSDT,AXSUSDT,BNBUSDT,CHRUSDT,CHZUSDT,COMPUSDT,COTIUSDT,CRVUSDT,DOGEUSDT,DOTUSDT,DYDXUSDT,EGLDUSDT,ENJUSDT,ENSUSDT,EOSUSDT,ETCUSDT,FETUSDT,FTMUSDT,GALAUSDT,GALUSDT,GMTUSDT,GRTUSDT,HBARUSDT,HNTUSDT,HOTUSDT,IMXUSDT,INJUSDT,KAVAUSDT,KSMUSDT,LINKUSDT,LTCUSDT,MANAUSDT,MATICUSDT,NEARUSDT,OCEANUSDT,OMGUSDT,ONEUSDT,OPUSDT,RENUSDT,RNDRUSDT,ROSEUSDT,RSRUSDT,RUNEUSDT,SANDUSDT,SKLUSDT,SNXUSDT,SUSHIUSDT,SXPUSDT,THETAUSDT,TRXUSDT,UNIUSDT,VETUSDT,WAVESUSDT,WOOUSDT,XRPUSDT,XTZUSDT,ZECUSDT,ZILUSDT,ZRXUSDT
2020-03-05,,,10099.812877443996,,,,,,,,10805.068225563999,,,,10053.372873394017,,,,,,,,,,,,10331.279682059987,11056.149715316104,,,,,,,,,,,,,,10738.504766515973,10563.424677421996,,,,,,,,,,,,,,,,,,,10337.216052821985,,10665.034123145422,,,11653.632642753966,11066.766793219995,10520.47833710199,,
2020-03-06,,,10101.411693943997,,,,,,,,10814.848319028002,,,,10054.084828812012,,,,,,,,,,,,10334.75444701999,11063.927497350101,,,,,,,,,,,,,,10741.332694055971,10564.970334771991,,,,,,,,,,,,,,,,,,,10340.848147461984,,10673.026136748022,,,11658.496560621968,11071.935043879994,10524.45642792999,,
2020-03-07,,,10115.077206943997,,,,,,,,10842.541606842002,,,,10055.837178544012,,,,,,,,,,,,10338.20860759999,11068.367818608098,,,,,,,,,,,,,,10741.27362765397,10567.014179545991,,,,,,,,,,,,,,,,,,,10342.636296621984,,10705.188673696222,,,11660.110344117968,11077.433979519994,10524.43388171399,,
2020-03-08,,,10115.030491069998,,,,,,,,10842.509081978002,,,,10060.273772440014,,,,,,,,,,,,10339.65696508598,11143.887144616092,,,,,,,,,,,,,,10827.338904709975,10667.13789709199,,,,,,,,,,,,,,,,,,,10342.379211073983,,10810.357070705226,,,11659.757060859967,11238.586234759992,10524.38878885799,,
2020-03-09,,,10098.685974327964,,,,,,,,10777.77573233722,,,,10068.04211549202,,,,,,,,,,,,10339.13390552598,11180.176076566098,,,,,,,,,,,,,,10925.718815797984,10697.565136091995,,,,,,,,,,,,,,,,,,,10335.489515393596,,10909.90823314282,,,11424.887836848653,11427.899373119993,10521.840456027101,,
2020-03-10,,,10073.087062736753,,,,,,,,10611.788410025021,,,,10070.42867403603,,,,,,,,,,,,10387.07571725999,11186.510190170098,,,,,,,,,,,,,,10940.32479986598,10699.672184171992,,,,,,,,,,,,,,,,,,,10327.795485552908,,10920.765668330623,,,10125.238305507964,11430.597411119996,10521.458169150499,,
2020-03-11,,,9923.186768583997,,,,,,,,10536.132937369048,,,,10073.374054428024,,,,,,,,,,,,10391.96193077999,11210.3408158181,,,,,,,,,,,,,,11000.883873605984,10714.178149939993,,,,,,,,,,,,,,,,,,,10318.570553867214,,10999.644527453618,,,10145.794708983964,11479.543820779998,10521.069933463898,,
2020-03-12,,,9923.174989663998,,,,,,,,10536.132937369048,,,,10074.025136394022,,,,,,,,,,,,10607.430689459987,11836.23615790209,,,,,,,,,,,,,,13251.325739156004,11064.643374595991,,,,,,,,,,,,,,,,,,,10306.78900927448,,11065.15258428342,,,10238.518927913961,11717.921861780002,10519.554406836045,,
2020-03-13,,,9853.527972030792,,,,,,,,10497.229015186027,,,,9951.2735468645,,,,,,,,,,,,10819.73319028,12195.139556724092,,,,,,,,,,,,,,14231.793610748016,11286.307793783979,,,,,,,,,,,,,,,,,,,10208.59229759476,,10796.211414270041,,,9729.712189998616,0.01,10516.466266680729,,
2020-03-14,,,9458.895439147802,,,,,,,,10545.583774460027,,,,9737.222678978038,,,,,,,,,,,,10829.66092402,12214.026994012096,,,,,,,,,,,,,,14316.58888362002,11296.095259475978,,,,,,,,,,,,,,,,,,,10004.832716996252,,10375.829745698858,,,8201.74752555168,0.01,10512.952191052664,,
2020-03-15,,,9269.895210068536,,,,,,,,10557.948141238028,,,,9564.444863377601,,,,,,,,,,,,10840.831806280003,12223.0124029961,,,,,,,,,,,,,,14395.635582980027,11306.548595783981,,,,,,,,,,,,,,,,,,,9809.972632340317,,9846.317872484069,,,8240.175667895968,0.01,10505.252869595955,,
2020-03-16,,,9190.947266689986,,,,,,,,10557.927024784027,,,,9393.231428988884,,,,,,,,,,,,10877.837579440002,12332.165862612097,,,,,,,,,,,,,,14755.91562037801,11363.995451545978,,,,,,,,,,,,,,,,,,,9637.700672581175,,9328.05878730133,,,8418.480784281968,0.01,10496.574500111197,,
2020-03-17,,,9165.94873589599,,,,,,,,10583.973138226023,,,,9199.320768534477,,,,,,,,,,,,10881.554470240002,12358.962809600087,,,,,,,,,,,,,,14824.706466922013,11375.108282357973,,,,,,,,,,,,,,,,,,,9444.17954700914,,9002.674925746602,,,8443.405046523972,0.01,10492.612197838747,,
2020-03-18,,,9179.971811275995,,,,,,,,10633.70466710002,,,,9046.903775099014,,,,,,,,,,,,10893.8220935,12378.166516756082,,,,,,,,,,,,,,14863.682795164013,11387.695414833968,,,,,,,,,,,,,,,,,,,9229.646983815748,,8651.90272699503,,,8467.89960338797,0.01,10484.583902774568,,
2020-03-19,,,9179.971811275995,,,,,,,,10634.25024375602,,,,8900.084462044028,,,,,,,,,,,,10893.8220935,12379.297626608084,,,,,,,,,,,,,,14875.340690518013,11389.352820905968,,,,,,,,,,,,,,,,,,,9044.593817915045,,8511.573435375223,,,8473.641792511971,0.01,10478.694214549405,,
2020-03-20,,,9240.590704281994,,,,,,,,10728.59799141602,,,,8907.353011060028,,,,,,,,,,,,10926.197960439998,12432.502854648077,,,,,,,,,,,,,,15031.744513800013,11439.441375537966,,,,,,,,,,,,,,,,,,,9081.74954621999,,8576.68061404542,,,8551.892367371975,0.01,10475.063695938174,,
2020-03-21,,,9250.411434682,,,,,,,,10772.189776146019,,,,8911.653515904012,,,,,,,,,,,,10933.502171739998,12447.171019162079,,,,,,,,,,,,,,15056.897878120011,11454.412962395969,,,,,,,,,,,,,,,,,,,9091.202954353988,,8598.638809453023,,,8576.454035511972,0.01,10473.135420163462,,
2020-03-22,,,9296.453690794002,,,,,,,,10827.037959926009,,,,8915.038718942007,,,,,,,,,,,,10943.789325639998,12473.586364126082,,,,,,,,,,,,,,15153.263784206008,11472.103615507971,,,,,,,,,,,,,,,,,,,9103.680735235987,,8643.245055200023,,,8608.76559436597,0.01,10469.54794857187,,
2020-03-23,,,9301.336009934,,,,,,,,10857.70568464201,,,,8919.829170989999,,,,,,,,,,,,10951.278216860002,12484.924106598079,,,,,,,,,,,,,,15174.247963762013,11482.562475099969,,,,,,,,,,,,,,,,,,,9106.965104871986,,8681.644768468224,,,8642.90252313997,0.01,10464.835461259312,,
2020-03-24,,,9302.811941534,,,,,,,,10862.071460084007,,,,8921.202248184001,,,,,,,,,,,,10952.524764860003,12492.900325518078,,,,,,,,,,,,,,15190.977444488008,11485.96363271197,,,,,,,,,,,,,,,,,,,9108.540581689986,,8686.365262452222,,,8652.523562359973,0.01,10460.571654869502,,
2020-03-25,,,9308.596371574,,,,,,,,10876.430016136013,,,,8921.730554708001,,,,,,,,,,,,10954.998005020005,12501.663899352076,,,,,,,,,,,,,,15205.007692314011,11489.180059901972,,,,,,,,,,,,,,,,,,,9111.658890519986,,8694.503025523225,,,8666.566512131973,0.01,10456.675840119873,,
2020-03-26,,,9309.325724213999,,,,,,,,10881.907769736014,,,,8922.417452128,,,,,,,,,,,,10961.237637580005,12511.435585360075,,,,,,,,,,,,,,15206.21112576001,11492.57245314797,,,,,,,,,,,,,,,,,,,9116.329193443986,,8700.402076007025,,,8671.067453155978,0.01,10452.425680940458,,
