,adg_long,adg_per_exposure_long,adg_per_exposure_short,adg_short,adg_weighted_long,adg_weighted_per_exposure_long,adg_weighted_per_exposure_short,adg_weighted_short,avg_fills_per_day_long,avg_fills_per_day_short,closest_bkr_long,closest_bkr_short,drawdown_1pct_worst_mean_long,drawdown_1pct_worst_mean_short,drawdown_max_long,drawdown_max_short,eqbal_ratio_mean_long,eqbal_ratio_mean_of_10_worst_long,eqbal_ratio_mean_of_10_worst_short,eqbal_ratio_mean_short,eqbal_ratio_min_long,eqbal_ratio_min_short,eqbal_ratio_std_long,eqbal_ratio_std_short,equity_balance_ratio_mean_long,equity_balance_ratio_mean_short,equity_balance_ratio_std_long,equity_balance_ratio_std_short,exchange,exposure_ratios_mean_long,exposure_ratios_mean_short,fee_sum_long,fee_sum_short,final_balance_long,final_balance_short,final_equity_long,final_equity_short,gain_long,gain_short,hrs_stuck_avg_long,hrs_stuck_avg_short,hrs_stuck_max_long,hrs_stuck_max_short,loss_profit_ratio_long,loss_profit_ratio_short,loss_sum_long,loss_sum_short,n_closes_long,n_closes_short,n_days,n_entries_long,n_entries_short,n_fills_long,n_fills_short,n_ientries_long,n_ientries_short,n_normal_closes_long,n_normal_closes_short,n_rentries_long,n_rentries_short,n_unstuck_closes_long,n_unstuck_closes_short,n_unstuck_entries_long,n_unstuck_entries_short,net_pnl_plus_fees_long,net_pnl_plus_fees_short,pa_distance_1pct_worst_mean_long,pa_distance_1pct_worst_mean_short,pa_distance_max_long,pa_distance_max_short,pa_distance_mean_long,pa_distance_mean_short,pa_distance_std_long,pa_distance_std_short,pnl_sum_long,pnl_sum_short,profit_sum_long,profit_sum_short,sharpe_ratio_long,sharpe_ratio_short,sortino_ratio_long,sortino_ratio_short,starting_balance,symbol,time_at_max_exposure_long,time_at_max_exposure_short,volume_quote_long,volume_quote_short
DOTUSDT,0.000336995016720687,0.000336995016720687,0.0,0.0,0.0006737636908944689,0.0006737636908944689,0.0,0.0,3.2976038893390442,0.0,0.9999010810227829,1.0,0.0038710747028891314,-0.0,0.006543636559419719,-0.0,0.9998866960651939,0.9946642230911378,1.0,1.0,0.9393408521682721,,0.00041448163150486914,0.0,0.9998866960651939,1.0,0.00041448163150486914,0.0,binance,0.010511822180539445,0.0,-41.766677900000005,0.0,11289.451822100009,10000.0,11289.451822100009,10000.0,0.12894518221000095,0.0,7.273791455874087,,149.96666666666667,,0.0,1.0,0.0,0.0,445,0,359.9583333333333,742,0,1187,0,434,0,445,0,308,0,0,0,0,0,1289.4518220999971,0.0,0.03367515721296746,100.0,0.04096273365164133,100.0,0.010764748282287689,100.0,0.008527359436432428,1.0,1331.2184999999972,0.0,1331.2184999999972,0.0,0.195538965780232,0.0,-0.986246798885423,-0.999999999999991,10000.0,DOTUSDT,0.0,0.0,301912.43701079104,0.0
BNBUSDT,0.0001245934771063606,0.0001245934771063606,0.0,0.0,0.00015282232118565275,0.00015282232118565275,0.0,0.0,14.768375969440909,0.0,0.9996794448650961,1.0,0.0009520886556487279,-0.0,0.002624096047873626,-0.0,0.9999082098279711,0.9983504220926391,1.0,1.0,0.9692178598563815,,0.00013015551135361116,0.0,0.9999082098279711,1.0,0.00013015551135361116,0.0,binance,0.007587316098733878,0.0,-78.15550497999999,0.0,10458.664354159988,10000.0,10458.574354159988,10000.0,0.045866435415998774,0.0,1.6206741925368453,,159.16666666666666,,0.0,1.0,0.0,0.0,2559,0,359.9583333333333,2757,0,5316,0,2558,0,2559,0,199,0,0,0,0,0,458.9451950199992,0.0,0.033654100153655775,100.0,0.037233519992140696,100.0,0.011837803511086145,100.0,0.007894970402578208,1.0,537.1006999999992,0.0,537.1006999999992,0.0,0.1327333646960891,0.0,-0.9947809496586677,-0.999999999999991,10000.0,BNBUSDT,0.0,0.0,235507.89807832806,0.0
NEARUSDT,0.0003394138203398622,0.0011313794011328742,0.0,0.0,0.00022098736007670762,0.0007366245335890255,0.0,0.0,3.6782034957749743,0.0,1.0,1.0,0.04035687354252256,-0.0,0.08378676626465936,-0.0,0.9992105118525554,0.9383314810945157,1.0,1.0,0.916292981750893,,0.004360741942750744,0.0,0.9992105118525554,1.0,0.004360741942750744,0.0,binance,0.07892354593970208,0.0,-57.91685340000001,0.0,11299.282146600011,10000.0,11299.282146600011,10000.0,0.12992821466000115,0.0,6.512824389014865,,151.76666666666668,,0.3576061020915192,1.0,-755.5218779828022,0.0,539,0,359.9583333333333,785,0,1324,0,382,0,481,0,351,0,58,0,52,0,1299.2821466000003,0.0,0.13852898099319066,100.0,0.3865998185892435,100.0,0.012889873202521919,100.0,0.02231982062107219,1.0,1357.1990000000003,0.0,2112.7208779828024,0.0,0.08951810477459099,0.0,-0.9301832163158191,-0.999999999999991,10000.0,NEARUSDT,0.043287037037037034,0.0,706434.5822960584,0.0
OMGUSDT,0.00029126696046843925,0.00029126696046843925,0.0,0.0,0.0007044333113674472,0.0007044333113674472,0.0,0.0,5.37006597985878,0.0,1.0,1.0,0.002432698149541631,-0.0,0.01871487491856296,-0.0,0.9999060410295859,0.9943386072710609,1.0,1.0,0.9369439518316409,,0.00035678595729275785,0.0,0.9999060410295859,1.0,0.00035678595729275785,0.0,binance,0.006243555660363934,0.0,-61.360748373999996,0.0,11105.203661625954,10000.0,11105.203661625954,10000.0,0.11052036616259531,0.0,4.461878881987578,,113.15,,0.0,1.0,0.0,0.0,824,0,359.9583333333333,1109,0,1933,0,816,0,824,0,293,0,0,0,0,0,1105.2036616260023,0.0,0.03811401851940611,100.0,0.0467564466744389,100.0,0.013532172507820156,100.0,0.010208770267456441,1.0,1166.5644100000022,0.0,1166.5644100000022,0.0,0.2527769766552806,0.0,-0.9926389504944193,-0.999999999999991,10000.0,OMGUSDT,0.0,0.0,299248.3831579266,0.0
COTIUSDT,0.001415204450124774,0.001415204450124774,0.0,0.0,0.0036073160866693767,0.0036073160866693767,0.0,0.0,10.59289269591388,0.0,0.9999773244027577,1.0,0.05297695906321735,-0.0,0.10858033651415626,-0.0,0.9991280456321392,0.9211036759240786,1.0,1.0,0.8792724194219801,,0.0052377827172945144,0.0,0.9991280456321392,1.0,0.0052377827172945144,0.0,binance,0.042287102678997844,0.0,-161.63521807200001,0.0,16637.174261927994,10000.0,16637.314861927993,10000.0,0.6637174261927994,0.0,2.2654118572927597,,102.28333333333333,,0.028760970214099485,1.0,-201.3308268601212,0.0,1047,0,359.9583333333333,2766,0,3813,0,1016,0,1032,0,1750,0,15,0,0,0,6637.174261928001,0.0,0.05146577058393616,100.0,0.1182785296955596,100.0,0.011379468824898672,100.0,0.00905511792623201,1.0,6798.809480000001,0.0,7000.140306860122,0.0,0.17333486040656806,0.0,-0.8208713157430905,-0.999999999999991,10000.0,COTIUSDT,0.013657407407407408,0.0,2329709.94055349,0.0
GRTUSDT,0.0009223657343944147,0.0009223657343944147,0.0,0.0,0.0015879606170078997,0.0015879606170078997,0.0,0.0,13.512675078134045,0.0,0.99999190178389,1.0,0.05165849821597043,-0.0,0.07812777408496253,-0.0,0.9975512279628724,0.9318574003860197,1.0,1.0,0.8580548272874835,,0.007130943170771122,0.0,0.9975512279628724,1.0,0.007130943170771122,0.0,binance,0.08723394490199414,0.0,-244.94304947800003,0.0,13935.580262851974,10000.0,13935.523492851975,10000.0,0.3935580262851974,0.0,1.7741380492151622,,87.71666666666667,,0.001094497101611926,1.0,-4.5821887731325255,0.0,1873,0,359.9583333333333,2991,0,4864,0,1715,0,1872,0,1276,0,1,0,0,0,3937.0448005220032,0.0,0.07292605774137556,100.0,0.10940788857365935,100.0,0.015375990792793202,100.0,0.0124307253348187,1.0,4181.987850000003,0.0,4186.570038773136,0.0,0.16284354923374764,0.0,-0.8569165963996462,-0.999999999999991,10000.0,GRTUSDT,0.002199074074074074,0.0,2804555.7167197275,0.0
EGLDUSDT,0.0008418991740375414,0.0008418991740375414,0.0,0.0,0.0011983648914904777,0.0011983648914904777,0.0,0.0,15.218428058803102,0.0,0.999830744942101,1.0,0.12467415972292167,-0.0,0.2660976549069619,-0.0,0.9980585445445178,0.7836303842712598,1.0,1.0,0.7368583792970209,,0.013970845740346566,0.0,0.9980585445445178,1.0,0.013970845740346566,0.0,binance,0.03797369107080369,0.0,-257.6506102,0.0,13538.076811993997,10000.0,12006.134389800087,10000.0,0.35380768119939976,0.0,1.5734647921611589,,99.85,,0.11167673499195101,1.0,-477.18489667856295,0.0,1763,0,359.9583333333333,3715,0,5478,0,1656,0,1744,0,2059,0,19,0,0,0,3538.0768119939007,0.0,0.13774542890932448,100.0,0.35705875580177215,100.0,0.008993517716140263,100.0,0.02524326136521123,1.0,3795.7274221939006,0.0,4272.912318872463,0.0,0.05066883288712242,0.0,-0.6931976450713132,-0.999999999999991,10000.0,EGLDUSDT,0.025231481481481483,0.0,2399347.3399567655,0.0
COMPUSDT,0.0011650076294997813,0.0011650076294997813,0.0006860253869986899,0.0006860253869986899,0.001412999937358106,0.001412999937358106,0.0006848970848782665,0.0006848970848782665,6.898020604236602,2.203032758421114,0.987183983929835,0.7676479176081791,0.11007074835493649,0.049184470248949876,0.24472318681431252,0.1258143334923346,0.9982181615366499,0.8026726013639148,0.9058779160914077,0.9984987944588856,0.7566628029269009,0.874360523071605,0.012375285847956703,0.006132024829321157,0.9982181615366499,0.9984987944588856,0.012375285847956703,0.006132024829321157,binance,0.05079215129592055,0.04650060965635263,-202.973778046,-64.795616654,15206.077930271806,12799.946393346005,13554.14255195398,12792.291403346004,0.5206077930271806,0.27999463933460045,3.4687483212463066,10.865677609427609,95.55,146.83333333333334,0.01732167687413847,0.002814732538616959,-95.34538788741308,-8.086243162033306,1098,335,359.9583333333333,1385,458,2483,793,815,291,1084,333,570,167,14,2,0,0,5206.0779302718165,2799.9463933460042,0.12457163356959247,0.08631169609892152,0.3187178894529562,0.1673814237517676,0.01074975950753974,0.016662343581342602,0.016318643781402038,0.01571176265190056,5409.0517083178165,2864.742010000004,5504.39709620523,2872.8282531620375,0.08053466010271176,0.10879228424013106,-0.679837459394122,-0.8605045309720212,10000.0,COMPUSDT,0.02013888888888889,0.0012731481481481483,2109696.231233365,402674.872671669
ADAUSDT,0.00033889944331155775,0.001129664811038526,0.0,0.0,1.9528447689320938e-05,6.50948256310698e-05,0.0,0.0,5.381178377126982,0.0,1.0,1.0,0.042984971767537836,-0.0,0.07647980393416341,-0.0,0.9996459826199152,0.9460154288588166,1.0,1.0,0.941731740640167,,0.0030628422089460992,0.0,0.9996459826199152,1.0,0.0030628422089460992,0.0,binance,0.06345366713164798,0.0,-114.5110612,0.0,11297.19093879999,10000.0,11297.19093879999,10000.0,0.12971909387999903,0.0,4.456232782369145,,83.7,,0.43084162233232587,1.0,-1068.630461739283,0.0,857,0,359.9583333333333,1080,0,1937,0,492,0,568,0,311,0,289,0,277,0,1297.190938799997,0.0,0.10346025613346811,100.0,0.24103513335491722,100.0,0.008239728501548834,100.0,0.016242644799722518,1.0,1411.701999999997,0.0,2480.33246173928,0.0,0.11699416933094418,0.0,-0.9545835099745865,-0.999999999999991,10000.0,ADAUSDT,0.026851851851851852,0.0,2193186.958186412,0.0
HBARUSDT,0.001184493777918405,0.001184493777918405,0.0,0.0,0.0012336463332989433,0.0012336463332989433,0.0,0.0,5.859011459659683,0.0,0.999877296446447,1.0,0.08028004298622969,-0.0,0.20000690254059608,-0.0,0.9989928249953672,0.8317029776713636,1.0,1.0,0.8042043418250348,,0.008740068290527455,0.0,0.9989928249953672,1.0,0.008740068290527455,0.0,binance,0.04959938659832024,0.0,-203.516768378,0.0,15312.985332710823,10000.0,14503.238051621958,10000.0,0.5312985332710822,0.0,4.0909709044908285,,111.45,,0.1361848587330148,1.0,-869.7046664813747,0.0,787,0,359.9583333333333,1322,0,2109,0,607,0,777,0,715,0,10,0,0,0,5312.985332710854,0.0,0.08403693882562033,100.0,0.24346100181001945,100.0,0.007821936226078276,100.0,0.01167055655172167,1.0,5516.502101088854,0.0,6386.206767570229,0.0,0.1271216548004321,0.0,-0.7368145268321863,-0.999999999999991,10000.0,HBARUSDT,0.012962962962962963,0.0,2098913.5783161456,0.0
FETUSDT,0.002986235976199847,0.002986235976199847,0.0,0.0,0.005122652768821334,0.005122652768821334,0.0,0.0,19.655052668132885,0.0,0.9997714538267403,1.0,0.12365961115562511,-0.0,0.25902538237336437,-0.0,0.9959681461938993,0.8083240006026768,1.0,1.0,0.7428151582619582,,0.016364698491576964,0.0,0.9959681461938993,1.0,0.016364698491576964,0.0,binance,0.11676059986132829,0.0,-954.6680939,0.0,29250.709297035162,10000.0,27703.305006099978,10000.0,1.9250709297035162,0.0,1.2173522759400621,,86.55,,0.04030408532917049,1.0,-848.5596760632919,0.0,3501,0,359.9583333333333,3574,0,7075,0,2405,0,3426,0,1169,0,75,0,0,0,19250.70929703518,0.0,0.13497608826426571,100.0,0.3462271638820367,100.0,0.012652129328595368,100.0,0.018176193974774095,1.0,20205.37739093518,0.0,21053.93706699847,0.0,0.22776932531268038,0.0,-0.5367690680466668,-0.999999999999991,10000.0,FETUSDT,0.07256944444444445,0.0,11321256.834901894,0.0
CRVUSDT,0.0009217762918827255,0.0009217762918827255,0.0,0.0,0.0024173732892635467,0.0024173732892635467,0.0,0.0,7.853686769302003,0.0,0.9998769489589978,1.0,0.01653173112625525,-0.0,0.04870709654478471,-0.0,0.9996412461200193,0.9643813893484344,1.0,1.0,0.943965751766785,,0.0018876826549883835,0.0,0.9996412461200193,1.0,0.0018876826549883835,0.0,binance,0.028387606326142897,0.0,-158.8972784,0.0,13932.62652159996,10000.0,13932.62652159996,10000.0,0.393262652159996,0.0,3.0534383109223873,,76.68333333333334,,0.005988686084146493,1.0,-24.650475604232845,0.0,1081,0,359.9583333333333,1746,0,2827,0,1067,0,1077,0,679,0,4,0,0,0,3932.626521600001,0.0,0.03119555409617589,100.0,0.05092763064194044,100.0,0.008667599106392023,100.0,0.007047048461904811,1.0,4091.5238000000013,0.0,4116.174275604234,0.0,0.17697168105725805,0.0,-0.9305026801521026,-0.999999999999991,10000.0,CRVUSDT,0.004050925925925926,0.0,836196.29153781,0.0
MANAUSDT,0.0005467724253227502,0.0005467724253227502,0.0,0.0,0.0009577732255313442,0.0009577732255313442,0.0,0.0,19.43558282208589,0.0,0.9933405308392473,1.0,0.15191929731522644,-0.0,0.2887537608262566,-0.0,0.9960606413080397,0.7468459844679491,1.0,1.0,0.7115740183730768,,0.020918824427105243,0.0,0.9960606413080397,1.0,0.020918824427105243,0.0,binance,0.05393507519731525,0.0,-206.39009688000002,0.0,12174.536481924888,10000.0,9844.836003120205,10000.0,0.2174536481924887,0.0,1.233671670240648,,117.88333333333334,,0.029251531931348076,1.0,-71.74438295500366,0.0,2947,0,359.9583333333333,4049,0,6996,0,2923,0,2922,0,1126,0,25,0,0,0,2174.5364819246824,0.0,0.18189796399163086,100.0,0.4030708779730711,100.0,0.012510601446595241,100.0,0.02418776546529407,1.0,2380.9265788046823,0.0,2452.670961759686,0.0,0.0035096537097197983,0.0,-0.6390607056024343,-0.999999999999991,10000.0,MANAUSDT,0.038657407407407404,0.0,1280809.0766797685,0.0
FTMUSDT,0.0009524751738607673,0.0009524751738607673,0.0,0.0,0.0020791781723377366,0.0020791781723377366,0.0,0.0,14.226646602616045,0.0,0.9998858792619307,1.0,0.059440322764359836,-0.0,0.09522950815127007,-0.0,0.999190302168119,0.9122259640700134,1.0,1.0,0.9055141244865851,,0.006130329152373566,0.0,0.999190302168119,1.0,0.006130329152373566,0.0,binance,0.03180570467505648,0.0,-235.91486968000004,0.0,14087.294530319923,10000.0,14087.294530319923,10000.0,0.40872945303199226,0.0,1.6841080729166666,,102.4,,0.008687021928608155,1.0,-37.88492200801206,0.0,2187,0,359.9583333333333,2934,0,5121,0,2030,0,2179,0,904,0,8,0,0,0,4087.294530319994,0.0,0.06589108776177675,100.0,0.10433409882965289,100.0,0.01039226064229521,100.0,0.00946731390065847,1.0,4323.209399999994,0.0,4361.094322008006,0.0,0.1857197335557534,0.0,-0.8847458292030239,-0.999999999999991,10000.0,FTMUSDT,0.008796296296296297,0.0,1607158.132107554,0.0
EOSUSDT,0.0003436996992776109,0.0003436996992776109,0.0006640873680714421,0.0006640873680714421,0.0006237250796283344,0.0006237250796283344,0.0007390994261635475,0.0007390994261635475,3.717096886213682,5.028359763861558,0.9999469614154876,0.6611100108678097,0.007667601973155034,0.13770147890402193,0.04153286280922313,0.2052462647264323,0.9997332835973366,0.9753245447914871,0.8292512939959396,0.9980660474848856,0.833339767268394,0.8125674087091541,0.0011362272634048742,0.013360672294841124,0.9997332835973366,0.9980660474848856,0.0011362272634048742,0.013360672294841124,binance,0.018408940861600165,0.05327472288509875,-69.22583110000001,-163.44777534000002,11316.721468900045,12699.333824659996,11316.721468900045,12690.647924659996,0.1316721468900044,0.2699333824659995,6.44675891298928,4.759894969596463,227.16666666666666,91.96666666666667,0.0,0.20266385127981962,0.0,-727.6508726717899,561,730,359.9583333333333,777,1080,1338,1810,551,659,561,702,226,398,0,28,0,23,1316.7214689000002,2699.3338246599965,0.03972306126154978,0.1116260642834575,0.05714648714161795,0.15784605273802,0.011626803666959387,0.009622218148882802,0.00946801754259423,0.013402835358349376,1385.9473000000003,2862.7815999999966,1385.9473000000003,3590.4324726717864,0.1964883572043453,0.05890911390284316,-0.9824092282324564,-0.6812071326584125,10000.0,EOSUSDT,0.0,0.023148148148148147,353926.92302008846,1446353.200688112
VETUSDT,0.0010378755963249553,0.0010378755963249553,0.0,0.0,0.002196494287844586,0.002196494287844586,0.0,0.0,16.58525292279199,0.0,0.9998319614159381,1.0,0.03702328587176117,-0.0,0.1195894552408003,-0.0,0.9993762542780057,0.9137293000375347,1.0,1.0,0.8808923866863007,,0.004124098127493411,0.0,0.9993762542780057,1.0,0.004124098127493411,0.0,binance,0.04574246448069985,0.0,-400.2673224508,0.0,14526.627227549203,10000.0,14526.627227549203,10000.0,0.45266272275492025,0.0,1.4456497459094209,,71.08333333333333,,0.016159800698942947,1.0,-80.9253718736745,0.0,2489,0,359.9583333333333,3481,0,5970,0,2434,0,2479,0,1047,0,10,0,0,0,4526.627227549192,0.0,0.038950810160915214,100.0,0.1351970617207006,100.0,0.007300985747955898,100.0,0.006577776397070854,1.0,4926.894549999992,0.0,5007.819921873666,0.0,0.3222704774745297,0.0,-0.9360772442895137,-0.999999999999991,10000.0,VETUSDT,0.011921296296296296,0.0,1913543.7798919755,0.0
AXSUSDT,0.0004675927123647394,0.0004675927123647394,0.0,0.0,0.0007771021723321336,0.0007771021723321336,0.0,0.0,6.786896631554578,0.0,0.9992161424182475,1.0,0.10025874791382569,-0.0,0.20894769074485314,-0.0,0.9977364678416454,0.8363143356172952,1.0,1.0,0.7917854788674829,,0.01156170369203785,0.0,0.9977364678416454,1.0,0.01156170369203785,0.0,binance,0.059623516645038066,0.0,-112.0063222,0.0,11832.614358174422,10000.0,10833.282677800047,10000.0,0.18326143581744225,0.0,3.523164073164073,,104.95,,0.1414489369104948,1.0,-320.3822576880816,0.0,1053,0,359.9583333333333,1390,0,2443,0,932,0,1008,0,458,0,45,0,0,0,1832.614358174374,0.0,0.1060467704741111,100.0,0.2628751402992594,100.0,0.013188811439610641,100.0,0.015034382538005882,1.0,1944.620680374374,0.0,2265.0029380624555,0.0,0.030329318881533354,0.0,-0.7650145904423399,-0.999999999999991,10000.0,AXSUSDT,0.02060185185185185,0.0,1239730.409675911,0.0
AAVEUSDT,0.0006511658073293791,0.0006511658073293791,0.0,0.0,0.0007130630937396187,0.0007130630937396187,0.0,0.0,7.392522282671606,0.0,0.9994331393365699,1.0,0.14025995408976738,-0.0,0.31961552382434477,-0.0,0.9981709958432142,0.7327628066270329,1.0,1.0,0.6805250907391951,,0.016007899929888943,0.0,0.9981709958432142,1.0,0.016007899929888943,0.0,binance,0.03167911960984024,0.0,-218.59484280000004,0.0,12640.442179051752,10000.0,10382.816157199877,10000.0,0.2640442179051752,0.0,3.238659147869674,,113.28333333333333,,0.15970594136338878,1.0,-543.3873942991858,0.0,1269,0,359.9583333333333,1392,0,2661,0,1071,0,1254,0,321,0,15,0,0,0,2640.442179051888,0.0,0.16751261670702175,100.0,0.4693625228078087,100.0,0.011672851285836307,100.0,0.03136764904899705,1.0,2859.0370218518883,0.0,3402.424416151074,0.0,0.015087870506833743,0.0,-0.6207164071544717,-0.999999999999991,10000.0,AAVEUSDT,0.02349537037037037,0.0,1907730.2497390588,0.0
CHZUSDT,0.0010060840162262608,0.0010060840162262608,0.0010851922998345032,0.0010851922998345032,0.0009365347112773703,0.0009365347112773703,0.0016274468656532147,0.0016274468656532147,8.037041324227342,5.79511517536752,0.9997642395027266,0.8794434301998355,0.1338364407341177,0.039587670905384495,0.3285947895055928,0.06562081438417552,0.9986100702088249,0.7102918935476874,0.9446073633481126,0.9992706817536369,0.6715580143246382,0.9386882176136581,0.01614167049399918,0.003959061540419815,0.9986100702088249,0.9992706817536369,0.01614167049399918,0.003959061540419815,binance,0.027629952979448643,0.04254682588249243,-259.860393434,-287.96125863,14361.505025881372,14775.897511370018,11869.274896566007,14753.757051370018,0.43615050258813715,0.47758975113700175,2.97872867680959,4.139384492406075,143.95,122.71666666666667,0.1290727698744871,0.03875060710995778,-684.8935417798825,-204.13807603728745,1447,1281,359.9583333333333,1446,805,2893,2086,1043,637,1443,1238,403,168,4,43,0,0,4361.505025881371,4775.897511369994,0.16757497794014614,0.04415692432679907,0.4889657435933216,0.06669229027328888,0.009672469270486539,0.01152018663080718,0.025604922995446384,0.009621590399320474,4621.365419315371,5063.858769999994,5306.258961095253,5267.996846037282,0.04380833967984373,0.1997347125032617,-0.6084675976337974,-0.8849698743781631,10000.0,CHZUSDT,0.012847222222222222,0.01597222222222222,2876962.2765609976,4523184.563807951
GALAUSDT,0.0004734439421092418,0.0015781464736974726,0.0,0.0,7.00272170553462e-05,0.00023342405685115403,0.0,0.0,7.950920245398773,0.0,1.0,1.0,0.05169314930810267,-0.0,0.10160646577404917,-0.0,0.9994084253822648,0.9333825494759347,1.0,1.0,0.9083967019896181,,0.004068512415016085,0.0,0.9994084253822648,1.0,0.004068512415016085,0.0,binance,0.055292176842631546,0.0,-174.572694162,0.0,11857.550715837959,10000.0,11857.550715837959,10000.0,0.1857550715837959,0.0,3.017255039030642,,93.33333333333333,,0.35667319973682404,1.0,-1126.6497192535733,0.0,1193,0,359.9583333333333,1669,0,2862,0,1064,0,1104,0,529,0,89,0,76,0,1857.5507158380021,0.0,0.14196626452476366,100.0,0.43956122773137785,100.0,0.013019345989554187,100.0,0.030520264412972162,1.0,2032.1234100000022,0.0,3158.7731292535755,0.0,0.10531638388588191,0.0,-0.899882022439363,-0.999999999999991,10000.0,GALAUSDT,0.03009259259259259,0.0,1179040.8671576604,0.0
DYDXUSDT,0.0009289974170609838,0.0009289974170609838,0.0,0.0,0.0008216949708265808,0.0008216949708265808,0.0,0.0,5.356175483273527,0.0,0.9999792836977826,1.0,0.13706268001169894,-0.0,0.32093399026271247,-0.0,0.9977630466652956,0.7401198981215837,1.0,1.0,0.682569300762542,,0.015231307966364871,0.0,0.9977630466652956,1.0,0.015231307966364871,0.0,binance,0.06483879220828714,0.0,-125.09936292,0.0,13968.855194765742,10000.0,11857.251137079997,10000.0,0.39688551947657413,0.0,4.457991696938246,,103.61666666666666,,0.15402956686654068,1.0,-745.4043576392376,0.0,607,0,359.9583333333333,1321,0,1928,0,514,0,585,0,807,0,22,0,0,0,3968.8551947657343,0.0,0.16141272135128396,100.0,0.4650475592928517,100.0,0.014071658906910488,100.0,0.022305138451821367,1.0,4093.9545576857345,0.0,4839.358915324972,0.0,0.04364458556175935,0.0,-0.6317191275697213,-0.999999999999991,10000.0,DYDXUSDT,0.01238425925925926,0.0,1902944.746965036,0.0
1INCHUSDT,0.0007395442543525199,0.0007395442543525199,0.0,0.0,0.001019840439349906,0.001019840439349906,0.0,0.0,29.947910637805304,0.0,0.9998935584722377,1.0,0.1465423709177721,-0.0,0.29550043131673537,-0.0,0.9966252032010904,0.751567269329428,1.0,1.0,0.7046213583137497,,0.017616620872860207,0.0,0.9966252032010904,1.0,0.017616620872860207,0.0,binance,0.07578078146945022,0.0,-479.54347174000003,0.0,13048.743211373121,10000.0,10884.573728259997,10000.0,0.30487432113731217,0.0,0.7980502211089464,,73.1,,0.12989186095616864,1.0,-526.7112243773005,0.0,3872,0,359.9583333333333,6908,0,10780,0,3858,0,3859,0,3050,0,13,0,0,0,3048.74321137312,0.0,0.16429617093234256,100.0,0.4191685550542154,100.0,0.009478276281395331,100.0,0.025020720973562807,1.0,3528.28668311312,0.0,4054.9979074904204,0.0,0.025093874122594857,0.0,-0.619014882331259,-0.999999999999991,10000.0,1INCHUSDT,0.03761574074074074,0.0,3019561.727227017,0.0
ENJUSDT,0.0009078440534135979,0.0009078440534135979,0.0,0.0,0.0026189635478375494,0.0026189635478375494,0.0,0.0,18.657715013311726,0.0,0.9997929927204884,1.0,0.09624617506515375,-0.0,0.12862936070973438,-0.0,0.9978445105769953,0.88601729446593,1.0,1.0,0.871553913918797,,0.012084084228661283,0.0,0.9978445105769953,1.0,0.012084084228661283,0.0,binance,0.04343158118753871,0.0,-373.18179754000005,0.0,13862.992502459958,10000.0,13862.992502459958,10000.0,0.3862992502459959,0.0,1.2822958550508812,,113.08333333333333,,0.02996803304960208,1.0,-130.871781293334,0.0,3229,0,359.9583333333333,3487,0,6716,0,3019,0,3191,0,468,0,38,0,0,0,3862.9925024600043,0.0,0.1031203865726382,100.0,0.1473764067542208,100.0,0.011952013667311117,100.0,0.014567662038924416,1.0,4236.174300000004,0.0,4367.046081293338,0.0,0.13483522234151998,0.0,-0.8003397924455455,-0.999999999999991,10000.0,ENJUSDT,0.03217592592592593,0.0,2603449.5009230776,0.0
SXPUSDT,-4.1539551960401155e-06,-1.3846517320133719e-05,0.0,0.0,-0.0004029084829643148,-0.0013430282765477162,0.0,0.0,7.4203032758421115,0.0,1.0,1.0,0.04511131932818222,-0.0,0.08607892397683461,-0.0,0.999339489507411,0.950936942097203,1.0,1.0,0.9331082126271284,,0.002920292080426389,0.0,0.999339489507411,1.0,0.002920292080426389,0.0,binance,0.08737289510488266,0.0,-76.196085596,0.0,9985.05863440413,10000.0,9985.05863440413,10000.0,-0.0014941365595870781,0.0,3.233358302122347,,167.76666666666668,,0.9523073924905444,1.0,-1223.1103671438584,0.0,1203,0,359.9583333333333,1468,0,2671,0,848,0,901,0,328,0,302,0,292,0,-14.941365596000324,0.0,0.09747745087916675,100.0,0.2869559958953812,100.0,0.01206181815562749,100.0,0.0148748384327802,1.0,61.25471999999968,0.0,1284.365087143858,0.0,0.0016845336760788294,0.0,-0.9318327548914008,-0.999999999999991,10000.0,SXPUSDT,0.01678240740740741,0.0,2029385.8122870934,0.0
ROSEUSDT,0.001032092000709417,0.001032092000709417,0.0,0.0,0.0006757067732768962,0.0006757067732768962,0.0,0.0,14.843384651001275,0.0,0.9998451167240747,1.0,0.10866631231419821,-0.0,0.29990442134339373,-0.0,0.9988111871368266,0.7688513753010274,1.0,1.0,0.7103072175890484,,0.012210062385412319,0.0,0.9988111871368266,1.0,0.012210062385412319,0.0,binance,0.03339124521732316,0.0,-301.49255263400005,0.0,14496.447579844422,10000.0,13293.350215941944,10000.0,0.44964475798444226,0.0,1.6106701609883938,,91.66666666666667,,0.22319531284737526,1.0,-1364.933441183116,0.0,2283,0,359.9583333333333,3060,0,5343,0,2181,0,2242,0,879,0,41,0,0,0,4448.995624003687,0.0,0.12250518246545905,100.0,0.40783611865531516,100.0,0.010298859578737912,100.0,0.015892942604984948,1.0,4750.4881766376875,0.0,6115.4216178208035,0.0,0.07882454813527819,0.0,-0.6804467228544104,-0.999999999999991,10000.0,ROSEUSDT,0.007291666666666667,0.0,2389175.0803992776,0.0
