date,ALGOUSDT,ALPHAUSDT,APEUSDT,AVAXUSDT,BNBUSDT,CHRUSDT,CHZUSDT,COMPUSDT,COTIUSDT,DOTUSDT,EGLDUSDT,EOSUSDT,ETCUSDT,GALUSDT,GMTUSDT,GRTUSDT,HOTUSDT,IMXUSDT,INJUSDT,KAVAUSDT,KSMUSDT,LTCUSDT,MATICUSDT,NEARUSDT,OMGUSDT,ONEUSDT,RNDRUSDT,SANDUSDT,SKLUSDT,SNXUSDT,SUSHIUSDT,TRXUSDT,WAVESUSDT,XRPUSDT,XTZUSDT,ZILUSDT
2022-08-19,36701.41976353037,16535.275497081955,25397.133378779938,0.01,12094.35493895865,26284.458596259916,107382.90793045005,17284.615820048126,13526.898834024001,0.01,0.01,44883.40870066006,37016.94310891391,21841.96756927998,14693.437424777923,24664.976076338196,28231.362049012845,11341.502037120188,,39910.65824384982,0.01,22985.089629010006,14384.591158853853,15816.371561020098,0.01,26638.42019142203,,17156.419225850015,12140.522874918217,22025.777178580098,11120.82432362019,21083.810435458057,9416.055449864078,0.01,47522.63351332029,19807.699292300047
2022-08-20,36715.09978221037,16539.270330077954,25426.83846559994,0.01,12094.35493895865,26293.41483549992,107437.09409942804,17292.57774017613,13526.898834024001,0.01,0.01,45069.20197444006,37035.22684421191,21940.57154277998,14694.107276777924,24675.4533141462,28231.362049012845,11346.540473320187,10002.723730439997,39923.30051507182,0.01,22989.96683058801,14384.591158853853,15816.371561020098,0.01,26639.845008452026,,17158.734137850017,12140.522874918217,22028.728885940098,11123.402268760194,21083.767998882056,9416.533443254077,0.01,47542.2436575403,19810.136781380046
2022-08-21,36717.079775988364,16542.996194003954,25441.03722291994,0.01,12094.35493895865,26293.289725319923,107632.83643034004,17302.400416430137,13526.869408912002,0.01,0.01,45423.119880780076,37051.73597896991,21949.07094459998,14696.10944045792,24676.0727633262,28231.029576006043,11349.718281520181,10002.713737499997,39923.14701021582,0.01,22999.87327531601,14384.591158853853,15818.339057020097,0.01,26652.670197844025,,17162.23418185002,12142.039564502218,22028.620244160098,11123.831538560193,21083.767998882056,9417.489651904076,0.01,47603.97157074031,19812.529658600044
2022-08-22,36735.361278404365,16544.99705916395,25520.417878379933,0.01,12094.35493895865,26316.499703559923,109301.77913149203,17310.386622166137,13534.326150734001,0.01,0.01,47359.359074760076,37070.0511252179,21968.008938499977,14696.77183309792,24691.114102926207,28243.674999059444,11351.14681462018,10098.493509639993,39929.637153823816,0.01,23020.94354393201,14384.591158853853,15820.917559420099,0.01,26654.09949314203,,17164.557322390017,12143.052920404218,22046.435113720097,11125.123572800192,21083.767998882056,9417.969544834074,0.01,47618.48591066031,19812.466586792045
2022-08-23,36745.877917336365,16546.99079402595,25574.76214029993,0.01,12094.35493895865,26321.72669381992,110860.27605688205,17322.746297058136,13534.296711032,0.01,0.01,47618.57521068011,37121.60740645389,21976.475697499976,14698.76672021792,24721.109495624205,28256.131882388443,11351.811008260178,10119.156585919993,39948.63669759582,0.01,23041.363526098015,14384.591158853853,15829.0792814201,0.01,26657.108724470032,,17165.721128150017,12145.060199466221,22068.056172620098,11125.123572800192,21086.780531218057,9418.927986756073,0.01,47630.9966168203,19817.394585984046
2022-08-24,36786.770501024366,16552.96205729195,25585.387861779927,0.01,12094.35493895865,26321.44491717992,111677.44668895601,17322.648055910136,13534.296711032,0.01,0.01,47721.67605488012,37165.82813054389,22018.836328099973,14703.485159617916,24741.67282820621,28255.46576437124,11355.097377940181,10125.099899319994,39975.55838158782,0.01,23052.595213772023,14384.591158853853,15830.363138820097,0.01,26666.532879474027,,17169.213940630016,12146.079759970222,22079.594499300096,11125.101243640192,21086.780531218057,9418.927986756073,0.01,47655.62170078029,19817.141239306045
2022-08-25,36797.10196893237,16555.959364671948,25640.00662609993,0.01,12094.35493895865,26332.925792599923,111752.62403590001,17326.772719174136,13534.296711032,0.01,0.01,47856.36649902011,37171.93743576789,22037.909830059973,14705.489456557914,24756.64908855422,28292.113160195244,11359.589189140172,10125.784758879994,39981.869829857824,0.01,23055.495088126027,14384.591158853853,15834.1585636201,0.01,26667.931606714028,,17169.213940630016,12154.04159644023,22088.292648100094,11125.101243640192,21086.780531218057,9418.927986756073,0.01,47668.5968442803,19817.141239306045
2022-08-26,36821.72483282038,16558.954556423945,25691.851628519926,0.01,12094.35493895865,26393.823961959923,111955.914274228,17341.270103522133,13541.753438264,0.01,0.01,47911.38929018013,37214.311788205894,22054.934735979976,14707.490320777913,24775.992055376206,28340.472420667043,11363.272157380172,10126.469663559994,40013.55461954784,0.01,23073.16329123003,14384.591158853853,15840.007988620093,0.01,26667.931606714028,,17171.528739970014,12154.54549989023,22101.473527940096,11126.851410520192,21091.74283019406,9419.888062192073,0.01,47711.75636034029,19826.961947036045
2022-08-27,36823.680314884376,16560.942936483945,25708.75080859993,0.01,12094.35493895865,26414.020211599927,112123.605543472,17347.26952879013,13541.72399108,0.01,0.01,47923.32349060013,37223.49539752989,22054.854093899976,14707.490320777913,24780.321086460208,28340.472420667043,11363.954355780174,10126.469663559994,40013.55461954784,0.01,23078.98726007803,14384.591158853853,15840.643903620094,0.01,26669.338410234028,,17171.507352490014,12154.54549989023,22101.419290940095,11127.713500320193,21091.74283019406,9419.888062192073,0.01,47718.959189180285,19826.961947036045
2022-08-28,36829.83262164037,16563.931396661945,25779.82272157993,0.01,12094.35493895865,26430.624562879926,112254.067815516,17357.186472856138,13549.17936056,0.01,0.01,47961.37507044015,37235.756834561886,22063.483593499976,14709.497234397913,24796.468207074216,28377.127763769044,11368.382137860182,10127.885342779995,40026.19791703984,0.01,23098.123291908032,14384.591158853853,15845.225626420088,0.01,26672.17798408203,,17173.851834210014,12155.05569486023,22155.208015260097,11130.734761760194,21093.725903858063,9420.366446752072,0.01,47734.30129822028,19831.847093392047
2022-08-29,36849.92513308437,16564.927052773946,25807.348170399935,0.01,12094.35493895865,26432.981341279927,112403.36717927599,17361.20561327614,13549.17936056,0.01,0.01,47961.25866646015,37280.18779920989,22063.403235199974,14709.482481757914,24799.586043628216,28389.503544539442,11369.064538660183,10128.582409019993,40032.517155495836,0.01,23106.99946104203,14384.591158853853,15845.205923620088,0.01,26702.29017780803,,17173.830345210015,12155.56083786023,22158.0896932201,11131.166228240194,21094.71627051806,9420.355103620072,0.01,47734.17823402028,19831.783961712048
2022-08-30,36872.643994900354,16574.907772241946,25873.143740999938,0.01,12094.35493895865,26492.842015799924,112479.00588382599,17378.709383188143,13549.17936056,0.01,0.01,48019.684418180135,37299.89742390588,22105.864779599975,14713.553544357912,24809.04815118422,28449.521316766437,11371.401726760178,10134.782683019994,40072.23382557585,0.01,23125.094751218032,14384.591158853853,15851.24778562009,0.01,26733.36808143603,,17180.595982230014,12158.16352511623,22260.9741122401,11132.469435740195,21119.871162176056,9420.84424056407,0.01,47834.345277520275,19834.257097184047
2022-08-31,36885.15276573236,16578.901840693947,25903.344248219943,0.01,12094.35493895865,26511.20466589992,113302.91532479602,17384.63215770014,13549.17936056,0.01,0.01,48063.40199108012,37325.7829775659,22124.91361403998,14713.538865957911,24822.212770490212,28461.514788276036,11373.741855720178,10137.553336899993,40072.07975139985,0.01,23143.350570762042,14384.591158853853,15862.431982620088,0.01,26770.977116954033,,17184.085438550017,12158.672910236231,22278.6076070201,11133.766804980194,21123.866762832055,9421.322882814069,0.01,47901.77771764026,19841.534964664046
2022-09-01,36890.95848736838,16579.902432133946,25911.553364899944,0.01,12094.35493895865,26521.013298159916,113453.541687684,17388.611422270144,13549.17936056,0.01,0.01,48271.17989472012,37334.999902433905,22141.997715039983,14716.217852317908,24830.306593860216,28461.179604796234,11374.867997080175,10138.245984099993,40099.29599505584,0.01,23160.81867810204,14384.591158853853,15866.973528020088,0.01,26772.430364486034,,17185.239941630018,12158.660431430231,22293.386566160105,11134.631862860195,21124.867945872058,9421.80294810607,0.01,47911.27766186027,19841.471801344047
2022-09-02,36890.09175519438,16581.907631681945,25941.860173399935,0.01,12094.35493895865,26530.655678359923,113566.08551136003,17400.57300047414,13556.61517673,0.01,0.01,48496.322443680125,37365.2670996839,22161.09240807998,14716.217852317908,24845.209188290206,28498.489733780432,11376.250938740177,10141.577649959992,40105.66117650784,0.01,23181.28834645804,14384.591158853853,15870.248661220088,0.01,26778.371347838034,,17186.403546910016,12159.688852958232,22336.586096600095,11135.929289980195,21124.867945872058,9423.24142494807,0.01,47935.711199360274,19843.955347264047
2022-09-03,36890.09175519438,16581.907631681945,25941.755099839935,0.01,12094.35493895865,26535.258968439925,113659.79707342004,17400.474516998143,13556.61517673,0.01,0.01,48579.26409336013,37377.57659615189,22161.09240807998,14718.218055877905,24846.444783762206,28523.352572994034,11381.79849272019,10141.577649959992,40105.66117650784,0.01,23204.52154623004,14384.591158853853,15870.904787620088,0.01,26778.371347838034,,17188.732155570015,12159.688852958232,22348.362590100096,11135.929289980195,21124.867945872058,9423.24142494807,0.01,47935.58748206028,19843.955347264047
2022-09-04,37001.02436856037,16583.904990481944,25941.636092079934,0.01,12094.35493895865,26535.132725919924,113755.60230383804,17400.474516998143,13556.61517673,0.01,0.01,48589.75529676013,37386.79958149589,22169.64807519998,14721.590014457905,24846.342307782204,28522.677414943435,11383.871231260191,10146.918393959993,40112.03213644384,0.01,23211.59215429204,14384.591158853853,15871.561163620088,0.01,26778.344094080036,,17188.689224130016,12160.199490458232,22348.362590100096,11135.906935640194,21124.867945872058,9423.23007269807,0.01,47935.44478714028,19846.362660854047
2022-09-05,37025.030342558384,16584.90394059394,25956.366129279933,0.01,12094.35493895865,26534.974976799924,113813.16584957203,17407.010676978145,13556.61517673,0.01,0.01,48595.08277192013,37389.876325913894,22188.76616255998,14722.256130117905,24857.147414224208,28566.052699081236,11384.902594420193,10147.602272359993,40124.717250955844,0.01,23222.71361549004,14384.591158853853,15873.49211542009,0.01,26808.75288980003,,17194.290545890013,12162.261885052229,22348.362590100096,11135.895634020195,21124.867945872058,9424.19842599407,0.01,47959.82994664028,19848.752846798045
2022-09-06,37041.09338723039,16592.39357622994,25992.17334749993,0.01,12094.35493895865,26573.534779819925,113908.91390949803,17415.496044924148,13556.61517673,0.01,0.01,48782.59667392014,37379.644506115896,22383.475217279985,14724.258649837906,24866.750405798208,28590.471649362837,11385.245789320194,10152.210059459992,40143.76105062384,0.01,23237.41455195004,14384.591158853853,15879.32153402009,0.01,26829.16190853603,,17196.62325913001,12162.764126012227,22360.0672719801,11137.785091080194,21129.85503480006,9425.154824452069,0.01,47992.099282140276,19853.547694330042
2022-09-07,37041.00668122639,16592.36843849994,25997.39364673993,0.01,12094.35493895865,26580.394098999925,114004.74654961408,17417.509193754147,13556.61517673,0.01,0.01,48927.78262346014,37462.53058490188,22402.815144679986,14724.243895337906,24868.65009468821,28590.134947113038,11385.209341680194,10152.922479659992,40143.60671039184,0.01,23237.385539050043,14384.591158853853,15883.25899322009,0.01,26829.134601648027,,17196.60185907001,12162.751641232227,22368.853736660098,11137.773921080194,21129.81251809206,9425.143431644068,0.01,47997.03009926028,19853.48449469004
2022-09-08,37072.797701092386,16600.34575122794,26061.918168299937,0.01,12094.35493895865,26580.394098999925,114118.00316038009,17417.248321558145,13556.61517673,0.01,0.01,49340.55543044012,37481.024320149896,22463.27063919998,14725.596798777906,24875.51486974021,28590.134947113038,11394.131523540213,10154.849382179993,40150.12675476984,0.01,23262.242996392037,14384.591158853853,15883.112968820089,0.01,26846.45120062802,,17196.60185907001,12163.784308506229,22382.118151300096,11137.737203760194,21132.821409770062,9425.143431644068,0.01,48171.706308320274,19858.40562099804
2022-09-09,37173.90784729038,16600.295315819938,26114.754733758316,0.01,12094.35493895865,26580.109579399927,114952.59231623002,17417.082705174143,13556.61517673,0.01,0.01,49546.540908980125,37516.4394350679,22725.741683200627,14816.114908597907,24875.203873044215,28589.794270446037,11394.095000600213,10246.17434105999,40148.47736488583,0.01,23261.12485791004,14384.591158853853,15882.71987882009,0.01,26846.42387810802,,17196.58034745001,12163.74562687423,22398.253403280094,11137.737203760194,21132.778838434064,9425.132053406069,0.01,48197.85622762027,19858.15179604404
2022-09-10,37184.36195938638,16600.295315819938,26283.243285679928,0.01,12094.35493895865,26580.109579399927,115068.831613898,17417.082705174143,13556.61517673,0.01,0.01,49978.968706840096,37539.3620629899,23043.8852365,14830.475250977906,24875.203873044215,28588.391374187235,11394.095000600213,10248.992366459992,40148.47736488583,0.01,23261.12485791004,14384.591158853853,15882.71987882009,0.01,26846.42387810802,,17196.07223155001,12163.74562687423,22407.1199084001,11137.686867840195,21132.67240688606,9425.116375740068,0.01,48197.731695300274,19858.15179604404
2022-09-11,37200.801416380375,16600.295315819938,26540.39891235993,0.01,12094.35493895865,26580.109579399927,115827.70848472002,17416.346077594142,13556.61517673,0.01,0.01,50047.30048860009,37548.6358048139,23201.57811082,14832.495553877907,24921.191579848215,28588.391374187235,11397.60852546021,10398.07182267999,40148.47736488583,0.01,23261.12485791004,14384.591158853853,15882.71987882009,0.01,26908.608917786023,,17228.389773570005,12165.33593097423,22413.012713360098,11137.686867840195,21132.56244770406,9425.116375740068,0.01,48272.69019244028,19858.15179604404
2022-09-12,37227.43260443038,16613.54337721994,26594.925248719916,0.01,12094.35493895865,26611.856855559927,115905.79732421202,17416.346077594142,13564.050987745999,0.01,0.01,50100.0750446801,37605.778931681896,23219.52458382,14834.50694187791,24940.67452237221,28704.53984750403,11406.523089660208,10410.66983767999,40216.91283917184,0.01,23261.12485791004,14384.591158853853,15882.20557962009,0.01,26978.04105525803,,17233.058221870004,12166.846308826227,22421.960784180093,11142.468810840195,21132.56244770406,9428.38685387007,0.01,48305.21404004026,19858.15179604404
2022-09-13,37237.55560866637,16615.538715915936,26750.243730119935,0.01,12094.35493895865,26630.019099639925,116234.34624944003,17472.731129848147,13564.050987745999,0.01,0.01,50117.916744660106,37624.350661115895,23246.444624580003,14836.51843387791,24965.13583172621,28729.808524095028,11409.19834414021,10456.59583059999,40236.005916297836,0.01,23329.761799598036,14384.591158853853,15920.07471682009,0.01,26988.86894927603,,17235.39206891,12166.846308826227,22430.794674660094,11144.193264120195,21147.880969250058,9428.38685387007,0.01,48342.90360470028,19868.160173120043
2022-09-14,37251.95338320436,16617.54313006394,26775.08116403993,0.01,12094.35493895865,26639.27895291992,116393.16352773608,17480.70677131015,13564.050987745999,0.01,0.01,50123.36981730011,37654.78771114789,23255.412559880002,14836.503639797911,24978.84725944821,28744.59553399023,11413.556236900224,10456.59583059999,40248.766275777845,0.01,23344.028738206027,14384.591158853853,15920.71695402009,0.01,26988.84148034003,,17237.72833875,12166.846308826227,22448.58748744009,11147.219295620202,21148.88383168206,9428.38685387007,0.01,48355.77365658028,19868.096926904043
2022-09-15,37287.35340050436,16620.540235197946,26878.072233339935,0.01,12094.35493895865,26656.100704919918,116528.29866522609,17529.52252874015,13564.050987745999,0.01,0.01,50156.81047758012,37781.95902579588,23273.361437680003,14839.879976417911,25004.029120032203,28781.80537061943,11417.218198860226,10458.08299825999,40267.89322025785,0.01,23357.280950630036,14384.591158853853,15925.290190820095,0.01,26993.249147102033,,17241.22550979,12166.846308826227,22466.28832782009,11150.656890040202,21148.841262682057,9429.347711918072,0.01,48400.75575286029,19872.974785984043
2022-09-16,37299.69799461035,16621.54379923795,26903.095526759935,0.01,12094.35493895865,26658.36861813992,117499.50396625801,17537.56817806415,13564.021494843999,0.01,0.01,50210.16577132013,37794.39224698187,23282.356473040003,14843.228608877916,25020.6105812882,28819.43988401143,11419.668130700229,10460.226395279991,40287.032043735846,0.01,23362.55606764003,14384.591158853853,15929.224914020093,0.01,26993.249147102033,,17242.39510729,12166.846308826227,22472.269214660093,11151.522400040201,21150.860505962057,9429.829049824073,0.01,48417.86250632029,19875.351669604042
2022-09-17,37298.82143896235,16621.49335757395,26929.291552319937,0.01,12094.35493895865,26658.24175783992,117713.25120194201,17539.57727509615,13564.021494843999,0.01,0.01,50209.86899066013,37808.148416643875,23327.354551860004,14843.213781017916,25020.5074442402,28818.759649124633,11420.68569678023,10462.212212999992,40287.032043735846,0.01,23362.458189270033,14384.591158853853,15929.184952220092,0.01,26996.337792350034,,17242.35196023,12167.350284744227,22472.158840200093,11151.522400040201,21150.817921542057,9429.829049824073,0.01,48417.73735286029,19875.28840161404
2022-09-18,37319.68747096235,16623.543335909948,27166.076140279933,0.01,12094.35493895865,26700.448070119917,118724.90483965198,17541.58728575215,13571.492481738,0.01,0.01,50301.70267324012,37811.265665673876,23381.444771360002,14843.899693277916,25031.322367762197,28843.927861893633,11424.361626460231,10462.918251799993,40293.417441033846,0.01,23374.67116105604,14384.591158853853,15931.83114542009,0.01,27002.98305881203,,17246.80134323,12167.865059332227,22478.144384680094,11151.955187040203,21150.817921542057,9430.306737496074,0.01,48442.82843312028,19877.73258501404
2022-09-19,37321.71249843035,16625.555553137947,27491.823266499923,0.01,12094.35493895865,26707.598346119914,119795.86900321995,17552.25086826815,13571.492481738,0.01,0.01,50314.52153002013,37846.925757235884,23381.359267760003,14844.578142077917,25044.482303030192,28856.710795699233,11426.048033240231,10467.634358739993,40293.26251314385,0.01,23378.528736798035,14384.591158853853,15933.81154542009,0.01,27006.13440549403,,17246.77985715,12168.377754502228,22481.139651680096,11151.943946400203,21154.86288313606,9430.785251800075,0.01,48455.40507294029,19882.58766679404
2022-09-20,37345.12037459601,16628.556270105946,27574.23485427992,0.01,12094.35493895865,26722.140749439917,120015.90769705395,17554.26196798815,13578.944537937998,0.01,0.01,50536.639995260135,37879.39119498788,23401.6719142,14846.607500257918,25058.301775256194,28894.960605004035,11427.384188440232,10474.558685659995,40326.95141969184,0.01,23401.944381762045,14384.591158853853,15937.701087220094,0.01,27010.47865692603,,17246.77985715,12168.887802152227,22487.167602440095,11152.820244260203,21154.86288313606,9431.745182868071,0.01,48492.52927156031,19889.85314203404
2022-09-21,37482.666089088365,16638.306929439943,27918.48858451992,0.01,12094.35493895865,26745.828185279915,120976.39756595386,17599.20543450816,13578.944537937998,0.01,0.01,50624.612662900116,37997.43405079987,23485.35729824,14849.321237857923,25081.6769657322,28983.469149932043,11437.141808480232,10479.44033735999,40358.93030506185,0.01,23466.819999482042,14384.591158853853,15944.22123542009,0.01,27030.691360396027,,17253.813807170005,12170.937309546225,22503.527723000097,11156.727676460207,21158.862404852058,9434.146949932072,0.01,48558.9991932403,19894.761640942037
2022-09-22,37608.43137900037,16638.281724061944,28025.650796279922,0.01,12094.35493895865,26757.758169479916,121316.94703726184,17611.30862803816,13578.915017097997,0.01,0.01,50629.920836820114,38003.69370541587,23484.930725979997,14849.993552577924,25082.931042804197,28983.127819442045,11437.82164472023,10479.42986489999,40358.775117917845,0.01,23478.176097054045,14384.591158853853,15946.186491020087,0.01,27030.663847330026,,17253.792237570004,12170.924816406225,22503.472493420097,11156.716616180207,21158.819833270056,9434.628246892074,0.01,48558.874134460304,19894.698313594035
2022-09-23,37900.70962405239,16645.31041400995,28073.999415939918,0.01,12094.35493895865,26776.834800439923,122114.58937901584,17610.598948788156,13578.863719081997,0.01,0.01,50672.4220821601,38030.07088641586,23810.014829419997,14853.422182957926,25107.138737268197,29008.641978188047,11439.829715000229,10498.345104559989,40438.96831199985,0.01,23501.092751012045,14384.591158853853,15950.748230220084,0.01,27060.886799206026,,17264.492487710006,12171.439148610225,22524.825711700094,11158.017657360206,21161.853301554056,9435.106880328072,0.01,48766.4385341803,19904.646567742035
2022-09-24,37950.198112108395,16647.32275297595,28109.60790221992,0.01,12094.35493895865,26790.90327195992,122297.50682690386,17610.598948788156,13578.863719081997,0.01,0.01,50708.502233120096,38030.07088641586,23874.584081399997,14857.528275417924,25107.138737268197,29045.35620233305,11442.151080060228,10516.053022559989,40438.96831199985,0.01,23507.659643032046,14384.591158853853,15952.741304420086,0.01,27062.319651550024,,17275.228904390005,12171.948541056225,22530.691414540095,11158.017657360206,21163.833401454056,9435.587529640074,0.01,48843.94785088029,19907.118029464033
2022-09-25,38039.969857698416,16647.32275297595,28142.78383359992,0.01,12094.35493895865,26795.643367559922,122338.69031516387,17610.598948788156,13578.863719081997,0.01,0.01,50719.2893917201,38050.18535774988,23939.149059739993,14858.200683777924,25127.551144922192,29057.81187974305,11442.830906580226,10597.703850499993,40451.81477607185,0.01,23516.55324508605,14384.591158853853,15956.025967820082,0.01,27062.319651550024,,17278.734326830003,12171.948541056225,22539.6478237401,11158.451280040206,21163.833401454056,9435.587529640074,0.01,48853.60198464029,19907.118029464033
2022-09-26,38060.228579146424,16650.32640546995,28187.549284539913,0.01,12094.35493895865,26798.06018279992,122400.47110021386,17610.598948788156,13578.863719081997,0.01,0.01,50724.8655721201,38062.718880399894,23939.06181501999,14858.873278917925,25139.549328324185,29096.102370782653,11446.700171580218,10620.870742179994,40464.65517025985,0.01,23521.889717388043,14384.591158853853,15959.228367820077,0.01,27066.83460220002,,17279.90095075,12172.451022848225,22551.6278045001,11158.888005040208,21164.826346974056,9436.066590500075,0.01,48860.96337466029,19909.578289240035
2022-09-27,38072.842798152415,16654.08266126595,28265.11263759992,0.01,12094.35493895865,26812.25848871992,122581.80906754588,17610.598948788156,13578.863719081997,0.01,0.01,50758.38354754009,38108.1219401039,23985.21022647999,14958.254705297919,25153.44134550418,29108.88367003865,11447.385201180217,10625.089705239992,40471.08946852385,0.01,23545.246558210038,14384.591158853853,15960.533504620076,0.01,27188.249453670018,,17282.25230171,12178.401050730225,22557.661334920103,11159.756877940208,21166.806546954056,9436.547068590076,0.01,48919.121539420295,19912.040607160034
2022-09-28,38083.217155356426,16654.057416245952,28273.967790779916,0.01,12094.35493895865,26821.74855473992,122643.65812482587,17639.796519792155,13578.863719081997,0.01,0.01,50763.95403648009,38111.25311139989,23985.12271151999,14961.65495613792,25163.60434787418,29108.540862817248,11447.735300160219,10625.812637639992,40483.88694224186,0.01,23556.182727790052,14384.591158853853,15961.853637420078,0.01,27189.682050990017,,17282.23071227,12178.388552586224,22563.6311518801,11160.61553960021,21167.80933833006,9436.535676734076,0.01,48926.7650384203,19914.441595750035
2022-09-29,38121.44650016043,16662.071709649954,28286.763328519915,0.01,12094.35493895865,26821.74855473992,122726.15932470789,17649.839923658154,13578.863719081997,0.01,0.01,50863.759546260095,38128.2243610639,24015.187218519986,14961.64002683792,25167.405820184173,29121.784020245446,11456.102494540222,10628.720992359991,40530.48751599986,0.01,23562.645825316056,14384.591158853853,15962.514207820077,0.01,27194.325423430022,,17283.42196535,12178.909441098223,22584.4599801201,11160.61553960021,21167.745377134055,9437.027585518075,0.01,48937.52098046029,19916.840563048034
2022-09-30,38183.73505354442,16677.322346997957,28305.58522037991,0.01,12094.35493895865,26821.461336379918,122767.3889095699,17655.878643290154,13578.863719081997,0.01,0.01,50925.16458950009,38134.5057005439,24015.187218519986,14964.376993377919,25174.346069256175,29147.322702155845,11456.102494540222,10632.209027419993,40549.73591288985,0.01,23579.467267016054,14384.591158853853,15962.514207820077,0.01,27202.588615348028,,17283.42196535,12179.412541898222,22584.4599801201,11160.59331902021,21167.638763646057,9438.469150132074,0.01,48942.2764170203,19921.624712998033
2022-10-01,38212.37583930241,16679.335411459957,28314.122641979913,0.01,12094.35493895865,26821.461336379918,122848.08832527991,17657.904073490154,13578.863719081997,0.01,0.01,50962.266388300086,38137.6468017239,24015.187218519986,14965.05489969792,25175.601151784173,29160.040910656644,11456.102494540222,10633.676346139993,40562.59606212185,0.01,23582.939581640054,14384.591158853853,15962.514207820077,0.01,27204.05704774803,,17284.59155675,12179.412541898222,22590.403991280098,11161.47447908021,21175.799374866056,9438.469150132074,0.01,48944.8150314203,19921.624712998033
2022-10-02,38244.25232714641,16681.349561311956,28322.691788919914,0.01,12094.35493895865,26836.067207919914,122889.50547515391,17665.969198290153,13578.863719081997,0.01,0.01,50978.63594288009,38143.9382005739,24033.801035459986,14965.732819937919,25179.196749984174,29160.040910656644,11457.463308240225,10634.413662619992,40575.443490611855,0.01,23589.733029722054,14384.591158853853,15964.480674620076,0.01,27204.05704774803,,17286.93653785,12179.917946612222,22602.3514765001,11162.777064280208,21177.789666826055,9438.469150132074,0.01,48952.1429978403,19921.624712998033
2022-10-03,38254.664452110395,16682.356645417956,28325.55948159991,0.01,12094.35493895865,26838.485187219914,122888.98279530591,17670.006002822156,13578.717590761997,0.01,0.01,50984.18114618009,38147.080791589906,24033.713457779988,14966.416917637918,25182.338656786178,29173.100103691046,11458.139640160227,10634.403041979993,40575.28747514386,0.01,23595.270641204064,14384.591158853853,15966.448127420077,0.01,27204.029359242028,,17286.91501393,12180.427974810222,22602.295983940097,11162.765800960207,21177.789666826055,9438.949302046072,0.01,48954.547555840305,19924.057896554034
2022-10-04,38269.68021460639,16682.262441089955,28324.444634599906,0.01,12094.35493895865,26864.822815499912,122930.86645868991,17669.906100782155,13578.717590761997,0.01,0.01,50983.87983508009,38146.768849623906,24033.364239839986,14966.416917637918,25182.023753624177,29173.100103691046,11458.066205760228,10690.52304216,40574.934886847856,0.01,23595.270641204064,14384.591158853853,15966.407910420077,0.01,27203.929955958025,,17286.89331537,12180.427974810222,22602.240360040098,11162.754663960208,21177.747056626056,9438.949302046072,0.01,48953.745710940304,19924.057896554034
2022-10-05,38282.05874095039,16689.403861767954,28388.622697219904,0.01,12094.35493895865,26864.822815499912,123013.78121317392,17676.042599972156,13578.717590761997,0.01,0.01,50997.43999572009,38157.827811383904,24080.065870019986,14967.101010497918,25188.124073250176,29173.100103691046,11458.066205760228,10731.74312888,40596.361689287856,0.01,23601.892012034066,14384.591158853853,15968.930190220077,0.01,27210.632439810026,,17291.356370690002,12180.937681890222,22608.239965480097,11162.728969240208,21177.747056626056,9439.427672446072,0.01,49001.2642364603,19926.48806455003
2022-10-06,38290.7057542484,16690.412897435952,28418.974653919904,0.01,12094.35493895865,26864.69498809991,123055.17239403792,17678.063707896155,13578.717590761997,0.01,0.01,51003.01153410009,38174.85578877191,24079.869552959986,14967.101010497918,25194.482047626174,29173.100103691046,11458.810334840227,10733.950899899997,40615.65669642185,0.01,23611.58202418807,14384.591158853853,15970.89701282008,0.01,27212.112741542027,,17291.356370690002,12181.96466437822,22611.288594880098,11162.634214900208,21177.725718226055,9439.906739862074,0.01,49006.4512632803,19928.96380355803
2022-10-07,38307.10319398838,16691.41757246395,28421.811384959907,0.01,12094.35493895865,26864.69498809991,123138.12184267392,17682.123387188152,13578.717590761997,0.01,0.01,51008.62375334009,38177.9967188719,24100.862372879987,14971.209053777922,25197.63788835017,29186.165150111447,11458.810334840227,10739.619851859998,40622.090901821844,0.01,23616.93811824007,14384.591158853853,15973.537704020084,0.01,27212.112741542027,,17292.529477890002,12181.96466437822,22614.2531654801,11162.569034120208,21177.704348998053,9439.895315862073,0.01,49011.5665240803,19928.900364002027
2022-10-08,38313.38845229839,16695.177662059952,28427.93801247991,0.01,12094.35493895865,26870.18928489991,123179.65276966992,17682.123387188152,13578.717590761997,0.01,0.01,51019.154770060086,38184.2967646519,24100.862372879987,14971.209053777922,25201.409519756173,29199.126796399847,11458.810334840227,10745.356708239999,40622.090901821844,0.01,23618.96465097607,14384.591158853853,15974.853687620083,0.01,27212.112741542027,,17293.699286010004,12181.96466437822,22620.222412320098,11162.569034120208,21177.704348998053,9440.387992662074,0.01,49011.4403444603,19928.900364002027
2022-10-09,38313.105360478396,16695.15237160995,28427.822268159907,0.01,12094.35493895865,26870.18928489991,123200.33419098993,17682.123387188152,13578.717590761997,0.01,0.01,51019.03093782008,38187.4361539759,24100.862372879987,14971.209053777922,25201.409519756173,29198.782926275046,11459.865079840229,10746.85120804,40622.090901821844,0.01,23618.865696554072,14384.591158853853,15974.853687620083,0.01,27212.112741542027,,17293.677724210003,12181.96466437822,22620.222412320098,11162.569034120208,21177.704348998053,9440.387992662074,0.01,49011.4403444603,19928.900364002027
