date,AAVEUSDT,ADAUSDT,AGIXUSDT,ALGOUSDT,ALPHAUSDT,ANKRUSDT,APEUSDT,APTUSDT,ATOMUSDT,AUDIOUSDT,AVAXUSDT,AXSUSDT,BNBUSDT,CHRUSDT,CHZUSDT,COMPUSDT,COTIUSDT,CRVUSDT,DOGEUSDT,DOTUSDT,DYDXUSDT,EGLDUSDT,ENJUSDT,ENSUSDT,EOSUSDT,ETCUSDT,FETUSDT,FTMUSDT,GALAUSDT,GALUSDT,GMTUSDT,GRTUSDT,HBARUSDT,HOTUSDT,IMXUSDT,INJUSDT,KAVAUSDT,KSMUSDT,LINKUSDT,LTCUSDT,MANAUSDT,MATICUSDT,NEARUSDT,OCEANUSDT,OMGUSDT,ONEUSDT,OPUSDT,RENUSDT,RNDRUSDT,ROSEUSDT,RUNEUSDT,SANDUSDT,SKLUSDT,SNXUSDT,SUSHIUSDT,SXPUSDT,THETAUSDT,TRXUSDT,UNIUSDT,VETUSDT,WAVESUSDT,WOOUSDT,XRPUSDT,XTZUSDT,ZILUSDT,ZRXUSDT
2021-11-12,463108.70596616034,7082681.204125099,,2756736.7261176817,295221.7089741786,281070.8024266056,,,8428.11265206401,15347.644451499995,42560.86833176002,112699.2559111978,227141.3100748732,130790.12444929987,98669.51503237184,61073.00878326398,210340.78342374467,115612.59571709986,907369055.9348894,517537.1670136,13685.090108620043,133247.58604278014,485433.9442884912,,115427.03306834,99551.86206870174,,74207.23838987737,23872.516491028007,,,1325175.9548173184,278589.4373930704,39047.183213234064,,,15379.495303652007,25556.338129100073,11455.550163954002,54613.3567902979,302539.6334082402,25798232.612418383,500264.0766468931,84632.71240506376,403687.93799571,150201.3901902997,,31757.660618599853,,,414252.0621569409,502606.95396636514,184227.11077992007,274783.66236851824,10168.634667700007,1269105.3855547782,30186.35543599636,118194.60209573587,64107.91183559998,4583347.690334877,69790.33832235409,,1550676.6508480625,275032.62875028094,149730.13742533166,33090.54413627788
2021-11-13,463273.01581616036,7082850.552022499,,2814576.7131695477,295221.7089741786,281517.8497533104,,,8428.11265206401,15359.785552139996,42560.86833176002,112714.9959291978,227178.89754689322,131045.82877173115,98669.51503237184,61096.603612011975,210716.65692521667,115643.82298665987,907679896.9972984,517876.5954625599,13695.872803340042,133301.93697338016,486061.0181478513,,115518.68410818001,99995.72000222582,,74247.51454458736,24090.350483346007,,,1326158.9932135004,278774.0091255664,39051.174566734066,,,15387.496944188006,25566.760654300073,11455.550163954002,54643.65781815389,307359.09474156506,25813521.106858563,514856.0453295183,84766.69816913409,412624.2147856639,150308.40659367968,,31772.986129776044,,,414364.2603361409,508252.7958997753,184441.61558533006,275053.12207223976,10168.634667700007,1271736.667817292,30218.663518600064,118310.96825165968,65314.203968799986,4584723.981071708,69815.2664687681,,1552815.013327322,275031.23092800094,149733.16166912366,33106.09013976988
2021-11-14,463395.47644016036,7082850.552022499,,2851163.210552251,295221.7089741786,285316.03278655035,,,8428.11265206401,15364.333346699996,42560.86833176002,112773.61474659778,227244.6138698332,134776.29604257984,98669.51503237184,61124.919283295974,210714.69703196667,115672.72706369986,908014335.7915821,518035.8990137399,13696.695557280045,133290.59631431353,487108.64538976835,,115544.51008094,100021.49320048981,,74313.03267083337,24181.8493515855,,,1325838.016189286,281220.6772023884,39050.80370123086,,,15397.862930836007,25570.635444700074,11455.550163954002,54648.53526896589,308847.87599594035,25818505.45909144,514978.8746550183,84802.46314368608,412794.2052868419,150370.58439589772,,31777.498801632042,,,414470.19375654095,510976.3889982352,184602.32193687404,275065.29827333975,10168.634667700007,1271833.7126223622,30223.423244148064,118403.74517168384,65344.518788799985,4585265.499955514,69798.6903498461,,1553113.2963689559,275154.25262210093,149760.65223651766,33105.92616150988
2021-11-15,463568.5974667603,7082799.404808099,,2852877.4217619086,295221.7089741786,287040.58024439035,,,8428.11265206401,15371.811988439995,42560.86833176002,112794.30798059778,227243.4233837532,135037.9766527917,98669.51503237184,61124.39556799197,211216.8787240227,115694.58540701985,909747873.648338,518159.04485473986,13697.689794480044,133379.5085241802,491911.3168024313,,115578.05561070002,100074.95229707581,,74365.175243849,25059.178996186016,,,1326686.3217841568,281348.1072696044,39121.41011588147,,,15394.560829672007,25573.333582300074,11455.550163954002,54666.891919013884,309853.0835610603,25827150.88385406,515334.78172681836,84871.61888257007,413038.00712701783,150411.37051941172,,31798.586272194036,,,414947.4559381409,511242.0356279812,184640.43124619607,275088.3845919798,10168.634667700007,1276039.5303027947,30224.97807016282,118655.65382011898,65387.226421199986,4588638.834917241,69859.29120870611,,1553703.0156059538,275173.0766378609,149762.10572331768,33102.44107110789
2021-11-16,463536.7543519604,7508633.528911638,,2960886.98473963,295221.7089741786,287713.2499017111,,,8428.11265206401,15369.905841579995,43003.445950160036,114839.73431639778,227811.0348204932,139230.85982523987,98669.51503237184,61118.40564365197,214942.49165413567,116984.97798445987,953489297.7628824,518009.21038026636,13889.78941738005,134324.3249265802,510618.537605831,,115576.32333938002,100073.39091026381,,77141.1522662134,26698.465488551436,,,1333826.1712209643,282487.01707815257,39879.123316762256,,,15369.85716094796,25573.01857690007,11455.550163954002,55833.35772980591,317066.1377249003,26888842.875257146,527107.9989656194,89299.22357182205,418298.1905029728,155908.74300176167,,32016.344216006026,,,440212.4401297408,523321.2402064828,185160.02981108602,290167.3864267397,10168.634667700007,1293012.8937065974,30224.58776114282,118655.04850735898,66951.6616702,4878974.279842195,70841.20623004808,,1550863.3252759844,278423.19338474085,149730.6586393285,34122.93299229994
2021-11-17,458421.36838816036,7533610.555705078,,2979176.5013146,295221.7089741786,307824.8436987846,,,8428.11265206401,15213.5627732,43203.67986776004,114947.02473059775,228228.84304693315,139544.07397117146,98669.51503237184,61530.447681297956,217444.1259770507,117196.89150993989,955381937.3774269,519516.1886537122,13901.76425714005,134820.34543858017,514064.94063223107,,116724.72064169859,100765.05211969782,,77374.79217749738,29953.999199364825,,,1334887.1002941725,287283.2338913283,39929.12007111686,,,15374.54532919201,25571.573954900075,11455.550163954002,55963.54110471192,319904.98198000056,26974389.405588742,519461.7258704678,89536.11800825005,431472.43387594377,156231.08772026963,,32047.33796320602,,,442630.5052159407,532919.4696705551,183321.51270595752,290535.4340882997,10168.634667700007,1311146.6227511677,30332.369132364067,120249.31598109612,67175.462143,4932064.381135975,70958.26742939209,,1431243.1615408957,279362.48343236087,148441.55605895913,34191.06538814991
2021-11-18,458418.87515056034,7904485.069596381,,3039241.0392974797,295221.7089741786,310692.22420730867,,,8428.11265206401,15240.429999662436,43232.11531516003,115221.66202899777,237001.18773319325,140548.92565047985,98669.51503237184,61555.95104584195,224026.39737799266,118204.83521591991,963698191.194037,523981.1959937399,13979.710188140047,135448.22162318017,532778.8605891509,,118883.07502284001,100764.32553722982,,80005.54419710735,38086.100764412025,,,1337245.1811982854,287421.4274945523,40711.850474282044,,,15380.35100549201,25544.2176697082,11455.550163954002,56210.65235515991,332812.0306610028,27103459.029429883,510364.6006874262,89545.89477579604,431542.86540275975,156957.96212530896,,32061.826877566018,,,463947.49618654064,539348.3824539605,183909.0932894002,290669.19385043485,10168.634667700007,1316919.9618938896,30339.62032114407,120279.5483305778,67855.7484188,5169507.3075918425,71205.07758572607,,1432170.1452486243,281558.4494837009,153884.8282609316,34354.09654953989
2021-11-19,463694.7800383603,7907589.115020341,,3062882.4415990724,295221.7089741786,314077.53241489065,,,8428.11265206401,14982.97105593835,43232.11531516003,115320.93461499776,237086.27688775322,141293.64833291984,98669.51503237184,61651.533916077955,224425.8656084307,118398.2054216199,964225761.5500606,525154.8619355196,13979.167279100046,135631.93007758015,537636.712868071,,119276.34224530001,100922.7583146878,,80074.65970800933,39806.99426163602,,,1368219.7519528782,282068.7719682625,40815.12037999043,,,15378.163922816015,25859.338954300085,11455.550163954002,56263.31904016591,337410.2616032402,27163410.493990727,483309.0224934807,89862.24463423001,449424.4255007138,163118.17587671956,,32118.37413683002,,,464948.30492774065,544185.3679819645,180766.98783142446,291060.8618930396,10168.634667700007,1319465.432251348,30383.759674600067,121014.84802723584,67886.4621984,5176836.953287438,71306.18864019806,,1389220.8397422417,281599.6109091409,153934.1373689476,34382.1453954779
2021-11-20,464669.9582769603,7909730.083105682,,3064722.3169036414,295221.7089741786,314219.3718192887,,,8428.11265206401,15111.029454640013,43290.19922876003,115357.75311839778,237150.2665739132,141698.85434637978,98669.51503237184,61672.34195244595,224988.23905309266,118514.94891027988,964955574.8376801,525468.4000969396,13992.460146140045,135997.4030985802,542412.8353613709,,119325.21859676001,100922.0306407758,,80370.44628716137,42196.539846482025,,,1368454.3117824441,282304.17703263054,40904.548720699626,,,15412.91364121602,25869.63585130008,11455.550163954002,56325.6730659499,338837.8982791203,27187832.05167682,492940.5670915384,89920.93259097004,449783.3398832398,163189.31630136952,,32152.03654969802,,,465107.7962337407,546268.1919098027,187543.78052507422,291147.3459074396,10168.634667700007,1320868.886011304,30406.097512538072,121078.09906962584,67942.52929399999,5183530.56880048,71405.53615314807,,1390783.6925433578,281681.2351451209,153964.00262104557,34405.7768939019
2021-11-21,465122.25667696027,7909672.964782642,,3064699.322680983,295221.7089741786,314749.1326567946,,,8428.11265206401,15127.584240400014,43529.27801956002,115377.52377599779,237177.30946271316,141759.0750337257,98669.51503237184,61676.936754365954,225054.5283039327,118663.12589661988,966707997.9056289,526789.3274822196,13994.879388820042,135997.4030985802,542224.131310186,,119337.09214130002,100998.4500632018,,80720.91782393742,43051.71517309003,,,1368170.6612131689,282662.7158085247,41009.07963889002,,,15421.37113183802,25877.782207300083,11455.550163954002,56357.215681371905,343484.18840492016,27187674.456764802,493099.91759153834,89972.38245634404,450668.8830384658,163353.01919641957,,32153.502528388854,,,465855.0526721407,556054.4842337529,187555.41345347423,291288.3757441195,10168.634667700007,1323251.7368945586,30406.097512538072,121193.50468226982,67970.54268719998,5185125.708457211,71405.11147938807,,1393557.88010784,281825.5042876809,153963.20957284558,34419.8841490819
2021-11-22,465806.1496259602,8016603.786931261,,3071796.8484440423,295221.7089741786,315684.64229618054,,,8428.11265206401,15461.209974200017,43547.908182760024,115516.82800468968,238713.91863015312,146601.48016531975,98669.51503237184,61677.480672021644,225914.36278766868,119111.41796907986,968306409.398355,528749.5067953474,14030.193850460042,136118.50024198022,570955.3207320707,,119448.05549476,101035.24075424993,,81043.59039769346,47983.479246092036,,,1370261.073085621,287469.20143975463,41023.165869366625,,,15414.870566108018,25877.673661300083,11455.550163954002,56532.3026713399,347785.55503468035,27171956.11782884,504516.1853910584,90171.23399942803,454027.13459369395,164068.53497749558,,32153.144405908854,,,467646.4037377407,562348.5164801108,188082.8701689978,291805.0745242195,10168.634667700007,1326427.9219885261,30405.91707164407,121191.66933098782,68023.04604619999,5287830.660683037,71571.41408547008,,1397835.0563205665,281806.0370855009,155086.65418122758,34439.86969697831
2021-11-23,465939.2365105602,8021002.851787922,,3075186.1191463824,295221.7089741786,315598.31960257754,,,8428.11265206401,15474.377473560016,43547.908182760024,115532.49513679779,238849.83147495313,146925.02148783978,98669.51503237184,61732.53984568995,226292.15165860267,119220.27953371986,973460123.240644,529836.5950329796,14062.395200080042,136514.46064358033,573829.3243393109,,119597.12938548,101163.82095965977,,81112.95872434946,49356.06228167604,,,1375480.415154235,288248.8704930127,41125.16388343623,,,15433.076616256016,25877.357800100082,11455.550163954002,56576.304826431886,350371.7446938003,27226509.88836631,504783.5594979184,90248.25917345403,454400.9663135299,164403.3101295276,,32254.343356478013,,,468884.3872185408,564762.1416150726,189005.2342151142,292234.7552576395,10168.634667700007,1327533.6189017964,30447.381251436072,121092.9183367389,68217.84382139998,5292401.322705206,71707.90674346409,,1400549.012944049,279098.1443112209,155145.8464232076,34465.38158879193
2021-11-24,465936.7003905602,8211083.890567884,,3081644.1665170807,295221.7089741786,315419.53990724706,,,8428.11265206401,15612.643720120017,43547.908182760024,115562.73844859778,238961.41774231318,147684.1036398198,98669.51503237184,61732.28788545995,226838.34054778068,119469.13839953984,973560271.8433949,530882.0438302519,14097.44616674004,138144.72647838033,580975.4761078308,,119599.8468196163,101163.09155551177,,81179.28155780748,51907.25406905807,,,1376372.6495621724,289142.70567900414,41234.819687490235,,,15485.876482368016,25879.795290700084,11455.550163954002,56601.31343755388,355271.2771264004,27388231.196213588,508978.1852533464,90258.96475931004,454404.9385597099,164888.00837122768,,32295.457911828016,,,469110.1045231407,573030.3969473626,189182.6434034382,292546.1395459796,10168.634667700007,1329069.728169272,30476.640802356073,121078.4529540247,68248.10480379997,5306940.388125748,72020.58382405208,,1414280.0314307185,279390.473686501,155267.6001410288,34509.24282178995
2021-11-25,471223.1660569601,8215734.176189585,,3082637.705541785,295221.7089741786,319618.2090794887,,,8428.11265206401,15617.052027920015,43547.908182760024,115594.07197879777,239022.89290047318,148000.71492673852,98669.51503237184,61739.27097459195,227252.90744526865,120185.63467317681,979716217.5593716,531438.4217056398,14110.42341008004,139214.24558598033,593266.9099612549,,119684.24144701999,101151.77106741177,,81406.49539928348,56616.88241527607,,,1378449.7864104803,289473.1924591347,41251.780396704635,,,15479.335752948016,25893.61086390008,11455.550163954002,56601.691525469876,374399.58342340024,27486729.718222532,514476.58285487874,90536.59578496806,468322.66098560183,164947.10641698548,,32360.27920194802,,,469613.04443834064,629400.1201503563,189304.25328782224,292668.44660441956,10168.634667700007,1331608.4209597919,30484.26561370207,121952.54408740351,68409.98926019997,5309524.199264014,72077.69996761209,,1414460.7325245081,279531.37944274105,155477.13616997164,34517.146558443936
2021-11-26,483539.30664856004,8219311.4459805805,,3183267.945488748,295221.7089741786,336789.6165961748,,,8428.11265206401,15693.043348563473,44352.124172560034,117459.59638647981,239021.64103129317,155182.41631607982,98669.51503237184,61739.01903703195,234726.5007625767,121169.79004599988,982253330.7779098,531431.5089217998,14123.946632705598,141383.41430918034,625615.8656564106,,119683.17321489999,101150.19293149778,,83957.49536645951,62370.935435052095,,,1442992.8554302321,302809.83974384284,41251.388630984635,,,15488.078021154015,25914.028735842945,11455.550163954002,56613.45512623588,408307.8942417402,27492455.734294053,530772.3574232386,90706.79640485006,470360.3465322377,164952.4595071391,,32425.297757388023,,,482440.1531459407,647137.7695572543,196514.50510574825,295920.7057759995,10168.634667700007,1345208.2782844317,30484.084652790072,122054.75754043007,68409.47539739998,5309814.561531378,73221.58432263209,,1414419.9954060442,284385.3605941612,160913.76257679553,34706.57406772593
2021-11-27,483716.5059035601,7780034.751602161,,3282892.922917662,295221.7089741786,362415.9524077168,,,8428.11265206401,15829.218973960009,44409.45921256003,117552.94688799775,221861.96382015306,155783.34918579977,98669.51503237184,62006.768604849945,234994.74629864667,121772.34407197987,984072570.6609149,520296.1351908361,14160.725007740046,141710.20088858035,630776.8875951177,,119933.04048145816,101442.3221464378,,84039.72541991349,67999.71854822218,,,1459797.6818027592,303192.8030121268,41721.433764768255,,,15457.462652652015,25922.32190230009,11455.550163954002,55048.20193058183,417662.3394291801,26215097.5536323,531237.5425263386,90727.41172556607,470754.07578247174,163958.4336577835,,32460.488263756015,,,484220.4961141406,665414.821096619,196877.69902633422,296058.9940538396,10168.634667700007,1345066.4664147894,30564.832721994073,121640.20151460536,69164.91414019998,5208749.640972581,73247.74001059208,,1274893.6500103727,284739.67643252126,160958.68894597553,34760.36858078993
2021-11-28,492489.2203099601,7653009.672304562,,3290660.927397196,295221.7089741786,389751.56380643096,,,8428.11265206401,15906.423146280003,44409.45921256003,117595.97362519774,221845.47508925307,160025.30562333975,98669.51503237184,62049.75060885594,236284.2066654287,122965.82382091986,985764637.4207504,508473.41286281554,14183.92623246004,142629.06420378035,645568.7247844705,,121647.86264484,101462.4448229378,,84488.98835066748,71391.48571153008,,,1476838.8575870174,306989.08512120874,42160.961195179254,,,15443.083100852606,25925.460606300087,11455.550163954002,55145.60520001585,421533.08556872007,24425497.13954909,533553.2383846985,94653.91880671207,471761.6776884377,162669.50613335238,,32511.407388212017,,,493963.7072077405,681869.1499321858,198131.5079057941,296398.7961015196,10168.634667700007,1347810.8465966121,30618.294776434075,121441.38378019098,69866.02043659998,5241452.585353602,73419.93665612007,,1216053.8287949727,285418.1246209813,165025.83292514557,34825.40500754594
2021-11-29,492636.18471756007,7461114.508886927,,3290660.927397196,295221.7089741786,391086.70289453707,,,8428.11265206401,15923.320406880004,44409.45921256003,117607.29009599774,221987.13545091313,160301.1068342597,98669.51503237184,62080.70669520594,237439.62258857267,123171.04940099988,987363895.4217818,513629.85844965954,14189.93492446004,142679.05563358034,646826.5813341907,,121704.95712482001,101462.4448229378,,84517.8781474235,71565.99724009207,,,1477541.5644077735,307085.3748473487,42211.40831127705,,,15470.695991366016,25925.460606300087,11455.550163954002,55145.164035063855,422354.3432299001,24288399.780921835,533645.6828586585,94714.60227152608,471761.6776884377,162210.82371961256,,32524.30247516695,,,494235.9987547405,684820.4441247261,198274.4207761442,296488.1330335596,10168.634667700007,1348174.4211685844,30645.300845242073,120977.45785558243,69866.02043659998,5243140.849902075,73450.56151070009,,1217766.359643633,285418.1246209813,165082.6323876356,34834.24647923793
2021-11-30,493109.9994817601,7466063.424961087,,3293301.296625057,295221.7089741786,392972.9258205729,,,8428.11265206401,15965.166483820005,44591.13798296004,117664.64082219773,222156.6686086531,160548.23561209688,98669.51503237184,62085.20149028394,239368.81744490578,123560.70104877988,997963054.9140878,514036.84175373963,14206.37168570004,142673.95689978037,648707.4141450507,10015.97750738,121845.96112652,101545.45553955782,,84609.1049131335,71548.03460463809,,,1479449.407762729,307467.0006610167,42261.464565073446,,,15484.357855140017,25927.552665500087,11455.550163954002,55211.349598933855,423429.5971793446,24409002.711677678,534353.2545472382,95087.94532043407,471923.3739705317,162429.10952667485,,32554.984225580018,,,495521.1415485404,685981.7775243546,198755.59516046615,296575.9731406196,10168.634667700007,1349198.8422414225,30665.656974588073,123764.72859506967,69892.05507139998,5258786.652493892,73518.3725038421,,1221730.273808603,285848.4335720213,165397.28743672094,34876.89702129596
2021-12-01,493107.3186497601,7466906.516841607,,3294474.5905313124,295221.7089741786,393312.6538493344,,,8428.11265206401,16017.200095860006,44591.13798296004,117665.09147339774,222461.5230135531,160866.01117157965,98669.51503237184,62104.53587559194,241633.3388925206,124596.33775795987,999545329.9970652,514429.3862013396,14218.25895828004,143640.6455149804,650527.4889474307,10066.823698059998,121884.24668687998,101628.7820186838,,84728.3275691175,72683.65309942311,,,1480197.6483803373,308354.80099426,42251.36393793765,,,15482.773527602016,25936.062372300083,11455.550163954002,55245.38131400785,423757.70239952015,24523484.734396104,534727.5529396784,95127.63512033808,472221.13743707567,160754.37685533593,,32571.785324996017,,,496092.1275657403,687840.4126295198,199086.24273690264,296592.50173960807,10168.634667700007,1350819.446632272,30692.858005220074,125866.83174700868,69891.53405819998,5264810.193168914,73589.6409940541,,1222743.9161353628,286233.2405841213,165593.5734967956,34884.63185769596
2021-12-02,497115.1151845994,7508664.195507166,,3306559.3406533124,295221.7089741786,394092.9707996847,,,8428.11265206401,16178.20075503194,44591.13798296004,117788.07154799775,222840.51578965306,162498.12773727963,98669.51503237184,62103.69751596194,245393.58783104058,124922.06687339985,1006423861.235643,517984.1185686797,14224.84358440004,144863.15981818046,654989.8579406108,10214.006349999998,121923.04299234854,101629.1191524547,,85123.15871763154,74631.4667413267,,,1482187.2738829092,309088.33743880666,42250.76177032424,,,15516.94602285402,25935.95360910008,11455.550163954002,55300.12519380186,430600.4963873204,25856418.682622332,540481.5603691984,95215.94489257409,472780.1981301489,158343.12515990005,,32571.497090164015,,,497784.94035194034,693256.417171444,200758.54021454824,296993.06478685956,10168.634667700007,1350039.699537307,30692.483451044074,125907.43070455658,69912.16381399998,5277572.167124509,73686.6327996781,,1235486.5743278465,286440.0560605013,165927.2472878016,35123.22068617598
2021-12-03,497534.2864667601,7660711.5034705475,,3307028.82424461,295221.7089741786,395173.1524686067,,,8428.11265206401,16801.322228640012,44789.21541016003,117800.00227479775,228984.4624581929,164268.62620441962,98669.51503237184,62079.01422713212,252267.0407793686,127681.37067285992,1017964911.2982882,521293.73211105977,14244.45773506004,148505.3854295805,671824.1983935708,10651.47108966,121980.73345931996,101642.20792464701,,85545.70473190755,74630.5902873427,,,1482895.900086041,309597.18516014656,42251.57459970705,,,15513.038297372019,25935.636875700082,11455.550163954002,55505.70368290387,442835.0099647804,26236103.53652909,541248.4589112784,95311.04699720809,478155.0759262396,156092.41784839853,,32551.1712369774,,,499591.12957414024,700519.8692287119,202902.6117193702,297105.3242159395,10168.634667700007,1353018.9866211002,30760.29731624208,127575.30360456782,69911.64135719999,5392705.642186135,74106.1827362921,,1254211.2830106143,288737.33587136125,167309.61864584166,35153.29294895999
2021-12-04,497329.5263120604,7785678.312953515,,3187891.1119555887,295221.7089741786,395169.4152885367,,,8428.11265206401,17284.605008300015,45023.26008316002,117786.89447939776,232451.92466025302,164266.7916985196,98669.51503237184,65958.65000170193,259987.15250529267,130964.20736647994,1018635155.6662823,521286.9516085798,14260.64052324046,151555.6692981805,697982.8625654305,11511.399938400004,121976.87331875996,108994.72152726377,,85846.94846518201,69596.49222622406,,,1482772.1309594833,309473.37873754854,44231.45274596783,,,15512.721050540018,25923.882568121135,11455.550163954002,55527.60108457007,507607.33462880057,27324238.038981225,579242.6955713182,101195.09933142604,495708.5999579394,151831.91463593455,,33967.51033170402,,,516761.93683914,752763.0802156486,213324.15245836414,304624.6623493336,10168.634667700007,1352216.4820883505,31903.53947296609,132869.40327787376,69880.70838279999,5519590.516376661,74456.76842861078,,1266581.6031935967,289555.3201079813,168321.2214877459,35152.88448330799
2021-12-05,463426.9516570538,8170468.824614304,,3076031.166892012,295221.7089741786,395593.591822731,,,8428.11265206401,17310.32171051258,45122.87506796002,115175.91713497536,233835.32153405302,170544.73353243957,98669.51503237184,66075.82408791593,266023.3156817307,132179.69439411993,955666610.0634581,506267.53362512524,14330.769156163795,153350.50216638052,705457.1378450098,11564.128843680004,121976.87331875996,109386.12337430776,,86911.85953359156,72779.93603637483,,,1482772.1309594833,280792.10470210476,44287.83837956362,,,15471.606723846777,26371.611507300073,11455.550163954002,54365.64158006385,512702.42758732056,28354885.557770405,593577.7235988387,101335.03516971807,498828.77032056934,137500.13170265674,,33977.82930554003,,,520468.4701217401,755809.3561379389,215772.96488068817,305808.01325209957,10168.634667700007,1203727.1317581732,31923.54705096609,132885.35825179375,69880.70838279999,5637077.3717478365,75424.71494796012,,1292875.357497287,278774.9316786214,169125.27628872957,35152.8872596858
2021-12-06,418758.49771079933,8632529.441529084,,3190146.5105845407,295221.7089741786,390317.3906760862,,,8428.11265206401,18018.779334660016,45269.46681716001,112435.75725404282,234782.856963973,171175.76030807954,98669.51503237184,66318.47825603794,270040.82752574066,133306.92778611998,967312854.6116809,478218.3506091417,14242.550438144255,155160.96445158057,728141.3549750103,11658.760575960001,125828.05592859992,109884.27549648176,,87620.52764672956,77935.31801982003,,,1220206.3041668679,303538.4496495849,45716.96012313265,,,15426.035120346623,26491.772168500076,11455.550163954002,54490.79670918783,521076.3607159206,30307642.458168533,599550.4352422586,106139.93239844606,500864.35679514334,125661.2080838103,,34824.21542741204,,,535330.39835474,763254.7280632367,217260.4066454661,306734.4085785996,10168.634667700007,1069705.7514847515,32057.223253326098,133179.0260612438,69633.57950917578,5756904.087730333,75664.60795464415,,1310899.066483649,279977.6210076214,170274.6552615756,34534.4635779175
2021-12-07,404738.279789023,8691994.17593822,,3190122.5753309806,295221.7089741786,399838.26560675714,,,8428.11265206401,18030.84274694212,45403.773163560014,104259.521531052,234970.73208897296,171421.44557005956,98669.51503237184,66378.11204403394,270733.9176501787,133440.91209727997,971573636.5333595,464553.7759993397,13927.668663613109,155310.70110818057,729500.7108334681,11675.79219966,125897.06716029992,110069.40439069777,,87726.3417632099,78105.22880224603,,,1080830.779159252,303538.6110190449,45729.08935017445,,,15409.055494157423,26493.12553450008,11455.550163954002,54504.316552767836,522748.22560976056,31005033.11375102,600156.4330965985,106197.56951693808,500864.35679514334,111047.01179968,,34853.186324026035,,,535600.7599523399,763941.3760361006,217429.0396473301,306819.7187198596,10168.634667700007,942456.0763362068,32105.4417257821,133315.33379552577,69452.40041583613,5772738.8223084975,75718.65100096214,,1311436.7475556924,280049.8311373214,170458.36966700174,35037.35414851399
2021-12-08,387036.5657296948,8720297.452533336,,3221801.191849808,295221.7089741786,402084.08300270874,,,8428.11265206401,18126.01413530001,45459.73186876002,102149.15707859784,235000.48933339294,173177.65671511958,98669.51503237184,66396.51475787193,272456.38414793456,133698.40900608,979189753.3267406,465226.0840580797,14019.311848761366,156340.3417181805,731701.0342963104,11713.65414812,125933.57969939992,110301.71599782175,,88184.43281661361,79012.24352190403,,,1083536.4580341761,305640.7982914329,45845.00437945945,,,15446.473461810025,26521.322880100084,11455.550163954002,54513.906693503835,523938.59119698073,31292518.596563607,600869.4008415586,106784.32026038408,501455.0417638114,105944.06881053816,,34896.69513607604,,,537312.9506215401,765089.3089295224,218622.35588618205,306877.30318089965,10168.634667700007,922887.7906323022,32136.5376884981,133469.72426643377,69129.7489335282,5778921.765223898,75899.27881382815,,1316364.5271706951,280442.37756218156,170796.4737619196,35084.81768621599
2021-12-09,382978.0210871603,8764529.724188717,,3224903.4533790895,295221.7089741786,402329.0529030471,,,8428.11265206401,18133.12135285895,45459.73186876002,102162.62455519785,235459.12173971292,173562.3759886925,98669.51503237184,66402.01567772885,272453.85001240054,136489.03820756002,986187841.5613884,466167.2737274286,14114.262252205468,158101.8147941805,732675.2822600106,11775.322313613084,125933.07594019992,110300.92063394975,,88432.53373219229,79946.44554784644,,,1082016.8800353783,306115.5410089989,45844.56899483365,,,15452.304567090025,26521.214656900083,11455.550163954002,54523.93956567584,529506.7212850025,32115632.424252864,605117.6182455788,106863.04123611205,501951.61141879926,101307.11799538576,,34904.07134858004,,,538251.4511769401,767488.1810023626,219002.53308117794,306898.26893857965,10168.634667700007,922881.5860724301,32136.346927840103,133564.4367989998,68886.60472726526,5794880.393232642,75897.30875138415,,1339464.3448221374,283751.11679084145,170873.06930551317,35200.38768088798
2021-12-10,379881.4324404298,8896349.491118597,,3296661.9465009114,295221.7089741786,403517.6367179613,,,8428.11265206401,18713.586685560018,45605.26533676002,103859.96123319778,236288.24642561292,174343.52909625965,98669.51503237184,66408.17879252869,277134.55728040467,137078.23817308006,991595603.905388,478792.64831973973,14807.998262420042,158551.04325913166,749459.2146260021,11854.49972392,125946.04095046656,110498.69037006574,,90507.2474630116,80388.88452981549,,,1117957.645863371,312963.1462158507,45944.24388419865,,,15451.735928620024,26545.321243700077,11455.550163954002,54592.12887176983,534909.2691315011,33138362.068594012,608981.7583099188,106916.43229711005,501584.0244666011,94739.42909784321,,35020.26383601004,,,541572.9324881401,768729.577959591,221450.55666116808,308167.6786472796,10168.634667700007,926866.3958797543,32208.2497909441,133603.04815360782,68886.60472726526,5810721.3047262505,75875.02784215828,,1353507.2598845952,286086.94282364135,170881.7094558223,35288.74726012395
2021-12-11,366249.4843945291,9158581.012023136,,3310361.2440031627,295221.7089741786,404504.87051731476,,,8428.11265206401,18744.069519360026,45641.60778136002,104058.6584141978,236786.77003837292,175917.56319209968,98669.51503237184,66839.56880033991,278034.4209734908,137305.74141962008,996390394.4441179,479853.75010501966,14830.088665040044,158680.11021458448,751998.1222129712,11880.366017540002,133118.06580267992,110726.31057461775,,90633.3361310076,81012.50682429805,,,1126415.6063295451,333203.86185324064,46114.77067421165,,,15437.584182550105,26589.879770100077,11455.550163954002,54648.87718481784,540894.1776703215,34523131.8941003,614518.8950641588,107957.97997098403,499512.35528595734,87086.15185624147,,35051.46455737405,,,543911.2216405402,770968.8461714984,221875.02422688607,308582.4621969196,10168.634667700007,928306.1635078923,32218.669787043124,133647.4686951498,68612.8282556842,5877269.025973639,75687.78343952431,,1365472.3754589988,287999.6459562014,166658.56107449756,35375.91658715195
