date,AAVEUSDT,ALGOUSDT,APEUSDT,APTUSDT,ATOMUSDT,AUDIOUSDT,AXSUSDT,BNBUSDT,CHRUSDT,CHZUSDT,COMPUSDT,COTIUSDT,CRVUSDT,DOGEUSDT,DOTUSDT,EGLDUSDT,ENJUSDT,ENSUSDT,EOSUSDT,ETCUSDT,GALUSDT,GMTUSDT,HOTUSDT,IMXUSDT,KAVAUSDT,KSMUSDT,LTCUSDT,OMGUSDT,RENUSDT,ROSEUSDT,SANDUSDT,SKLUSDT,SUSHIUSDT,SXPUSDT,TRXUSDT,WOOUSDT,XTZUSDT,ZILUSDT,ZRXUSDT
2022-04-19,17398.903957380066,47788.72964035987,10971.655916520034,,97974.91168392978,12794.398973559926,20855.88731089596,38128.5091759407,47854.722832279964,75098.07438576187,21048.84590132007,43312.766849974134,37992.03507487979,52310.550002345866,35856.05143151957,23516.667281319886,60610.05330078194,13999.851012820016,38363.162340759955,30810.99565242996,,12139.23052801726,23165.929493441225,10486.499890840125,32855.315684914116,38495.91639727993,26027.997219460045,66144.00287478202,8933.236266970016,11032.356504423991,57724.67355050592,47422.244576661804,44497.46137755985,16299.30002686985,35997.623512216385,10182.468617321994,85354.1903565001,47581.709088576186,44512.98333833388
2022-04-20,17523.197886980062,47885.37684389387,10970.714768520034,,98061.89334125978,12805.004408659926,20875.199673895957,38161.759060040684,48088.05108821996,75148.5855228699,21083.837820762074,43460.962358094126,38137.76890745979,52332.050036471854,35856.05143151957,23628.843480719883,60887.583330381945,14100.156591860017,38872.60495887995,30816.069389277964,,12119.242446715069,23210.368598266225,10495.616584480123,32877.248370092115,38650.19454287991,26047.782665536044,66478.02975409801,9020.359235854012,11032.821537143991,57753.81758090592,47424.02251470372,44703.98506537986,16302.519048649852,36004.97230676437,10185.692859351993,85557.5577843401,47916.2831465522,44511.87475719388
2022-04-21,17533.300428780065,47897.432703803875,10920.931475396399,,98097.05706863779,12823.55463705993,20878.64150029596,38173.15716536068,48200.38834219996,75197.8974725239,21089.271940602073,43484.94372365413,38154.019794119784,52339.43944852186,35919.881574799576,23632.62398751988,60925.38178052194,14122.822395160018,38936.81044183996,30823.680146025967,,12119.242446715069,23240.150772413617,10501.484937940124,33170.689072524125,38660.91072207992,26053.197496642042,66517.038873558,9050.783443120012,11035.615544047994,57778.01466914591,47953.11669120378,44722.05912325987,16305.733785385848,36325.174669046384,10187.305585767994,85583.21233336009,48049.171606070195,44393.40296595874
2022-04-22,17533.254213780066,47897.28994199788,10973.582157260029,,98140.0064989098,12836.176959539927,20884.308330295953,38173.15716536068,48242.10373495997,75248.54955699989,21089.271940602073,43540.97703219413,38190.53125029979,52355.413320717846,35954.12564305957,23634.51615151988,60975.73360730195,14136.158643900022,38953.215748159964,30836.37684741397,,12119.242446715069,23250.024539296814,10501.484937940124,33175.92661718012,38682.68229387992,26053.197496642042,66530.48536289002,9060.529107004011,11040.254592943991,57794.1905781059,47970.28628946378,44758.487338819854,16305.733785385848,36340.0161161484,10193.745531767998,85609.4767218401,48079.84006911419,44330.399543598985
2022-04-23,17538.070037780068,47921.48721657787,11054.868465200028,,98148.6005452778,12836.142254459928,20889.96541629595,38175.08941158067,48255.97338767997,75299.20471721588,21094.702953402077,43586.41386322213,38188.4315714998,52364.110985377825,35993.74887285956,23636.42420731988,61000.947571121935,14139.963078500024,38965.47483975997,30843.981106279967,,12119.242446715069,23269.96285369301,10508.535627380135,33196.88975288812,38700.67740727993,26058.62529901004,66530.48536289002,9060.50562380401,11043.04287179599,57810.3341389659,48004.69248987178,44770.54059151986,16306.545167209848,36355.043193520396,10199.287656369996,85662.17525146008,48095.55134836019,44270.94277530387
2022-04-24,17538.070037780068,47945.49756300188,11081.86709224003,,98209.5907254858,12877.403483759928,20893.69550229595,38176.048125420675,48283.95441981998,75337.20432019985,21094.702953402077,43626.54336927413,38188.4315714998,52377.663074635835,36027.979730319574,23644.09776691988,61038.74985916193,14149.463051780025,38977.571224819956,30854.129545881962,,12119.242446715069,23269.96285369301,10508.845201860137,33195.548338684115,38717.04594827993,26064.03109141004,66583.01429935404,9063.775049054011,11043.51036670799,57826.4993850859,48039.124411287776,44788.585274399855,16308.170378409846,36356.5226526504,10201.706856019995,85688.1940309801,48132.22543940018,44513.99946065243
2022-04-25,17540.42919178007,47969.60135208988,11114.103611180031,,98218.1989328598,12885.345186519931,20897.115619295946,38191.54359422067,48325.78717927998,75336.88390419984,21094.643370912076,43663.979835540136,38431.364661979795,52507.59618433985,36040.92137963958,23644.03306491988,61101.795206041934,14205.719693340026,38977.476638899956,30854.055725081962,,12119.242446715069,23269.68880964601,10511.155351020143,33261.44279383212,38727.88586107993,26069.43510193604,66623.44026221403,9063.751567614012,11088.54259359799,57871.86314472589,48056.33323324978,44794.61250659986,16309.786058681846,36360.92475962639,10212.500260859999,85727.49435930011,48185.853446612186,44782.099542583885
2022-04-26,17562.108359180074,48017.80466322788,11151.425454880036,,98305.49835859181,12939.700747979932,20898.823187295948,38219.009613760645,48374.481105519975,75776.07214606383,21107.362475400074,44058.55984822815,38480.6839982798,52682.30202295382,36056.006996139586,23667.13084891988,61246.12191072192,14264.41666368003,39040.107827139946,30865.361271039958,,12119.242446715069,23289.71481894001,10517.221563540146,33331.37707613012,38799.38167287993,26074.84317861004,66804.57352853403,9073.543237552012,11096.364649743995,57879.94695472589,48073.54092658378,44806.70620657985,16310.593910913845,36378.311931084376,10220.189656021998,85806.2816587001,48341.139965792165,45277.539067927886
2022-04-27,17584.518751980067,48041.915779957875,11153.468425880037,,98477.04151065378,12970.013331239938,20903.698227295954,38224.78892824064,48388.46205263998,75825.71459840183,21112.79376016807,44132.640430908155,38521.1953971798,52724.88594541383,36081.84986159957,23672.921746119875,61284.12047784192,14264.384055280028,39048.21046721994,30873.00079044996,,12119.242446715069,23329.478120556807,10528.311771980156,33347.15903305812,38833.63385307995,26091.032057700046,66804.35355132603,9073.519678192013,11102.040810767998,57912.333909125904,48108.008076259786,44836.87792301984,16314.609394633846,36385.736275528376,10225.958262381999,85832.2089362601,48395.526135000175,45550.422819881875
2022-04-28,17589.46687558007,48066.30182704987,11152.495969000036,,98528.78079212579,13009.668722859938,20910.03254529596,38224.48714836064,48810.04890037998,75952.32620717183,21129.114473620073,44266.69945538414,38553.5579096998,52751.14671723582,36127.15367945958,23680.60371671987,61322.05350106191,14251.361413622837,39072.68919501994,30878.094764859965,,12119.242446715069,23379.45508018681,10530.477497100157,33369.41633050011,38860.908713079945,26096.431613474047,66843.82469592603,9080.058845448013,11105.782897027995,57936.62862792591,48107.46961709578,44848.93561807984,16320.287702701842,36391.89777353637,10231.630982945999,85884.06540966009,48453.7334500182,45646.952199359876
2022-04-29,17589.46687558007,48126.72808654187,11171.00605522004,,98589.19988896378,13014.495019419941,20913.312413695963,38244.05071894063,49125.0054406,76003.54565268583,21134.554026202073,44321.094988824145,38561.6361048998,52800.62293285779,36148.73487021959,23682.521082719868,61448.73213230192,14250.34155240002,39123.19636193992,30880.63243740397,,12119.242446715069,23379.45508018681,10531.09508286016,33407.4906319481,38877.15786027996,26101.851114722045,66897.91418757003,9083.318333160012,11105.782897027995,57944.72081466591,48744.66049246579,44866.99742625985,16322.721382871838,36533.56374919437,10234.056082913998,85936.5007798201,48493.330438310186,45646.952199359876
2022-04-30,17594.421540580068,48126.72808654187,11277.988034140048,,98615.08570463778,13022.514316439938,20920.10118569596,38254.73782002063,49139.117054199996,76029.14093183183,21145.42380576207,44375.47372431214,38578.0305419598,52811.83425597379,36170.29588069959,23690.167021919868,61525.00549932194,14269.93576648002,39135.24715005992,30885.716338413964,,12119.242446715069,23389.377932462008,10531.09508286016,33412.760868468096,38893.360437079966,26112.709351482044,66952.04870585405,9083.318333160012,11105.782897027995,57952.835515345905,48797.05377579778,44866.99742625985,16325.145613703839,36561.98458937635,10237.293836315997,85988.2111514201,48590.76942601016,45779.56231191987
2022-05-01,17599.259050980065,48138.814220685876,11279.96960982005,,98731.72803744179,13070.96832679994,20933.31524069596,38260.535023960634,49167.698059,76154.88175195185,21150.877748730072,44516.920842390144,38602.5798353598,52861.4198504138,36215.743096939565,23703.423351919875,61622.083995661946,14494.68159486001,39135.15218405992,30902.029952189958,,12119.242446715069,23439.123689956017,10545.639698460162,33412.632091638094,38927.65045807995,26112.597143594045,67071.33798110805,9086.575521990011,11120.321048831993,57982.03998000591,48814.51152714178,44885.120908999845,16330.12778486784,36961.85069766232,10246.315848609995,86053.9785883601,48672.516490686154,45779.38423748187
2022-05-02,17608.889300580056,48272.31733974988,11293.46664628005,,98829.43415646983,13106.104358699939,20942.190528095955,38261.507893000635,49195.9616174,76231.82730140584,21161.767870126074,44654.73321902813,38635.2554891798,52876.48590371778,36278.58243803957,23714.71453311988,61723.97138866196,14801.269562920004,39175.67049479992,30923.47627058396,,12119.242446715069,23459.13589590802,10550.921119220155,33418.04282248809,38938.50973827996,26112.597143594045,67112.03663070605,9099.721939992009,11124.341824293993,58035.6697603859,48849.47002696979,44915.40335917984,16343.30544504784,36987.573292216315,10276.753057807993,86106.7586122801,48757.42483993613,45892.198793413874
2022-05-03,17625.715726180053,48921.16910155588,11314.279238880048,,99007.98329781184,13140.876846519941,20950.918580295955,38264.422942880636,49296.42539011999,76752.10399604382,21172.681561772075,44845.54361148012,38651.365054239795,52880.164706149786,36291.54708423958,23718.562273119882,61857.332995101955,14901.617972280006,39198.09543209992,30928.563589949958,,12119.242446715069,23509.27141765522,10559.145321300162,33466.7869875461,38956.575613879955,26112.597143594045,67151.45897848404,9114.10594104201,11129.314459897992,58201.5602444259,48930.334653149795,44957.859535199845,16347.44725232384,37117.595980854334,10289.379115277992,86182.5421438401,48815.121288496135,46028.641373509876
2022-05-04,17637.491736980057,49007.6727336379,11402.397502540047,,99152.25188663985,13202.190698939943,20961.459845295954,38264.121882760635,49374.935853099996,76828.48196595584,21172.621739664075,45034.44289412613,38650.686524419805,52890.1714171758,36331.48378975957,23720.48690231988,61962.29559020195,14973.358451200002,39222.07763379993,30960.373548403957,,12119.242446715069,23539.632354216024,10570.809245440176,33504.9773234921,38969.02892287995,26112.306874414044,67265.92170061603,9114.082278422009,11130.723329661994,58771.5689122659,48976.175886687786,44957.753888699845,16348.252487549838,37140.191795758336,10339.54466060999,86257.6458051401,49340.580613930135,46125.96683354588
2022-05-05,17654.459372580055,49118.62469513589,11415.414952680045,,99470.53905069183,13239.797980839941,21025.77955469596,38328.65644488067,49614.885627979995,76878.99763275385,21242.549064210078,45210.49980229813,38956.294052119796,52923.73721487578,36403.69601919957,23848.01446431989,62170.24764320197,15061.092958439998,39285.98726153992,31113.518363215953,,12086.03339435326,23573.634891255027,10577.38652510016,33564.8875497741,39034.18837347996,26182.458118334045,67421.44700431205,9135.125486454011,11139.65418814599,58788.0274009059,49112.54085764978,45055.005425019845,16350.767348157839,37174.93948690232,10346.924500075993,86653.71251912012,49584.97242268614,46310.422127675876
2022-05-06,17654.459372580055,49374.014702867884,11428.679576140046,,99522.82143114784,13263.947181479938,21037.43975149596,38332.51503764067,49629.23360527999,76969.79569775185,21248.00379947008,45344.99409844812,38981.0140791598,52952.38456682979,36473.193141919524,23861.265052319897,62299.45383680198,15061.058573159999,39290.01841033992,31136.608370125963,,12086.03339435326,23593.928309220624,10577.70033392016,33564.8875497741,39074.30451067996,26182.345609622043,67462.38233785807,9138.405062516013,11145.300956603995,58804.4637677059,49147.81222461378,45079.220979899845,16353.207972437842,37546.60355521831,10360.050496481996,86680.73263056012,49951.78372533011,46342.74638882588
2022-05-07,17661.761083380054,49745.247095187886,11439.036478540045,,99567.30878617984,13278.77108675993,21048.38118229596,38346.10792162068,49657.75611461999,76995.72284363983,21258.92845351408,45400.716284820126,39005.9838689398,52971.01594950578,36494.91953271953,23874.71116231991,62376.499509481975,15149.998425739985,39298.21210409993,31141.741678533963,,12096.90448399326,23634.698590186425,10578.92150232016,33591.38379970609,39096.085482679955,26193.296238068044,67476.03021775206,9141.683055806012,11147.666163859994,58820.89555262591,49183.03912524579,45097.39242831984,16363.734391111855,37772.35804920628,10365.789980517993,86876.62447380013,50078.39892823012,46391.31907982588
2022-05-08,17661.761083380054,49921.391886455895,11444.227980520049,,99610.94930526384,13311.69575489992,21077.519998495973,38360.19992318066,49686.31593245999,77060.54400630383,21275.37275358208,45519.21303391414,39072.427912819796,52990.86430834579,36538.510432679526,23894.00023351992,62531.359143981965,15189.235897919982,39314.91958333993,31157.131536887966,10020.887718899998,12108.083604873258,23665.244348304826,10579.534554240161,33591.38379970609,39117.98342427995,26193.183688514044,67542.94399814405,9151.530052276014,11152.38717449,58896.68608102591,49271.18942404179,45115.60807107984,16363.734391111855,37922.95030297227,10373.983583703997,87096.87274586014,50198.25340512811,46391.31907982588
2022-05-09,17661.761083380054,49971.60965662591,11452.297698720047,,99645.83702056782,13316.657314739918,21100.877545895975,38434.04375442063,49729.272351979984,77125.50495746985,21286.32770177608,45608.637400844134,39088.90794451981,53000.85988669778,36542.88796535953,23907.44114311993,62803.59467070198,15191.275775099983,39319.11801437993,31177.64524655397,10267.048151000006,12112.156785193256,23675.171880337424,10579.84206606016,33591.38379970609,39167.31161007994,26198.74092269004,67746.85845821808,9154.810362762015,11152.38717449,58913.15463142592,49324.15453586379,45121.67161607984,16363.734391111855,37935.75307758426,10377.270924064,87187.15756606011,50382.13093032409,46407.50293325388
2022-05-10,17689.367315580053,50047.2324164219,11545.201106940047,,100602.78909726573,13404.315720919903,21119.395004295977,38537.43951482065,49924.86770971998,78334.62166740786,21345.70104522008,46138.40190191812,39158.644644739805,53068.62118400775,36787.750881619504,23943.762245119935,63248.50758760198,15347.341594899981,39376.70336143994,31249.378357673977,10296.594044340007,12116.792508213259,23852.309715707626,10594.010245700183,33633.81950018809,39252.77432627994,26225.89346230604,67997.02818714608,9177.914866226016,11165.363946090005,59097.83942236592,49487.76326680778,45249.90034913985,16376.640873401851,38057.664573124224,10438.615336987983,87370.40182392011,50724.42370971811,46545.63108927389
2022-05-11,17691.782281980053,50059.851389333904,11581.247329740047,,100878.29312616776,13404.315720919903,21225.508361495973,38728.10747584074,49953.688290299986,78496.67955254384,21367.718352264084,46237.70905374613,39200.0723493398,53103.03782392376,36896.69375271951,23957.372777119934,63899.77525292198,15361.815217019981,39393.54373279994,31300.853877771984,10296.594044340007,12116.792508213259,23872.32683381123,10594.326184140184,33633.81950018809,39330.010647879964,26236.83513397404,68764.79535107408,9181.208040950016,11167.253576304005,59106.09685336592,49576.55617821778,45274.24976977985,16376.640873401851,39056.72767496619,10442.750930829985,87554.1910202401,51057.01613968605,46545.63108927389
2022-05-12,17699.266555980055,50123.241588877914,12041.53143126004,,101588.69435529583,13471.568355239902,21362.511805095957,39031.07037652075,50726.58313923998,79485.42650599386,21378.756797544083,46923.66907720813,39350.61956359981,53397.213949167766,37188.23401881956,24003.915050319956,64887.87756280196,15460.688137319981,39410.12939095994,31424.868959843974,11443.43916756001,12163.973501773256,24077.114825334033,10598.192860000188,33633.81950018809,39669.28585247993,26253.258186056042,69604.62466467601,9184.505981778017,11182.474755346007,59147.47162054592,49658.87143001378,45341.68010215988,16396.55042687585,39530.55175871817,10555.425170999986,87781.70031166008,51437.17637558805,46578.33110945789
2022-05-13,17837.842868580054,50912.82463866391,12295.128547340024,,102904.94377833187,13759.026165039892,21437.060422495957,39036.114391140756,51389.566085799976,79566.69868392985,21460.740258826092,47430.13603640812,39709.74666515982,53664.16411177579,37218.72931771956,24102.463743319935,64886.82363472196,15596.198893199988,39642.94383301997,31640.34032489997,13207.428551560011,12272.743934053247,24235.75855326822,10627.38419006019,34274.33308172613,40178.83241767986,26381.87221701804,70107.60890743198,9280.498205194019,11249.589853170017,59686.604923745894,50295.4604807618,46043.28389729991,16490.212903827844,39664.65379888216,10674.353671167975,88729.67619186008,51713.649782586035,47010.2633209139
2022-05-14,17855.203181780045,50938.44320564192,12332.194378440028,,103224.82916321985,13802.499125299895,21451.135549095954,39152.21543046077,51587.52778181997,79716.57727113987,21484.716063078085,47579.059235148125,39726.782765479824,53715.20750256779,37085.195261717694,24117.99558251994,65070.268419421955,15695.799156859977,39663.41540325999,31655.99514753197,13391.960333780002,12282.616667113252,24327.72769191182,10633.810225860183,34435.88634679812,40383.368881279865,26398.373818722048,70205.62752438997,9290.504989428018,11255.613552664016,60287.32568366586,50349.6626013178,46093.77830191992,16497.821252753845,39690.89329084617,10704.62840215397,88865.02719312006,52023.94887511799,47160.23773597991
2022-05-15,17887.526468780048,51015.44414331592,12437.501263760028,,104333.43662342589,14054.476670523425,21494.65231409595,39198.92883442079,51903.60941075998,80292.75603178388,21503.215393882085,47926.74140888408,39842.957178559824,53758.67593327975,36976.286729913205,24121.86048471994,65393.78537606193,15769.94146907997,39739.476391619995,31679.04256252196,13882.885739160003,12321.15230605325,24464.359022079618,10659.668584920188,35044.79201353612,41257.08685847985,26414.872903044048,70380.98840022596,9303.915297150017,11312.40943155201,60532.72638134587,50630.99457097781,46200.07532071992,16508.93312486185,40315.10889805018,10755.622521483972,89366.27165240004,52180.61362127998,47748.638340925914
2022-05-16,17906.73498758005,51234.363133859915,12471.395862980024,,104617.27480534588,14054.476670523425,21494.65231409595,39198.92883442079,51903.60941075998,80467.64971713189,21503.215393882085,47926.74140888408,39842.957178559824,53821.08675435974,36824.6096828513,24149.020210719947,65393.78537606193,15985.816846179976,39843.7065582,31716.841110451962,14021.859887860002,12325.29466141325,24517.24010962482,10675.892809260191,35144.66590406813,41607.818005879875,26445.524078096045,70544.00628767797,9321.94797717602,11324.162077930012,60583.59327706587,50751.410367485805,46294.01451991993,16511.46044096785,40330.226741256185,10765.107753747974,89528.33135312008,52283.52985285601,47849.73439233392
2022-05-17,17932.011784380044,51350.73461251592,12533.858548520024,,104778.35633891384,14112.6048066199,21512.363561295948,39221.46836092078,52173.037113119986,80520.68765322989,21544.59449583009,48186.435627244085,39912.05377885983,53850.41387414775,36712.150527942686,24284.996635319952,65576.70138960195,16098.458510879975,39912.05957382001,31730.99945164196,14146.28215454,12342.406825033251,24549.267017314225,10682.973020720174,35224.28820573215,41998.86118367988,26521.68542897605,70614.05983637397,9332.00720010402,11415.414151416015,60639.68571468586,50893.305322509805,46510.55360401993,16517.304651065857,40465.31561211621,10788.079857465977,89677.87363734008,52361.17591990004,47904.05336965592
2022-05-18,17959.894939380043,51415.21735940592,12559.510828840026,,104917.84611490786,14150.587482499897,21550.004836095944,39247.86798224077,52233.51337589997,81091.16419544796,21557.58915339809,48312.151810660085,39963.526303699815,53868.200046611746,36767.77818509953,24290.85973531996,65864.449287742,16231.312129519965,39934.521324180016,31746.69508677797,14224.094315660006,12349.639008293252,24592.350756933825,10688.684896080178,35259.023807154146,42034.105042479896,26563.77954189605,70727.06913280793,9345.463854254021,11417.646809310016,60656.67584376586,51108.82583141982,46598.82545845993,16521.547524649857,40480.13011465622,10805.886976299977,89840.0136357201,52538.16130107207,47975.34114237792
2022-05-19,17964.829104980043,51454.086096667925,12583.427601360028,,105151.51061072982,14150.549212099897,22495.32465609694,39247.86798224077,52418.84618625998,81348.76949429596,21581.67933098409,48499.23242264009,40006.48023331983,53894.881840753755,36863.81970073955,24303.64941251996,66100.39254468199,16250.924588539969,39964.73461782002,31749.31919676197,14224.039680660006,12352.965029093248,24678.314496630428,10692.598030880183,35447.15951844617,42247.6505194799,26569.31390519605,70755.72051972392,9348.81892897402,11427.824546950016,61159.57108008586,51270.237426675805,46605.09779809993,16522.399463705857,40536.51958429422,10855.05806437999,89979.9353462601,52638.61295516208,47975.15452467392
2022-05-20,18010.794436780045,51480.089862241926,12604.059388080032,,105842.0776943958,14238.5078093599,22508.200198696937,39341.20516084078,52503.09067363998,81551.92076774796,21605.764275916088,48640.962009906085,40054.36248391984,53899.887280989766,36925.68792341955,24319.361139119963,66232.48305428197,16396.978165759974,39997.596697640016,31758.24458578197,14472.15536340001,12359.071271693247,24710.50842625443,10703.007511740185,35516.99192376017,42316.3852818799,26605.735636578047,70890.7143763219,9363.564259546021,11434.636164616017,61382.854883545864,51440.15495699181,46725.09010409992,16541.647843905863,40546.76520728822,10869.796988901991,90139.8781484201,52774.56160100008,47974.395995779916
2022-05-21,18020.935021180045,51519.003192969925,12609.756417660032,,106000.9665164578,14238.5078093599,22508.200198696937,39341.20516084078,52503.09067363998,81606.99264786395,21605.764275916088,48640.962009906085,40054.36248391984,53903.76203648977,36925.68792341955,24323.315240319967,66232.48305428197,16473.64737857998,40006.325413400016,31760.862671309966,14599.58303884001,12362.145493133245,24752.144725663427,10728.010635780181,35789.140260952176,42351.9830234799,26605.621313370048,70890.0369614419,9363.539977546021,11443.680701720015,61462.142343465865,51543.9916040738,46737.681122099915,16550.057650659863,40669.79113747623,10894.76178229799,90502.21222266012,52846.31972746607,48600.19043629592
2022-05-22,18035.006343380042,51532.056248829926,12621.889137120033,,106115.1244444278,14373.590788019908,22508.054207296937,39375.80646134078,52824.34999363996,81783.28497805598,21605.621870708088,48664.92031922409,40053.958195659834,53910.150115037766,36962.35043519956,24323.315240319967,66369.434389982,16498.083571719984,40005.74919940001,31769.79330989597,14858.42786980001,12370.200452513243,24816.27591425683,10757.441578600157,35811.75153878817,42514.0467570799,26605.621313370048,70888.7470128339,9363.491185124021,11448.356638868014,61524.27857434585,51562.4804016738,46968.37801799993,16549.945909569862,40720.1390448742,10912.500755221996,91081.57337864013,53092.913437132076,48702.83190698192
2022-05-23,18169.46751018004,51558.16660758593,12646.004462840037,,106609.40294298777,14469.364766259907,22535.00245209693,39400.710661500765,52947.57816821997,81906.01956002398,21677.156462748084,49002.6212146641,40441.17705299984,53925.86890867178,37007.557008619566,24332.193825319966,66529.32098030196,16586.91853005998,40314.86394012001,31946.867665729973,14922.496573200011,12374.955438293247,24838.054351554227,10771.906876080131,35864.028607892156,42682.82605847993,26625.595242216044,71699.00288401393,9409.466553224021,11456.199967264014,61700.24844264586,51819.64587296181,47194.656422619926,16568.22948808987,40881.02102112019,10966.148795331992,91405.93416218013,53228.16685022208,49241.44867922592
2022-05-24,18183.94453598005,51558.01293593393,12651.66750686004,,106665.56601942374,14492.35009457991,22536.89138969693,39412.67547250076,52993.67970871995,81975.14414369194,21677.095228428083,49087.02766492609,40484.61225079983,53937.57566787978,37040.90685061956,24339.986522119958,66625.85884940196,16593.618103139972,40336.02491560002,31998.194250991975,14927.961912720011,12375.787026213247,24859.69699580142,10787.579943600118,35869.685285332154,42700.77954807993,26631.099150312042,71742.55515452994,9409.442148752021,11461.629989628007,61708.907646485866,51875.35650510381,47309.71330999993,16582.355434023862,41026.049854506186,10983.569621747993,92283.19503160015,53327.138939364086,49241.25713662592
2022-05-25,18198.250699980046,51584.133172439935,12661.122985460039,,106817.18162784974,14633.741030719906,22548.204977696932,39451.28987490075,53078.07976831994,82567.05288981195,21695.76389822208,49203.0583800321,40510.15725731983,53937.57566787978,37114.09743451957,24357.41833011996,66716.86543422197,16685.464873579967,40373.13638910003,32052.13478895197,14967.586131020013,12380.785659213243,24892.332891206628,10792.851734920123,35945.167529282146,42778.39576867993,26636.608632648044,71828.36024163794,9419.619181500022,11474.864660700006,61788.52063556586,51991.42902063781,47469.67408881992,16598.72225984186,41734.36563611413,10995.764025689998,92624.71081614011,53364.300264320074,49293.31081007593
2022-05-26,18225.118765580046,51610.21932599394,12671.601258880037,,106873.60406963571,14633.741030719906,22548.204977696932,39451.28987490075,53078.07976831994,82649.15381944994,21695.76389822208,49203.0583800321,40510.15725731983,53985.14035528377,37114.09743451957,24359.385442119958,66716.86543422197,16692.207310259968,40390.80727894002,32066.441018757974,14973.107702020012,12381.617205773242,24913.98648302363,10798.85928042012,35956.53296844615,42796.39928767994,26642.113610984044,71901.05766327796,9433.140306526024,11491.580925462004,62487.02612842586,52040.44497986781,47501.58784851992,16599.53914152986,41786.45872394812,11004.608430377993,92990.78841382012,53525.79478814209,49327.65076756394
2022-05-27,18232.69435918005,51623.20683469394,12691.305730340035,,107065.28763452769,14635.566770719906,22559.288081896935,39493.67710192073,53155.28143495995,82760.71101813995,21695.76389822208,49332.985713904105,40570.41537859982,54215.029974649755,37266.45144867952,24367.29873031996,66989.05285944197,16714.712389999968,40422.31962556002,32108.32307980598,15038.682264480014,12422.75798377323,24945.643858918826,10810.788691360107,35967.910436082144,42884.06777247995,26647.640669672044,71987.03295441794,9443.304552332023,11499.762746064005,62597.31266670586,52077.88005740981,47552.88948507992,16603.777228945863,41803.53657769809,11021.123508781995,93061.45776894015,53636.95467632403,49379.619778419954
2022-05-28,18242.860036780046,51649.17517661594,12696.003836780033,,107154.32956444369,14652.087506799902,22562.92885309693,39493.366213480724,53154.96575223995,82871.01193492193,21706.945388716085,49424.084867200116,40687.19859171981,54237.88118427976,37279.778477079526,24371.24677791996,67058.54203576199,16748.391423619963,40426.55401606002,32116.253660629987,15108.853130780017,12435.11487371322,24956.348070544824,10819.079054640106,35979.30046525014,42921.95197927996,26653.159038850048,72029.27447347195,9446.689574516024,11502.197355252007,62614.851894845866,52096.65712503781,47572.09676143992,16604.601982231863,41847.16621396009,11029.891075129995,93272.11373268015,53665.16514759002,49396.981144593956
2022-05-29,18245.388864380046,51662.15916643594,12703.004834580035,,107163.80209842368,14670.4485131599,22566.68451389693,39501.679092640734,53154.73138479995,82953.65058821191,21723.745391352088,49433.19702384211,40704.49726759981,54247.988179521766,37338.60761589952,24371.017385919964,67086.48826966199,16764.182590879973,40425.97205454002,32118.898996629985,15192.798064320014,12478.050833113231,24977.852973329624,10823.842964880112,35985.00238925414,42927.96097767996,26658.692477160046,72028.58615192396,9446.640386820023,11504.144674408008,62632.38318670587,52115.39203111381,47649.47823679991,16606.24550835986,41852.22563822009,11037.772147457992,93498.99356450015,53674.168449882025,49436.11472877996
2022-05-30,18269.51396678005,51661.54375890194,12702.946261940036,,107823.74759173571,14667.5146102799,22710.988738296935,39501.36894972073,53723.632402019946,83510.91769689594,21723.60223264809,49429.79854238811,40704.08738169981,54293.32499432376,37514.615419199545,24345.95359927722,67085.40200366199,16764.10556497997,40423.07977438002,32151.877042015985,15316.087922120005,12509.321861473232,24977.263690812022,10864.239442720105,35984.55471500615,42924.46347207996,26658.281582042044,72820.14677135997,9446.615743718023,11540.93673460001,63124.85047430587,52404.306920285824,47759.12943965991,16618.629823787865,41882.882076188056,11065.246704813997,93496.63120570015,53948.86461078598,49435.68248558796
2022-05-31,18225.632189675358,52320.30019111195,12766.111113600036,,108064.58712560567,14656.908959519904,22863.023883296933,39538.11270006074,54740.866804879974,83705.53367662994,21723.60223264809,49423.311051820114,40700.5917337198,54337.77692553975,37601.045731459555,24265.90456518611,67409.37290186198,16745.202468472235,40400.723559827704,32171.571710007982,15444.402261400004,12518.606700453234,24974.632367889426,10880.410592800119,36450.64316747619,43294.831823479966,26735.950516288045,72907.16719313597,9486.86066198253,11561.853907750012,63264.61830716588,52491.316480639834,47980.235507239915,16628.708990895877,41886.27363456806,11134.64153156199,93886.27710532014,54465.94089138194,49435.68248558796
2022-06-01,18181.97234223878,52399.55963723594,12783.630221880034,,108193.48666143566,14737.465304939904,22872.449431296933,39559.658528060754,54788.364157099975,83927.15921117994,21890.407884012093,49714.896378092126,40958.0896700798,54359.54980122177,37668.84921101955,24174.110054719953,67576.95233136197,16796.325487019978,40537.74989174002,32184.81932270798,15512.46146652001,12524.525899073235,25099.65013537621,10883.313029280122,36485.21055157819,43449.08855047995,26747.067980586045,72964.76261603198,9572.071629622025,11571.962592154016,63291.20370436589,52932.16520573983,48077.315364479924,16653.78433480187,42166.627094848074,11147.126359233991,94017.37074404012,54565.82727840994,49839.47035279196
